GEOID,NAME,Age,estimate,approx_moe
48035950600,"Census Tract 9506, Bosque County, Texas",55-64,0,14
48035950600,"Census Tract 9506, Bosque County, Texas",65-74,0,14
48035950700,"Census Tract 9507, Bosque County, Texas",55-64,26,31.304951684997057
48035950700,"Census Tract 9507, Bosque County, Texas",65-74,8,17.804493814764857
48037010100,"Census Tract 101, Bowie County, Texas",55-64,246,126.62148316932637
48037010100,"Census Tract 101, Bowie County, Texas",65-74,158,99.56907150315303
48037010400,"Census Tract 104, Bowie County, Texas",55-64,230,75.28612089887484
48037010400,"Census Tract 104, Bowie County, Texas",65-74,171,68.76772498781678
48037010500,"Census Tract 105, Bowie County, Texas",55-64,241,83.40863264674707
48037010500,"Census Tract 105, Bowie County, Texas",65-74,98,45.60701700396552
48037010600,"Census Tract 106, Bowie County, Texas",55-64,101,50.99019513592785
48037010600,"Census Tract 106, Bowie County, Texas",65-74,157,54.817880294662984
48037010700,"Census Tract 107, Bowie County, Texas",55-64,318,169.64963896218583
48037010700,"Census Tract 107, Bowie County, Texas",65-74,137,112.44998888394787
48037010800,"Census Tract 108, Bowie County, Texas",55-64,383,157.8923684032892
48037010800,"Census Tract 108, Bowie County, Texas",65-74,184,131.79529581893277
48037010901,"Census Tract 109.01, Bowie County, Texas",55-64,119,86.21484790916237
48037010901,"Census Tract 109.01, Bowie County, Texas",65-74,38,29.68164415931166
48037010902,"Census Tract 109.02, Bowie County, Texas",55-64,99,76.53757247260981
48037010902,"Census Tract 109.02, Bowie County, Texas",65-74,27,29.832867780352597
48037011000,"Census Tract 110, Bowie County, Texas",55-64,117,107.28000745712129
48037011000,"Census Tract 110, Bowie County, Texas",65-74,223,116.66190466471906
48037011100,"Census Tract 111, Bowie County, Texas",55-64,243,118.96217886370441
48037011100,"Census Tract 111, Bowie County, Texas",65-74,120,71.40028011149536
48037011200,"Census Tract 112, Bowie County, Texas",55-64,22,26.40075756488817
48037011200,"Census Tract 112, Bowie County, Texas",65-74,52,54.42425929675111
48037011300,"Census Tract 113, Bowie County, Texas",55-64,79,42.20189569201838
48037011300,"Census Tract 113, Bowie County, Texas",65-74,53,37.48332962798263
48037011401,"Census Tract 114.01, Bowie County, Texas",55-64,71,57.0087712549569
48037011401,"Census Tract 114.01, Bowie County, Texas",65-74,94,72.34638899074369
48037011402,"Census Tract 114.02, Bowie County, Texas",55-64,4,15.231546211727817
48037011402,"Census Tract 114.02, Bowie County, Texas",65-74,22,25
48037011501,"Census Tract 115.01, Bowie County, Texas",55-64,130,75.43208866258443
48037011501,"Census Tract 115.01, Bowie County, Texas",65-74,8,24.20743687382041
48037011502,"Census Tract 115.02, Bowie County, Texas",55-64,218,90.13878188659973
48037011502,"Census Tract 115.02, Bowie County, Texas",65-74,44,50.44799302251776
48037011600,"Census Tract 116, Bowie County, Texas",55-64,119,54.378304497290095
48037011600,"Census Tract 116, Bowie County, Texas",65-74,62,35.84689665786984
48037011700,"Census Tract 117, Bowie County, Texas",55-64,0,14
48037011700,"Census Tract 117, Bowie County, Texas",65-74,0,14
48039660100,"Census Tract 6601, Brazoria County, Texas",55-64,145,113.14592347937243
48039660100,"Census Tract 6601, Brazoria County, Texas",65-74,11,24.839484696748443
48039660200,"Census Tract 6602, Brazoria County, Texas",55-64,50,49.39635614091387
48039660200,"Census Tract 6602, Brazoria County, Texas",65-74,15,22.67156809750927
48039660300,"Census Tract 6603, Brazoria County, Texas",55-64,77,74.88658090739622
48039660300,"Census Tract 6603, Brazoria County, Texas",65-74,45,54.230987451824994
48039660400,"Census Tract 6604, Brazoria County, Texas",55-64,349,148.71785366928881
48039660400,"Census Tract 6604, Brazoria County, Texas",65-74,60,53.53503525729669
48039660500,"Census Tract 6605, Brazoria County, Texas",55-64,48,33.301651610693426
48039660500,"Census Tract 6605, Brazoria County, Texas",65-74,133,85.86617494683223
48039660601,"Census Tract 6606.01, Brazoria County, Texas",55-64,135,112.80514172678478
48039660601,"Census Tract 6606.01, Brazoria County, Texas",65-74,195,117.88553770501282
48039660602,"Census Tract 6606.02, Brazoria County, Texas",55-64,1387,396.3495931624
48039660602,"Census Tract 6606.02, Brazoria County, Texas",65-74,712,211.0781845667619
48039660701,"Census Tract 6607.01, Brazoria County, Texas",55-64,702,346.2556858738929
48039660701,"Census Tract 6607.01, Brazoria County, Texas",65-74,332,195.8187937865005
48039660702,"Census Tract 6607.02, Brazoria County, Texas",55-64,199,177.80044994318772
48039660702,"Census Tract 6607.02, Brazoria County, Texas",65-74,253,180.34688796871433
48039660801,"Census Tract 6608.01, Brazoria County, Texas",55-64,95,89.49860334105779
48039660801,"Census Tract 6608.01, Brazoria County, Texas",65-74,68,63.51377803280167
48039660802,"Census Tract 6608.02, Brazoria County, Texas",55-64,220,145.7737973711325
48039660802,"Census Tract 6608.02, Brazoria County, Texas",65-74,15,33.83784863137726
48039660900,"Census Tract 6609, Brazoria County, Texas",55-64,13,29.068883707497267
48039660900,"Census Tract 6609, Brazoria County, Texas",65-74,0,19
48039661000,"Census Tract 6610, Brazoria County, Texas",55-64,23,43.382023926967726
48039661000,"Census Tract 6610, Brazoria County, Texas",65-74,0,19
48039661100,"Census Tract 6611, Brazoria County, Texas",55-64,29,25.059928172283335
48039661100,"Census Tract 6611, Brazoria County, Texas",65-74,0,14
48039661200,"Census Tract 6612, Brazoria County, Texas",55-64,0,14
48039661200,"Census Tract 6612, Brazoria County, Texas",65-74,0,14
48039661300,"Census Tract 6613, Brazoria County, Texas",55-64,3,16.64331697709324
48039661300,"Census Tract 6613, Brazoria County, Texas",65-74,0,14
48039661400,"Census Tract 6614, Brazoria County, Texas",55-64,0,19
48039661400,"Census Tract 6614, Brazoria County, Texas",65-74,22,41.593268686170845
48039661501,"Census Tract 6615.01, Brazoria County, Texas",55-64,0,19
48039661501,"Census Tract 6615.01, Brazoria County, Texas",65-74,0,19
48039661502,"Census Tract 6615.02, Brazoria County, Texas",55-64,8,19.79898987322333
48039661502,"Census Tract 6615.02, Brazoria County, Texas",65-74,13,24.413111231467404
48039661601,"Census Tract 6616.01, Brazoria County, Texas",55-64,27,30
48039661601,"Census Tract 6616.01, Brazoria County, Texas",65-74,0,19
48039661602,"Census Tract 6616.02, Brazoria County, Texas",55-64,0,14
48039661602,"Census Tract 6616.02, Brazoria County, Texas",65-74,0,14
48039661700,"Census Tract 6617, Brazoria County, Texas",55-64,30,45.221676218380054
48039661700,"Census Tract 6617, Brazoria County, Texas",65-74,19,34.0147027033899
48039661800,"Census Tract 6618, Brazoria County, Texas",55-64,21,22.627416997969522
48039661800,"Census Tract 6618, Brazoria County, Texas",65-74,61,54.120236510939236
48039661900,"Census Tract 6619, Brazoria County, Texas",55-64,575,140.57738082636197
48039661900,"Census Tract 6619, Brazoria County, Texas",65-74,193,95.67131231461184
48039662000,"Census Tract 6620, Brazoria County, Texas",55-64,35,50.24937810560445
48039662000,"Census Tract 6620, Brazoria County, Texas",65-74,66,69.35416353759881
48039662100,"Census Tract 6621, Brazoria County, Texas",55-64,68,48.38388161361178
48039662100,"Census Tract 6621, Brazoria County, Texas",65-74,118,75.8946638440411
48039662200,"Census Tract 6622, Brazoria County, Texas",55-64,47,42.485291572496
48039662200,"Census Tract 6622, Brazoria County, Texas",65-74,0,19
48039662300,"Census Tract 6623, Brazoria County, Texas",55-64,80,80.0812087820857
48039662300,"Census Tract 6623, Brazoria County, Texas",65-74,0,19
48039662400,"Census Tract 6624, Brazoria County, Texas",55-64,19,38.948684188300895
48039662400,"Census Tract 6624, Brazoria County, Texas",65-74,32,46.87216658103186
48039662500,"Census Tract 6625, Brazoria County, Texas",55-64,4,5.385164807134504
48039662500,"Census Tract 6625, Brazoria County, Texas",65-74,6,16.64331697709324
48039662600,"Census Tract 6626, Brazoria County, Texas",55-64,20,26.92582403567252
48039662600,"Census Tract 6626, Brazoria County, Texas",65-74,15,26.92582403567252
48039662700,"Census Tract 6627, Brazoria County, Texas",55-64,48,31.906112267087632
48039662700,"Census Tract 6627, Brazoria County, Texas",65-74,10,21.2602916254693
48039662800,"Census Tract 6628, Brazoria County, Texas",55-64,179,105.11898020814318
48039662800,"Census Tract 6628, Brazoria County, Texas",65-74,92,70.60453243241541
48039662900,"Census Tract 6629, Brazoria County, Texas",55-64,48,43.174066289845804
48039662900,"Census Tract 6629, Brazoria County, Texas",65-74,29,24.351591323771842
48039663000,"Census Tract 6630, Brazoria County, Texas",55-64,89,47.43416490252569
48039663000,"Census Tract 6630, Brazoria County, Texas",65-74,31,26.90724809414742
48039663100,"Census Tract 6631, Brazoria County, Texas",55-64,252,95.90099061010788
48039663100,"Census Tract 6631, Brazoria County, Texas",65-74,22,39.824615503479755
48039663200,"Census Tract 6632, Brazoria County, Texas",55-64,25,23.769728648009426
48039663200,"Census Tract 6632, Brazoria County, Texas",65-74,32,27.730849247724095
48039663300,"Census Tract 6633, Brazoria County, Texas",55-64,61,40.80441152620633
48039663300,"Census Tract 6633, Brazoria County, Texas",65-74,4,15.652475842498529
48039663400,"Census Tract 6634, Brazoria County, Texas",55-64,37,41.617304093369626
48039663400,"Census Tract 6634, Brazoria County, Texas",65-74,14,29.068883707497267
48039663500,"Census Tract 6635, Brazoria County, Texas",55-64,20,38.07886552931954
48039663500,"Census Tract 6635, Brazoria County, Texas",65-74,1,19.1049731745428
48039663600,"Census Tract 6636, Brazoria County, Texas",55-64,17,19.4164878389476
48039663600,"Census Tract 6636, Brazoria County, Texas",65-74,0,19
48039663700,"Census Tract 6637, Brazoria County, Texas",55-64,34,34.539832078341085
48039663700,"Census Tract 6637, Brazoria County, Texas",65-74,0,14
48039663800,"Census Tract 6638, Brazoria County, Texas",55-64,0,19
48039663800,"Census Tract 6638, Brazoria County, Texas",65-74,17,28.284271247461902
48039663900,"Census Tract 6639, Brazoria County, Texas",55-64,19,20
48039663900,"Census Tract 6639, Brazoria County, Texas",65-74,12,14.142135623730951
48039664000,"Census Tract 6640, Brazoria County, Texas",55-64,57,43.56604182158393
48039664000,"Census Tract 6640, Brazoria County, Texas",65-74,106,69.85699678629192
48039664100,"Census Tract 6641, Brazoria County, Texas",55-64,10,26.1725046566048
48039664100,"Census Tract 6641, Brazoria County, Texas",65-74,0,19
48039664200,"Census Tract 6642, Brazoria County, Texas",55-64,20,20.8806130178211
48039664200,"Census Tract 6642, Brazoria County, Texas",65-74,2,14.317821063276353
48039664300,"Census Tract 6643, Brazoria County, Texas",55-64,68,53.48831648126533
48039664300,"Census Tract 6643, Brazoria County, Texas",65-74,78,61.09828148156051
48039664400,"Census Tract 6644, Brazoria County, Texas",55-64,28,46.09772228646444
48039664400,"Census Tract 6644, Brazoria County, Texas",65-74,109,87.72684879784524
48039664501,"Census Tract 6645.01, Brazoria County, Texas",55-64,7,7.0710678118654755
48039664501,"Census Tract 6645.01, Brazoria County, Texas",65-74,0,19
48039990000,"Census Tract 9900, Brazoria County, Texas",55-64,0,14
48039990000,"Census Tract 9900, Brazoria County, Texas",65-74,0,14
48041000101,"Census Tract 1.01, Brazos County, Texas",55-64,126,89.49860334105779
48041000101,"Census Tract 1.01, Brazos County, Texas",65-74,93,75.82216034906945
48041000102,"Census Tract 1.02, Brazos County, Texas",55-64,3,19.4164878389476
48041000102,"Census Tract 1.02, Brazos County, Texas",65-74,3,3.605551275463989
48041000103,"Census Tract 1.03, Brazos County, Texas",55-64,0,14
48041000103,"Census Tract 1.03, Brazos County, Texas",65-74,0,14
48041000201,"Census Tract 2.01, Brazos County, Texas",55-64,209,129.49517365523704
48041000201,"Census Tract 2.01, Brazos County, Texas",65-74,26,42.485291572496
48041000202,"Census Tract 2.02, Brazos County, Texas",55-64,138,73.40980860893181
48041000202,"Census Tract 2.02, Brazos County, Texas",65-74,97,48.83646178829912
48041000300,"Census Tract 3, Brazos County, Texas",55-64,98,56.302753041036986
48041000300,"Census Tract 3, Brazos County, Texas",65-74,103,69.57010852370435
48041000400,"Census Tract 4, Brazos County, Texas",55-64,179,108.72442227944924
48041000400,"Census Tract 4, Brazos County, Texas",65-74,93,52.49761899362675
48041000500,"Census Tract 5, Brazos County, Texas",55-64,275,106.83164325236227
48041000500,"Census Tract 5, Brazos County, Texas",65-74,230,82.87943049997388
48041000603,"Census Tract 6.03, Brazos County, Texas",55-64,82,63.89053137985315
48041000603,"Census Tract 6.03, Brazos County, Texas",65-74,34,31.304951684997057
48041000604,"Census Tract 6.04, Brazos County, Texas",55-64,148,71.84705978674423
48041000604,"Census Tract 6.04, Brazos County, Texas",65-74,9,11.40175425099138
48041000700,"Census Tract 7, Brazos County, Texas",55-64,7,19.79898987322333
48041000700,"Census Tract 7, Brazos County, Texas",65-74,35,22.47220505424423
48041000800,"Census Tract 8, Brazos County, Texas",55-64,130,113.70136322841516
48041000800,"Census Tract 8, Brazos County, Texas",65-74,22,28.160255680657446
48041000900,"Census Tract 9, Brazos County, Texas",55-64,24,40.496913462633174
48041000900,"Census Tract 9, Brazos County, Texas",65-74,13,26.076809620810597
48041001000,"Census Tract 10, Brazos County, Texas",55-64,73,75.43208866258443
48041001000,"Census Tract 10, Brazos County, Texas",65-74,34,49.76946855251722
48041001100,"Census Tract 11, Brazos County, Texas",55-64,36,43.32435804486894
48041001100,"Census Tract 11, Brazos County, Texas",65-74,0,14
48041001301,"Census Tract 13.01, Brazos County, Texas",55-64,23,25.942243542145693
48041001301,"Census Tract 13.01, Brazos County, Texas",65-74,0,14
48041001302,"Census Tract 13.02, Brazos County, Texas",55-64,21,24.758836806279895
48041001302,"Census Tract 13.02, Brazos County, Texas",65-74,12,26.1725046566048
48041001303,"Census Tract 13.03, Brazos County, Texas",55-64,0,14
48041001303,"Census Tract 13.03, Brazos County, Texas",65-74,0,14
48041001400,"Census Tract 14, Brazos County, Texas",55-64,15,26.076809620810597
48041001400,"Census Tract 14, Brazos County, Texas",65-74,0,14
48041001601,"Census Tract 16.01, Brazos County, Texas",55-64,0,14
48041001601,"Census Tract 16.01, Brazos County, Texas",65-74,5,22.02271554554524
48041001604,"Census Tract 16.04, Brazos County, Texas",55-64,18,33.83784863137726
48041001604,"Census Tract 16.04, Brazos County, Texas",65-74,54,71.56814934033156
48041001605,"Census Tract 16.05, Brazos County, Texas",55-64,110,66.52818951391959
48041001605,"Census Tract 16.05, Brazos County, Texas",65-74,22,24.413111231467404
48041001606,"Census Tract 16.06, Brazos County, Texas",55-64,0,14
48041001606,"Census Tract 16.06, Brazos County, Texas",65-74,8,20.518284528683193
48041001701,"Census Tract 17.01, Brazos County, Texas",55-64,0,19
48041001701,"Census Tract 17.01, Brazos County, Texas",65-74,0,19
48041001702,"Census Tract 17.02, Brazos County, Texas",55-64,26,34.92849839314596
48041001702,"Census Tract 17.02, Brazos County, Texas",65-74,66,51.61395160225576
48041001801,"Census Tract 18.01, Brazos County, Texas",55-64,0,19
48041001801,"Census Tract 18.01, Brazos County, Texas",65-74,0,19
48041001803,"Census Tract 18.03, Brazos County, Texas",55-64,27,31.953090617340916
48041001803,"Census Tract 18.03, Brazos County, Texas",65-74,21,34.66987164671943
48041001804,"Census Tract 18.04, Brazos County, Texas",55-64,0,14
48041001804,"Census Tract 18.04, Brazos County, Texas",65-74,0,14
48041001900,"Census Tract 19, Brazos County, Texas",55-64,134,83.81527307120105
48041001900,"Census Tract 19, Brazos County, Texas",65-74,17,38.07886552931954
48041002001,"Census Tract 20.01, Brazos County, Texas",55-64,3,19.924858845171276
48041002001,"Census Tract 20.01, Brazos County, Texas",65-74,9,12.727922061357855
48041002002,"Census Tract 20.02, Brazos County, Texas",55-64,66,75.76938695805846
48041002002,"Census Tract 20.02, Brazos County, Texas",65-74,18,34.66987164671943
48041002006,"Census Tract 20.06, Brazos County, Texas",55-64,0,14
48041002006,"Census Tract 20.06, Brazos County, Texas",65-74,0,14
48041002007,"Census Tract 20.07, Brazos County, Texas",55-64,24,29.068883707497267
48041002007,"Census Tract 20.07, Brazos County, Texas",65-74,29,33.301651610693426
48041002008,"Census Tract 20.08, Brazos County, Texas",55-64,128,134.82581355215328
48041002008,"Census Tract 20.08, Brazos County, Texas",65-74,0,21
48041002009,"Census Tract 20.09, Brazos County, Texas",55-64,13,15.231546211727817
48041002009,"Census Tract 20.09, Brazos County, Texas",65-74,0,19
48041002010,"Census Tract 20.10, Brazos County, Texas",55-64,40,62.5859409132754
48041002010,"Census Tract 20.10, Brazos County, Texas",65-74,7,9.219544457292887
48041002011,"Census Tract 20.11, Brazos County, Texas",55-64,0,19
48041002011,"Census Tract 20.11, Brazos County, Texas",65-74,40,42.5205832509386
48041002012,"Census Tract 20.12, Brazos County, Texas",55-64,0,19
48041002012,"Census Tract 20.12, Brazos County, Texas",65-74,0,19
48041002013,"Census Tract 20.13, Brazos County, Texas",55-64,0,19
48041002013,"Census Tract 20.13, Brazos County, Texas",65-74,14,34.66987164671943
48041002014,"Census Tract 20.14, Brazos County, Texas",55-64,5,16.1245154965971
48041002014,"Census Tract 20.14, Brazos County, Texas",65-74,0,14
48041002015,"Census Tract 20.15, Brazos County, Texas",55-64,0,19
48041002015,"Census Tract 20.15, Brazos County, Texas",65-74,0,19
48041980000,"Census Tract 9800, Brazos County, Texas",55-64,0,14
48041980000,"Census Tract 9800, Brazos County, Texas",65-74,0,14
48043950300,"Census Tract 9503, Brewster County, Texas",55-64,0,14
48043950300,"Census Tract 9503, Brewster County, Texas",65-74,0,14
48043950400,"Census Tract 9504, Brewster County, Texas",55-64,0,14
48043950400,"Census Tract 9504, Brewster County, Texas",65-74,0,14
48043950500,"Census Tract 9505, Brewster County, Texas",55-64,6,17.804493814764857
48043950500,"Census Tract 9505, Brewster County, Texas",65-74,0,14
48045950200,"Census Tract 9502, Briscoe County, Texas",55-64,0,14
48045950200,"Census Tract 9502, Briscoe County, Texas",65-74,0,14
48047950100,"Census Tract 9501, Brooks County, Texas",55-64,0,14
48047950100,"Census Tract 9501, Brooks County, Texas",65-74,0,14
48047950200,"Census Tract 9502, Brooks County, Texas",55-64,0,19
48047950200,"Census Tract 9502, Brooks County, Texas",65-74,0,19
48049950100,"Census Tract 9501, Brown County, Texas",55-64,0,14
48049950100,"Census Tract 9501, Brown County, Texas",65-74,0,14
48049950200,"Census Tract 9502, Brown County, Texas",55-64,0,14
48049950200,"Census Tract 9502, Brown County, Texas",65-74,0,14
48049950300,"Census Tract 9503, Brown County, Texas",55-64,0,14
48049950300,"Census Tract 9503, Brown County, Texas",65-74,0,14
48049950500,"Census Tract 9505, Brown County, Texas",55-64,28,27.65863337187866
48049950500,"Census Tract 9505, Brown County, Texas",65-74,10,21.2602916254693
48049950600,"Census Tract 9506, Brown County, Texas",55-64,101,87.13208364316786
48049950600,"Census Tract 9506, Brown County, Texas",65-74,0,14
48049950700,"Census Tract 9507, Brown County, Texas",55-64,58,36.05551275463989
48049950700,"Census Tract 9507, Brown County, Texas",65-74,0,14
48049950800,"Census Tract 9508, Brown County, Texas",55-64,0,14
48049950800,"Census Tract 9508, Brown County, Texas",65-74,0,14
48049950900,"Census Tract 9509, Brown County, Texas",55-64,0,14
48049950900,"Census Tract 9509, Brown County, Texas",65-74,0,14
48049951000,"Census Tract 9510, Brown County, Texas",55-64,43,43.965895873961216
48049951000,"Census Tract 9510, Brown County, Texas",65-74,0,14
48049951100,"Census Tract 9511, Brown County, Texas",55-64,0,14
48049951100,"Census Tract 9511, Brown County, Texas",65-74,9,20.518284528683193
48049951200,"Census Tract 9512, Brown County, Texas",55-64,9,18.439088914585774
48049951200,"Census Tract 9512, Brown County, Texas",65-74,0,14
48049951300,"Census Tract 9513, Brown County, Texas",55-64,11,21.2602916254693
48049951300,"Census Tract 9513, Brown County, Texas",65-74,0,14
48051970100,"Census Tract 9701, Burleson County, Texas",55-64,30,23.021728866442675
48051970100,"Census Tract 9701, Burleson County, Texas",65-74,6,17.804493814764857
48051970200,"Census Tract 9702, Burleson County, Texas",55-64,98,62.12889826803627
48051970200,"Census Tract 9702, Burleson County, Texas",65-74,36,32.64965543462902
48051970300,"Census Tract 9703, Burleson County, Texas",55-64,82,37.12142238654117
48051970300,"Census Tract 9703, Burleson County, Texas",65-74,59,52.839379254491625
48051970400,"Census Tract 9704, Burleson County, Texas",55-64,42,38.2099463490856
48051970400,"Census Tract 9704, Burleson County, Texas",65-74,75,53.075418038862395
48051970500,"Census Tract 9705, Burleson County, Texas",55-64,43,37.20215047547655
48051970500,"Census Tract 9705, Burleson County, Texas",65-74,56,37.21558813185679
48053960100,"Census Tract 9601, Burnet County, Texas",55-64,0,19
48053960100,"Census Tract 9601, Burnet County, Texas",65-74,0,19
48053960200,"Census Tract 9602, Burnet County, Texas",55-64,0,14
48053960200,"Census Tract 9602, Burnet County, Texas",65-74,0,14
48053960300,"Census Tract 9603, Burnet County, Texas",55-64,40,64.8459713474939
48053960300,"Census Tract 9603, Burnet County, Texas",65-74,0,19
48053960400,"Census Tract 9604, Burnet County, Texas",55-64,0,19
48053960400,"Census Tract 9604, Burnet County, Texas",65-74,0,19
48053960500,"Census Tract 9605, Burnet County, Texas",55-64,0,19
48053960500,"Census Tract 9605, Burnet County, Texas",65-74,0,19
48053960600,"Census Tract 9606, Burnet County, Texas",55-64,0,14
48053960600,"Census Tract 9606, Burnet County, Texas",65-74,0,14
48053960700,"Census Tract 9607, Burnet County, Texas",55-64,0,19
48053960700,"Census Tract 9607, Burnet County, Texas",65-74,58,43.840620433565945
48053960800,"Census Tract 9608, Burnet County, Texas",55-64,27,38.948684188300895
48053960800,"Census Tract 9608, Burnet County, Texas",65-74,0,19
48055960101,"Census Tract 9601.01, Caldwell County, Texas",55-64,0,19
48055960101,"Census Tract 9601.01, Caldwell County, Texas",65-74,17,21.633307652783937
48055960102,"Census Tract 9601.02, Caldwell County, Texas",55-64,78,80.95677859203639
48055960102,"Census Tract 9601.02, Caldwell County, Texas",65-74,65,77.25283166331187
48055960200,"Census Tract 9602, Caldwell County, Texas",55-64,80,50.99019513592785
48055960200,"Census Tract 9602, Caldwell County, Texas",65-74,10,27.586228448267445
48055960300,"Census Tract 9603, Caldwell County, Texas",55-64,65,54.644304369257
48055960300,"Census Tract 9603, Caldwell County, Texas",65-74,0,14
48055960400,"Census Tract 9604, Caldwell County, Texas",55-64,68,64.20280367709809
48055960400,"Census Tract 9604, Caldwell County, Texas",65-74,24,27.202941017470888
48055960500,"Census Tract 9605, Caldwell County, Texas",55-64,78,91.7877987534291
48055960500,"Census Tract 9605, Caldwell County, Texas",65-74,0,19
48055960600,"Census Tract 9606, Caldwell County, Texas",55-64,0,14
48055960600,"Census Tract 9606, Caldwell County, Texas",65-74,0,14
48055960700,"Census Tract 9607, Caldwell County, Texas",55-64,104,99.02019995940222
48055960700,"Census Tract 9607, Caldwell County, Texas",65-74,20,38.948684188300895
48057000100,"Census Tract 1, Calhoun County, Texas",55-64,0,19
48057000100,"Census Tract 1, Calhoun County, Texas",65-74,18,25
48057000200,"Census Tract 2, Calhoun County, Texas",55-64,42,38.47076812334269
48057000200,"Census Tract 2, Calhoun County, Texas",65-74,28,34.92849839314596
48057000300,"Census Tract 3, Calhoun County, Texas",55-64,12,23.600847442411894
48057000300,"Census Tract 3, Calhoun County, Texas",65-74,0,14
48057000400,"Census Tract 4, Calhoun County, Texas",55-64,23,38.948684188300895
48057000400,"Census Tract 4, Calhoun County, Texas",65-74,4,22.47220505424423
48057000500,"Census Tract 5, Calhoun County, Texas",55-64,0,14
48057000500,"Census Tract 5, Calhoun County, Texas",65-74,0,14
48057990000,"Census Tract 9900, Calhoun County, Texas",55-64,0,14
48057990000,"Census Tract 9900, Calhoun County, Texas",65-74,0,14
48059030101,"Census Tract 301.01, Callahan County, Texas",55-64,0,14
48059030101,"Census Tract 301.01, Callahan County, Texas",65-74,19,33.1058907144937
48059030102,"Census Tract 301.02, Callahan County, Texas",55-64,0,14
48059030102,"Census Tract 301.02, Callahan County, Texas",65-74,0,14
48059030200,"Census Tract 302, Callahan County, Texas",55-64,0,14
48059030200,"Census Tract 302, Callahan County, Texas",65-74,0,14
48061010100,"Census Tract 101, Cameron County, Texas",55-64,0,19
48061010100,"Census Tract 101, Cameron County, Texas",65-74,0,19
48061010201,"Census Tract 102.01, Cameron County, Texas",55-64,0,14
48061010201,"Census Tract 102.01, Cameron County, Texas",65-74,0,14
48061010203,"Census Tract 102.03, Cameron County, Texas",55-64,4,20.248456731316587
48061010203,"Census Tract 102.03, Cameron County, Texas",65-74,0,19
48061010301,"Census Tract 103.01, Cameron County, Texas",55-64,0,19
48061010301,"Census Tract 103.01, Cameron County, Texas",65-74,0,19
48061010302,"Census Tract 103.02, Cameron County, Texas",55-64,0,19
48061010302,"Census Tract 103.02, Cameron County, Texas",65-74,0,19
48061010401,"Census Tract 104.01, Cameron County, Texas",55-64,0,19
48061010401,"Census Tract 104.01, Cameron County, Texas",65-74,0,19
48061010402,"Census Tract 104.02, Cameron County, Texas",55-64,13,29.068883707497267
48061010402,"Census Tract 104.02, Cameron County, Texas",65-74,0,19
48061010500,"Census Tract 105, Cameron County, Texas",55-64,0,14
48061010500,"Census Tract 105, Cameron County, Texas",65-74,0,14
48061010601,"Census Tract 106.01, Cameron County, Texas",55-64,7,22.47220505424423
48061010601,"Census Tract 106.01, Cameron County, Texas",65-74,0,19
48061010602,"Census Tract 106.02, Cameron County, Texas",55-64,0,14
48061010602,"Census Tract 106.02, Cameron County, Texas",65-74,0,14
48061010700,"Census Tract 107, Cameron County, Texas",55-64,0,14
48061010700,"Census Tract 107, Cameron County, Texas",65-74,0,14
48061010800,"Census Tract 108, Cameron County, Texas",55-64,0,19
48061010800,"Census Tract 108, Cameron County, Texas",65-74,0,19
48061010900,"Census Tract 109, Cameron County, Texas",55-64,0,14
48061010900,"Census Tract 109, Cameron County, Texas",65-74,0,14
48061011000,"Census Tract 110, Cameron County, Texas",55-64,0,14
48061011000,"Census Tract 110, Cameron County, Texas",65-74,0,14
48061011100,"Census Tract 111, Cameron County, Texas",55-64,0,14
48061011100,"Census Tract 111, Cameron County, Texas",65-74,0,14
48061011200,"Census Tract 112, Cameron County, Texas",55-64,0,14
48061011200,"Census Tract 112, Cameron County, Texas",65-74,0,14
48061011301,"Census Tract 113.01, Cameron County, Texas",55-64,0,14
48061011301,"Census Tract 113.01, Cameron County, Texas",65-74,0,14
48061011302,"Census Tract 113.02, Cameron County, Texas",55-64,62,58.82176467941097
48061011302,"Census Tract 113.02, Cameron County, Texas",65-74,8,17.804493814764857
48061011400,"Census Tract 114, Cameron County, Texas",55-64,0,19
48061011400,"Census Tract 114, Cameron County, Texas",65-74,0,19
48061011500,"Census Tract 115, Cameron County, Texas",55-64,0,19
48061011500,"Census Tract 115, Cameron County, Texas",65-74,5,21.470910553583888
48061011600,"Census Tract 116, Cameron County, Texas",55-64,12,32.202484376209235
48061011600,"Census Tract 116, Cameron County, Texas",65-74,0,19
48061011700,"Census Tract 117, Cameron County, Texas",55-64,10,25.495097567963924
48061011700,"Census Tract 117, Cameron County, Texas",65-74,0,19
48061011801,"Census Tract 118.01, Cameron County, Texas",55-64,4,21.02379604162864
48061011801,"Census Tract 118.01, Cameron County, Texas",65-74,0,19
48061011802,"Census Tract 118.02, Cameron County, Texas",55-64,0,14
48061011802,"Census Tract 118.02, Cameron County, Texas",65-74,13,29.5296461204668
48061011901,"Census Tract 119.01, Cameron County, Texas",55-64,0,19
48061011901,"Census Tract 119.01, Cameron County, Texas",65-74,0,19
48061011902,"Census Tract 119.02, Cameron County, Texas",55-64,0,19
48061011902,"Census Tract 119.02, Cameron County, Texas",65-74,0,19
48061011903,"Census Tract 119.03, Cameron County, Texas",55-64,0,14
48061011903,"Census Tract 119.03, Cameron County, Texas",65-74,0,14
48061012001,"Census Tract 120.01, Cameron County, Texas",55-64,18,33.83784863137726
