GEOID,pov_population,pov_population_se,pov_rate,pov_rate_se,pov_asian_rate1,pov_black_rate1,pov_latino_rate1,pov_white_rate1,pov_asian_rate2,pov_asian_rate2_se,pov_black_rate2,pov_black_rate2_se,pov_latino_rate2,pov_latino_rate2_se,pov_white_rate2,pov_white_rate2_se,median_income,median_income_se,per_capita_income,per_capita_income_se,nativity,nativity_se,pop,pop_se,api,api_se,black,black_se,latino,latino_se,white,white_se
48201212500,4076,269.30091185410333,0.24975466143277722,0.05825984995652926,NA,0.2324817518248175,0.2721189591078067,0,0,0.001938845819997554,0.15628066732090284,0.049950517622572646,0.08979391560353288,0.03877308861370066,0,0.001938845819997554,29310.10666666667,5417.05639986491,14298.075555555557,937.2022965214455,0.10300120048019208,0.024535206640602457,4165,266.2613981762918,0,0.002683350735190159,0.6785114045618247,0.04696108650359975,0.32292917166866747,0.0564787320337187,0.0019207683073229293,0.001600802899357851
48085030528,7116,426.7477203647416,0.07644744238336144,0.028854292609402157,0.7606837606837606,0,0.04627766599597585,0.02662057044079516,0.05002810567734682,0.02751545709752659,0,0.0015376966329569393,0.003232152894884767,0.0029836761892320296,0.021641371557054524,0.0115454356192953,137042.65333333335,3933.9439378588318,53440.68888888889,4367.959473150963,0.10637998875772905,0.026077450672851527,7116,426.7477203647416,0.0657672849915683,0.02372880427101171,0.031197301854974706,0.014746189880787521,0.06984260820685778,0.017882977527046037,0.8129567172568859,0.028150629078853285
48085030529,3504,254.10334346504558,0.033105022831050226,0.021028971634108863,0,0,0.036211699164345405,0.0540398740818468,0,0.0022553469070519493,0,0.0022553469070519493,0.0037100456621004564,0.0038072464894884964,0.02939497716894977,0.01791640962266223,106073.71555555557,22714.609929078015,39108.031111111115,3788.1418439716313,0.11474951021550518,0.042422527117682615,3573,255.92705167173253,0.06856982927511895,0.03837152750655237,0.260565351245452,0.10226510224151293,0.10047579065211307,0.04657544468935424,0.5485586342009516,0.07831709382575369
48085030530,6448,229.7872340425532,0.028846153846153848,0.013726106244123671,0,0,0,0.03178943770295676,0,0.0016969989516317588,0,0.0016969989516317588,0,0.0016969989516317588,0.028846153846153848,0.013726106244123671,102538.52,14477.808848362041,40793.63555555556,2177.5373184734885,0.034274193548387094,0.013568015273108733,6448,229.7872340425532,0.017834987593052107,0.011223623127713573,0.02807071960297767,0.015334673885015344,0.025589330024813894,0.010803518147236294,0.9074131513647643,0.014750324108663808
48085030531,5395,199.3920972644377,0.0659870250231696,0.03552291834455528,0.19330855018587362,0,0.06511627906976744,0.059022738268021284,0.01927710843373494,0.01496935056366463,0,0.0020282204337574755,0.005189990732159407,0.00574342239259644,0.04522706209453197,0.0317314579125465,135473.06666666668,11330.518068220195,48514.39555555556,2790.5842620736244,0.09307479224376732,0.03241487198087856,5415,203.03951367781156,0.09935364727608495,0.042882575958127445,0.038781163434903045,0.02060509793069966,0.07940904893813482,0.026665071339394938,0.7671283471837489,0.044901709187871876
48085030603,7198,537.3860182370821,0.07335370936371215,0.03273565735991025,0,0.03595890410958904,0.03848750844024308,0.08912544353997078,0,0.0015201791108810196,0.002917477076965824,0.0027784706638064836,0.007918866351764378,0.0068999789189278914,0.059322033898305086,0.031615057533195164,74751.14666666667,9982.357311719014,31624.884444444448,2585.7831813576495,0.08021093533166805,0.023881224191618835,7206,539.209726443769,0.030530113794060506,0.014494242778530574,0.0810435747987788,0.022741951991051404,0.20552317513183457,0.05596557604687116,0.6648626144879267,0.04306648213560435
48085030604,1974,72.34042553191489,0.020263424518743668,0.020003281853259152,0,0,0,0.02779708130646282,0,0.004003412138961515,0,0.004003412138961515,0,0.004003412138961515,0.020263424518743668,0.020003281853259152,82523.22222222223,5810.382978723404,28540.373333333337,3173.7386018237084,0.08105369807497467,0.018621119330368235,2961,134.95440729483283,0.034447821681864235,0.015344977413633868,0.16447146234380278,0.04474847771895639,0.11178655859506924,0.02263288212653861,0.6504559270516718,0.05701269450628288
48085030605,5835,268.69300911854106,0.022793487574978576,0.012875874605195396,0.15853658536585366,0.021004566210045664,0.017064846416382253,0.012309685779073534,0.008911739502999142,0.010305863857750008,0.003941730934018852,0.004163330417651409,0.003427592116538132,0.0037472341393236103,0.006512425021422451,0.005930804508798572,73403.55555555556,5129.521107733874,30327.493333333336,3004.20128335022,0.1621938946662194,0.03310160707797758,5962,276.59574468085106,0.05501509560550151,0.01621735851298771,0.1850050318685005,0.034324285843572756,0.19657832941965783,0.03964782334457755,0.5377390137537739,0.039114560961885016
48085030701,3333,435.8662613981763,0.3309330933093309,0.09971773233997683,0.18181818181818182,0.9096045197740112,0.33946251768033947,0.19498069498069498,6.000600060006001e-4,7.253237274501758e-4,0.0966096609660966,0.03187678043691598,0.14401440144014402,0.07951027547555313,0.09090909090909091,0.023009470037777684,56972.53777777778,6182.686930091186,20307.573333333334,1676.3850050658564,0.15526164462334674,0.03608710892067098,3478,440.12158054711244,0.0031627372052903968,0.004003902773408446,0.1046578493387004,0.03083487444927079,0.4094307073030477,0.08035166850361117,0.480448533640023,0.08308675510660588
48085030702,4443,296.6565349544073,0.24060319603871258,0.06593512323999144,0,0.4198250728862974,0.44585253456221197,0.07309555261999119,0,0.0017786935769322598,0.03241053342336259,0.0220593663561415,0.17420661715057395,0.05948586119945908,0.037362142696376326,0.017472928311810094,50331.63555555556,6128.434988179669,32521.791111111113,4329.304964539007,0.18026905829596412,0.02708175367318062,4460,294.22492401215806,0.02242152466367713,0.012577592645732306,0.07690582959641255,0.028723808854780354,0.39125560538116594,0.0557904187591393,0.5109865470852017,0.03258994008327185
48085030801,3658,330.09118541033433,0.14734827774740294,0.06462147891005564,0.08888888888888889,0.027287319422150885,0.4619883040935672,0.021401819154628143,0.002186987424822307,0.0023181972733411385,0.004647348277747403,0.004300396133652868,0.12957900492072172,0.06138154463467867,0.010934937124111536,0.008083031591244688,46451.73333333334,3859.3475177304967,25538.413333333334,2159.227288078352,0.15846697472139168,0.04046070088108537,3679,331.30699088145894,0.02446316933949443,0.02329312683021826,0.171242185376461,0.03255359211482216,0.27888013047023646,0.06345318278245377,0.5118238651807556,0.025572213535651867
48085030802,5905,550.7598784194529,0.2445385266723116,0.04406795121101605,0.04,0.41294964028776976,0.3867529501332318,0.052159042325780246,6.773920406435225e-4,8.211499413073739e-4,0.04860287891617274,0.020400677141122845,0.1720575783234547,0.03725151506714824,0.020660457239627436,0.01282740203012967,40342.95111111111,5903.96757852077,21466.635555555556,2022.2411347517732,0.22106325706594884,0.06772441275797363,5944,548.3282674772037,0.016823687752355317,0.012414414636113966,0.1174293405114401,0.044729171791399576,0.4473418573351279,0.07441342692276316,0.39350605652759085,0.02845594674946539
48085031003,4115,206.68693009118542,0.16330498177399758,0.04054255448212947,0,0.39946380697050937,0.12637362637362637,0.14885078438526086,0,0.0019204703675115506,0.036208991494532196,0.02015692197891663,0.027946537059538274,0.017523560290374066,0.0991494532199271,0.03301313024852694,61616.59555555556,4751.7919621749415,22182.822222222225,1348.160756501182,0.09210206561360874,0.030596920734115962,4115,206.68693009118542,7.290400972053463e-4,0.002057293907607529,0.09064398541919806,0.017438340504339185,0.22114216281895505,0.0373851496133517,0.6660996354799514,0.030399631470447722
