GEOID,pov_population,pov_population_se,pov_rate,pov_rate_se,pov_asian_rate1,pov_black_rate1,pov_latino_rate1,pov_white_rate1,pov_asian_rate2,pov_asian_rate2_se,pov_black_rate2,pov_black_rate2_se,pov_latino_rate2,pov_latino_rate2_se,pov_white_rate2,pov_white_rate2_se,median_income,median_income_se,per_capita_income,per_capita_income_se
48167726200,2618,159.27051671732522,0.25630252100840334,0.05471071591202505,0,0.3196902654867257,0.2118380062305296,0.1936416184971098,0,0.00301861557001911,0.11038961038961038,0.041958771463442894,0.07792207792207792,0.022731066898430106,0.05118411000763942,0.021134347308224093,29094,1865.6534954407296,16372,1657.142857142857
48167990000,0,7.90273556231003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48177000100,3382,220.06079027355622,0.14754583086930811,0.033336172877880155,1,0.3411214953271028,0.12803398058252427,0.13057961359093936,0.0056179775280898875,0.005379990945685914,0.021584861028976936,0.013226884183744845,0.062389118864577174,0.018247524830449547,0.0579538734476641,0.028692448511801773,44891,3508.206686930091,21175,1629.787234042553
48177000200,4625,300.91185410334344,0.11740540540540541,0.02965723087618561,NA,0.20218579234972678,0.18016085790884717,0.06561173292165187,0,0.0017086995810400066,0.008,0.005099605087724784,0.07264864864864864,0.029326620769976924,0.036756756756756756,0.011853499655917712,50216,5178.723404255319,23771,1865.045592705167
48381021802,4394,229.1793313069909,0.2464724624487938,0.03975436283515029,0.6428571428571429,0.7046632124352331,0.3063583815028902,0.18600424113904876,0.016385980883022302,0.0074217657030280606,0.030951297223486572,0.016523129932635446,0.048247610377787895,0.019623119108796508,0.1397360036413291,0.03338577714428761,38776,4751.975683890578,19227,1448.632218844985
48381020100,2156,97.87234042553192,0.05612244897959184,0.013865816408658855,0,0.4489795918367347,0.09504132231404959,0.04310833806012479,0,0.0036654617635946338,0.01020408163265306,0.009010776632136779,0.010667903525046383,0.006184156731238755,0.03525046382189239,0.010309012051126266,66287,4614.589665653495,31242,1603.0395136778116
48381021300,5240,334.3465045592705,0.06469465648854962,0.022006500896348057,0,0.15487571701720843,0.039568345323741004,0.06234413965087282,0,0.0020882155038399962,0.015458015267175572,0.011093388226690284,0.006297709923664122,0.004739486653262495,0.042938931297709926,0.017654516211758724,61502,3038.905775075988,29470,2576.29179331307
48381021602,5117,223.10030395136778,0.05921438342778972,0.020988317735500153,0,0,0.22790697674418606,0.03153368370759675,0,0.002138411029924092,0,0.002138411029924092,0.028727770177838577,0.02146640065166233,0.02579636505765097,0.012303964949199924,64767,7200.607902735563,39735,2930.6990881458964
48381021606,4933,184.19452887537994,0.05736874113115751,0.018112081439554183,0,0.22641509433962265,0.2048417132216015,0.03603385731559855,0,0.0016020141014210481,0.004865193594161768,0.0034457064723810923,0.022298803973241434,0.015134632333557095,0.030204743563754306,0.011528759954402279,80015,3455.9270516717324,34291,1550.1519756838907
48381021900,4848,226.74772036474164,0.06415016501650166,0.01932974990643393,0,NA,0.09164420485175202,0.06217732884399551,0,0.0016301022199484386,0,0.0016301022199484386,0.007013201320132013,0.0038733022983232323,0.057136963696369635,0.017477208383213295,81050,4680.851063829788,36993,2318.54103343465
48381021500,4943,172.03647416413375,0.03965203317823184,0.013086566748112347,0.17647058823529413,0,0.045454545454545456,0.038930581613508444,6.06918875177018e-4,7.375928864526893e-4,0,0.001598773126099541,0.005462269876593162,0.0036845752725062843,0.033582844426461665,0.012489648293368325,69643,6513.677811550152,31439,1484.498480243161
48381020900,2876,198.7841945288754,0.16063977746870653,0.04363142170892287,0.46296296296296297,0.023809523809523808,0.13944723618090452,0.158157602663707,0.008692628650904033,0.007373543989642237,3.477051460361613e-4,8.451420040639679e-4,0.03859527121001391,0.023948164625702494,0.09909596662030598,0.030740449792744345,47344,6497.872340425532,21288,1740.4255319148936
48381021604,4420,244.37689969604864,0.05,0.01891637197604676,0,0,0,0.05989159891598916,0,0.0017879492222420885,0,0.0017879492222420885,0,0.0017879492222420885,0.05,0.01891637197604676,77816,10917.325227963525,52218,4882.674772036474
48381021801,6593,243.161094224924,0.21037463976945245,0.04301057810940183,0,0.631578947368421,0.32140077821011676,0.18302180685358255,0,0.0016596768148220203,0.0072804489610192626,0.007555980350368595,0.0626421962687699,0.0236762449202426,0.14257545881996056,0.03855324481110638,36672,5231.003039513677,22007,1665.045592705167
48381020500,3541,211.5501519756839,0.2149110420785089,0.06885674843838831,0.5862068965517241,0.09523809523809523,0.21647379169503064,0.2299771167048055,0.0048009036995199095,0.004626354399424289,0.006777746399322226,0.007542858462991256,0.08980513979101949,0.047077682103331575,0.11352725218864727,0.05347770131192972,35625,4128.267477203647,19443,1950.1519756838907
48381021603,1962,110.63829787234043,0.02089704383282365,0.005767781123740893,0,0.019801980198019802,0.007017543859649123,0.024732620320855617,0,0.004027897840117243,0.0010193679918450561,0.0012380194033485645,0.0010193679918450561,0.002478039743245518,0.018858307849133536,0.005790080466545361,77179,6758.662613981763,33589,1699.696048632219
48381021200,5282,237.68996960486322,0.042218856493752364,0.021091073190401932,0,1,0.016591251885369532,0.027197122948977297,0,0.0020716109882850395,0.017228322605073836,0.01759161825548612,0.0020825444907232107,0.0022998814618415656,0.02290798939795532,0.012502328490754364,63984,9137.993920972644,34619,5365.349544072948
48381021702,3738,234.65045592705167,0.08480470840021402,0.017248857947261456,0,0,0.1580135440180587,0.07234462347911871,0,0.0021141614666425976,0,0.0021141614666425976,0.018726591760299626,0.008045967395957879,0.05885500267522739,0.013826128851583392,64211,6716.717325227964,32147,1924.6200607902736
48385950100,3261,21.88449848024316,0.16590003066544004,0.030925029380207976,NA,0.5,0.26106870229007634,0.14098613251155623,0,0.002423408636096299,3.0665440049064706e-4,5.592443603005078e-4,0.05243790248390064,0.018638282984861167,0.11223551057957681,0.027392805778477414,36523,3601.2158054711244,19549,1572.0364741641338
48411950100,2316,111.85410334346504,0.19084628670120898,0.03881760491107414,NA,NA,0.24849094567404426,0.14460596786534047,0,0.0034122346987521717,0,0.0034122346987521717,0.10664939550949913,0.03346580697565609,0.08160621761658031,0.021426332163689592,30278,4875.379939209726,15997,1124.0121580547113
48411950200,2881,76.59574468085107,0.12148559527941687,0.024688098854037298,NA,0,0.27547169811320754,0.08718170047475184,0,0.002743052954637289,0,0.002743052954637289,0.05067684831655675,0.02169161711038002,0.07011454356126345,0.021441536677561705,42727,4075.379939209726,22388,2609.726443768997
48431950100,1298,80.24316109422492,0.16024653312788906,0.059597865544452414,NA,NA,0.129783693843594,0.19230769230769232,0,0.006088394115801256,0,0.006088394115801256,0.060092449922958396,0.03257249657268554,0.10015408320493066,0.05350179656344675,53456,6664.437689969604,21386,2374.468085106383
48507950100,1167,161.70212765957447,0.455012853470437,0.08293923610515604,NA,NA,0.44972067039106145,0.5161290322580645,0,0.006771838528114851,0,0.006771838528114851,0.4138817480719794,0.09069775799339748,0.04113110539845758,0.02381021739199489,10965,1961.0942249240122,8337,1456.534954407295
48507950301,1941,198.17629179331306,0.43688820195775374,0.06924553252762222,NA,NA,0.49007009345794394,0.039301310043668124,0,0.004071476332977862,0,0.004071476332977862,0.43225141679546625,0.06917700502108987,0.00463678516228748,0.004043859123359048,19323,6575.075987841945,11396,1565.9574468085107
48507950200,1939,194.5288753799392,0.3084063950489943,0.06058950090779265,NA,NA,0.34499693063228976,0.08970099667774087,0,0.004075675895982481,0,0.004075675895982481,0.28984012377514184,0.05801834734370997,0.013924703455389376,0.00834879473521811,29779,5134.954407294833,17376,2911.854103343465
48507950302,6759,240.12158054711247,0.2908714306850126,0.05516286326435074,NA,0,0.28688152519291876,0.5691056910569106,0,0.0016189154076226631,0,0.0016189154076226631,0.28051486906347095,0.054590655192294425,0.010356561621541648,0.007455926199615374,33819,7429.787234042553,14491,1464.437689969605
48005000901,6698,320.3647416413374,0.11451179456554195,0.04102200878335911,0,0.10194624652455977,0.5857338820301783,0.04887377815554611,0,0.0016336591878354106,0.01642281277993431,0.015227239044595425,0.06375037324574499,0.03043336055965838,0.03433860853986265,0.016527461715889973,49321,4368.996960486322,34100,5451.671732522796
48005000902,2964,195.74468085106383,0.11538461538461539,0.03022885617810242,0,0.536036036036036,0.07888040712468193,0.10805084745762712,0,0.0026662400682557455,0.04014844804318488,0.02095777051536307,0.010458839406207827,0.007351055631686334,0.06882591093117409,0.020840001094967697,57578,9373.860182370821,41327,5103.343465045593
48005001001,4548,310.0303951367781,0.2532981530343008,0.05649977878157909,0,0.310580204778157,0.21869244935543278,0.28248259860788866,0,0.0024059475022255015,0.04001759014951627,0.017701983148442006,0.1044415127528584,0.034970846611801894,0.10708003518029903,0.03329345310776865,39503,3396.9604863221884,12212,893.6170212765958
48005001002,4452,231.6109422492401,0.09276729559748427,0.031999509932036076,1,0.1678832116788321,0.19528301886792454,0.04169259489732421,8.984725965858042e-4,0.0012280246372526691,0.005166217430368374,0.003676931891239877,0.04649595687331536,0.027887217327656096,0.03009883198562444,0.013701961466213839,52163,2823.1003039513676,21302,1322.1884498480242
48019000101,4488,245.59270516717325,0.09202317290552585,0.02191366419996204,0,NA,0.12485549132947976,0.08467966573816156,0,0.0017608590825111475,0,0.0017608590825111475,0.02406417112299465,0.012800258845682996,0.0677361853832442,0.019149459037680196,47500,4929.4832826747715,24201,1542.857142857143
48117950600,3668,142.24924012158056,0.09896401308615049,0.03275647535907898,0,0,0.16135084427767354,0.05094905094905095,0,0.002154508059517457,0,0.002154508059517457,0.0703380588876772,0.03286754635327914,0.027808069792802616,0.011384501335315043,55556,5693.617021276596,27290,1710.6382978723404
48115950401,4542,206.68693009118542,0.11911052399823867,0.03721650170767361,0,0.2222222222222222,0.15129740518962076,0.07508878741755454,0,0.0017399241660744232,0.002201673271686482,0.0022730785497623485,0.08344341699691765,0.037013346404060496,0.03258476442095993,0.012223703036217375,50417,7192.09726443769,25709,2986.6261398176293
48115950402,1764,163.5258358662614,0.1927437641723356,0.04887328603254772,0,0.7586206896551724,0.2211764705882353,0.09836065573770492,0,0.004480008822171219,0.012471655328798186,0.00853747478218009,0.1598639455782313,0.04736021265788217,0.02040816326530612,0.008758009880224168,31128,4553.191489361702,7987,910.0303951367781
48121020103,11130,378.72340425531917,0.08328840970350404,0.02022972484204483,1,0.023255813953488372,0.16608729239088452,0.049001364594963404,0.0014375561545372866,0.0013099284700626623,8.984725965858041e-5,1.6382666073365082e-4,0.03863432165318958,0.016497076790267247,0.035489667565139264,0.010471949566840987,62167,4392.705167173252,29943,1976.8996960486322
48121020106,6129,136.17021276595744,0.04503181595692609,0.016136111460603623,0,0.0711743772241993,0,0.05536332179930796,0,0.0017853237461448164,0.0032631750693424702,0.0030738693794073128,0,0.0017853237461448164,0.04176864088758362,0.015146851318011547,88071,3918.54103343465,32098,1703.9513677811549
48121020104,3679,244.98480243161094,0.012775210655069312,0.009545848743980144,NA,0,0,0.01670814077497334,0,0.0021480662034003887,0,0.0021480662034003887,0,0.0021480662034003887,0.012775210655069312,0.009545848743980144,89500,10474.772036474164,30809,1956.2310030395136
48121020105,8396,518.5410334346504,0.05740828966174369,0.030202215425745905,0,0.2183288409703504,0,0.043001079525009,0,0.0013032693235018556,0.02894235350166746,0.019467147328049352,0,0.0013032693235018556,0.028465936160076227,0.0202693817472275,84685,4171.428571428572,28287,2266.2613981762916
48027021904,9741,459.5744680851064,0.2012113746021969,0.04302421865908352,0.4038800705467372,0.48283038501560877,0.3722666666666667,0.09768720685751253,0.02350887999178729,0.0191266958960129,0.047633713171132325,0.018712326840493145,0.0716558874858844,0.041112001421237596,0.06200595421414639,0.0214565844565941,77625,12019.452887537995,25606,1619.452887537994
48027022104,3763,283.28267477203644,0.2896625033218177,0.05962578742101385,0,0.34805890227576974,0.21904761904761905,0.2667744543249798,0,0.0021001157486872256,0.13818761626361944,0.03919121392133777,0.042785011958543714,0.016489296745069413,0.08769598724422004,0.03525063571735129,32602,5725.835866261398,16537,1361.7021276595744
48027022105,2143,194.5288753799392,0.23051796546896874,0.062395977418576956,0.34545454545454546,0.3383742911153119,0.14447592067988668,0.250968992248062,0.01773215118992067,0.015233324026071964,0.08352776481567896,0.03463849401809993,0.02379841343910406,0.016882488684563372,0.12085860942603827,0.054216613082967276,46042,3031.003039513678,20495,2325.227963525836
48027022403,4112,254.7112462006079,0.0634727626459144,0.024523314998253155,0,0.114668652271035,0.2047556142668428,0.004324324324324324,0,0.001921871488888626,0.03745136186770428,0.02398538433698657,0.03769455252918288,0.017287711158863215,0.0019455252918287938,0.0019180893541580924,62461,2485.714285714286,25083,1417.629179331307
48027022404,8310,557.4468085106383,0.038628158844765344,0.01921162362052687,0.1553030303030303,0.008434864104967198,0.11083743842364532,0.02373022481265612,0.009867629362214199,0.007432203274589088,0.003249097472924188,0.0032113511447979244,0.02707581227436823,0.01687406364413601,0.0068592057761732855,0.007813852092241195,60802,4565.95744680851,23115,1421.276595744681
48027022405,1956,169.6048632218845,0.2249488752556237,0.07199378260104893,0,0.10262008733624454,0.4491392801251956,0.07020280811232449,0,0.004040253354964229,0.024028629856850715,0.013200498147503403,0.1467280163599182,0.06369664090716984,0.023006134969325152,0.011009117998324084,54167,5895.440729483283,23359,2468.0851063829787
48027022501,2866,287.53799392097267,0.13782274947662246,0.037402265228716106,0,0,0.275,0.1632791327913279,0,0.0027574094774284823,0,0.0027574094774284823,0.05373342637822749,0.024006730120445196,0.08408932309839498,0.03155643639129484,45365,6658.966565349544,21428,1784.19452887538
48027022502,9833,502.7355623100304,0.06651072917726025,0.02174459748844752,0.08284023668639054,0.03407821229050279,0.07503991484832358,0.11035301097597153,0.0014237770771890572,0.0014819583602551638,0.01240720024407607,0.006522433010861594,0.014339469134546933,0.006698675737211987,0.03783179090816638,0.022047849129977728,55648,4423.100303951368,25234,2032.8267477203647
48027023105,11523,714.8936170212766,0.05137550984986548,0.017115082516009007,0.05668016194331984,0.04896421845574388,0.07484499557130203,0.015328467153284672,0.0012149613815846567,0.0012638886075217852,0.0180508548121149,0.009960807064896781,0.014666319534843356,0.00807324744391435,0.005467326217130955,0.004788761370844504,56917,3865.6534954407293,21488,1750.1519756838907
48027023106,10433,622.4924012158054,0.07207898015911052,0.02124450429055623,0,0.09265467845169156,0.13269689737470167,0.053817603393425235,0,0.0011653459897676794,0.02913831112815106,0.013993097392333172,0.026646218729032875,0.013600202944503502,0.019457490654653502,0.010013166414604424,56961,6165.349544072948,23096,1646.2006079027356
48027023107,6989,530.0911854103343,0.17613392473887537,0.042938450062402,0.46357615894039733,0.25606557377049183,0.0367965367965368,0.18187311178247734,0.010015739018457577,0.007966014134968854,0.11174703104879095,0.03972553328894604,0.009729575046501645,0.007443784204476798,0.043067677779367576,0.02158620753650705,38997,3051.0638297872342,18291,1584.19452887538
48027023108,14343,1143.465045592705,0.14055636896046853,0.0509128289551637,0,0.30967877388200715,0.06870916873169633,0.028625353884869455,0,8.47664694362839e-4,0.10283762113923169,0.044689014296255804,0.02126472843895977,0.014651614128495952,0.00634455832113226,0.003309850303689146,51256,2875.987841945289,17581,1279.6352583586627
48027023201,2155,129.48328267477203,0.0654292343387471,0.02451059514614364,0,0.025,0.025839793281653745,0.07258064516129033,0,0.0036671626739257683,0.004176334106728539,0.004223894268276057,0.004640371229698376,0.004787408193559928,0.04176334106728538,0.017308591415051425,45871,3743.4650455927053,19698,1467.4772036474164
48121021627,7378,276.59574468085106,0.04608294930875576,0.014895853702663994,0,0,0.1688888888888889,0.038310762651461154,0,0.0014830915207538057,0,0.0014830915207538057,0.010300894551368935,0.0075704024399915765,0.029140688533477906,0.011897073087487454,76608,4824.924012158054,63313,5301.519756838906
48121021628,6728,369.6048632218845,0.009958382877526754,0.004666457947515139,0,0.040100250626566414,0.0011976047904191617,0.017929015733626052,0,0.0016263747384247292,0.0023781212841854932,0.001983493604989328,2.9726516052318666e-4,3.610474821038029e-4,0.007282996432818074,0.004318505288049755,78566,13518.54103343465,34147,2771.4285714285716
48121021629,6270,344.0729483282675,0.03779904306220096,0.019572090469097452,0.03675970047651463,0.024344569288389514,0.018115942028985508,0.04327833378414931,0.00861244019138756,0.008324654669492,0.002073365231259968,0.0019357427716486866,0.001594896331738437,0.0016458957640541512,0.025518341307814992,0.01797902581551942,150948,12362.917933130699,67605,4719.756838905775
48121021630,5156,248.0243161094225,0.028898370830100852,0.013013082661994326,0.01662971175166297,0.0620253164556962,0.07014028056112225,0.006499133448873483,0.0029092319627618307,0.0021176168626376524,0.009503491078355315,0.006586666560977985,0.013576415826221877,0.013306910132698392,0.0029092319627618307,0.002353883654883703,70068,3094.224924012158,30101,1767.7811550151976
48121021631,5465,180.54711246200608,0.04867337602927722,0.015601575505701067,0.04247572815533981,0.1421647819063005,0.0867237687366167,0.021807949349278932,0.006404391582799634,0.005780381914908234,0.016102470265324794,0.00999706286011786,0.014821591948764867,0.011112780633168397,0.011344922232387923,0.007554731517223778,117685,7169.604863221884,50794,4246.808510638298
48121021632,3641,128.26747720364742,0.1180994232353749,0.041196621332726384,0,0.6231003039513677,0.24293785310734464,0.039473684210526314,0,0.0021704849113732575,0.056303213402911285,0.03266406708985188,0.03542982697061247,0.02049816151245061,0.02636638286185114,0.012152662288259132,78625,14719.756838905774,42900,3169.6048632218844
48121021633,4698,217.629179331307,0.032354193273733504,0.019870551348652628,0.17983651226158037,0,0.04927884615384615,0.013983840894965818,0.0140485312899106,0.0156433937037646,0,0.0016821489064091167,0.008727117922520221,0.007882800388098873,0.009578544061302681,0.006065406979525289,90208,8024.316109422492,38070,2889.969604863222
48121021634,5287,229.1793313069909,0.22640438812180821,0.053843689628703964,0.7100840336134454,0.24116424116424118,0.24322169059011164,0.14285714285714285,0.03196519765462455,0.016268351622290733,0.08776243616417628,0.04595002950342506,0.05768867032343484,0.026096049400220582,0.046718365802912803,0.01816941375684265,41426,8282.066869300912,22547,1923.404255319149
48121021635,4082,257.75075987841944,0.14968152866242038,0.06047313277687795,0.0463768115942029,0.09795630725863284,0.3935389133627019,0.09231962761830877,0.0039196472317491425,0.0038640737233274877,0.034051935325820674,0.02686912734828838,0.06565409113179814,0.042988171645167474,0.02915237628613425,0.01627775261440952,45373,2420.060790273556,26742,3291.1854103343467
48121021636,7240,363.5258358662614,0.09861878453038674,0.033558283527215224,0.20444444444444446,0.14358415121773901,0.033783783783783786,0.07600950118764846,0.01270718232044199,0.012410350540451542,0.054558011049723756,0.02258887037508214,0.004834254143646409,0.00343397503020732,0.026519337016574586,0.012861784802052509,50000,3120.3647416413373,34699,2480.851063829787
48121021637,4692,237.68996960486322,0.15025575447570333,0.04035949783683782,0,0.2421259842519685,0.21240916713247623,0.05703971119133574,0,0.0016842999919671846,0.052429667519181586,0.026817595292785962,0.08098891730605286,0.032260100237939744,0.016837169650468883,0.00733558585712752,42238,6126.44376899696,24310,1480.243161094225
48121021638,3638,254.10334346504558,0.07091808686091258,0.027632000751567822,0.15333333333333332,0.08061002178649238,0.08206686930091185,0.05423728813559322,0.0063221550302363936,0.004825681822935996,0.02034084661902144,0.01765532172872466,0.022264980758658605,0.016972905928871296,0.02199010445299615,0.009907533505624072,52500,9156.838905775076,34886,3031.61094224924
48121021715,4301,285.1063829787234,0.04836084631481051,0.018953017186239755,0.18181818181818182,0.13716814159292035,0.05443548387096774,0.01217263002582073,0.019995349918623576,0.011371541858651598,0.01441525226691467,0.013393241741633612,0.006277609858172518,0.004361729953872743,0.0076726342710997444,0.006198121158365989,95139,8683.890577507598,36761,2567.7811550151973
48121021716,4878,255.92705167173253,0.06355063550635506,0.02733873932403658,0.1310344827586207,0.05415860735009671,0.07858376511226252,0.057951482479784364,0.003895038950389504,0.0036082356156689464,0.005740057400574006,0.004601143236435112,0.01865518655186552,0.015297140964500307,0.035260352603526036,0.01647107024362221,46405,5307.598784194529,31316,2075.379939209726
48121021717,6083,256.53495440729483,0.019727108334703272,0.01005905954100129,0,0,0.03434816549570648,0.017097862767154106,0,0.0017988244682100249,0,0.0017988244682100249,0.007233273056057866,0.007388873152329518,0.012493835278645405,0.0066748608480427735,66365,7412.158054711246,30111,1829.179331306991
48121021718,9633,375.6838905775076,0.015363853420533582,0.0072324436165695045,0,0,0,0.018240078876016762,0,0.0011359129284876548,0,0.0011359129284876548,0,0.0011359129284876548,0.015363853420533582,0.0072324436165695045,138205,8220.060790273556,51420,3057.7507598784196
48121021719,4470,129.48328267477203,0.009172259507829978,0.004343758131976644,0,0,0.04032258064516129,0.0033250207813798837,0,0.0017679497902259576,0,0.0017679497902259576,0.0022371364653243847,0.0023110259410187104,0.0026845637583892616,0.0013577362302877052,146569,6582.978723404255,53081,2895.4407294832827
48121021720,3346,96.65653495440729,0.005678421996413628,0.004902628368776027,0,0.0421455938697318,0,0.003887269193391642,0,0.0023618456552032367,0.00328750747160789,0.0034506216897996155,0,0.0023618456552032367,0.002390914524805738,0.0016336645907225051,139792,11645.592705167173,45102,2048.0243161094227
48121021721,4078,188.4498480243161,0.013487003433055419,0.006379588220414202,0,0,0,0.015691868758915834,0,0.0019378949392619006,0,0.0019378949392619006,0,0.0019378949392619006,0.013487003433055419,0.006379588220414202,99715,3603.0395136778116,38382,2109.422492401216
48121021722,3973,232.21884498480242,0.059904354392146995,0.02716378972890241,0.2602739726027397,0,0.1065891472868217,0.03771626297577855,0.01434684117795117,0.014205059948666743,0,0.0019891103856808537,0.013843443241882709,0.01390024246617042,0.027435187515731187,0.011363046119241304,78938,5506.990881458966,33420,2381.1550151975684
48121021723,1651,136.17021276595744,0.09267110841913992,0.07250237632995198,0,0,0.21124031007751937,0.08270676691729323,0,0.004786635713089055,0,0.004786635713089055,0.06602059357964869,0.05866025267541288,0.026650514839491216,0.014935433131580625,82014,7059.574468085107,30344,3041.9452887537996
48121021724,4259,178.11550151975683,0.015261798544259216,0.01039999132982826,0,0,0,0.01988984088127295,0,0.0018555378169312117,0,0.0018555378169312117,0,0.0018555378169312117,0.015261798544259216,0.01039999132982826,120469,12271.732522796352,43489,2762.917933130699
48121021725,3659,124.01215805471125,0.012298442197321673,0.012287220740423724,0,0,0.13119533527696792,0,0,0.002159807478084184,0,0.002159807478084184,0.012298442197321673,0.012287220740423724,0,0.002159807478084184,105377,4997.568389057751,38812,2265.6534954407293
48121021726,3408,176.89969604863222,0.02142018779342723,0.013510843812715377,0,0.22857142857142856,0.08860759493670886,0,0,0.002318877805842145,0.004694835680751174,0.004988557207690441,0.010269953051643193,0.01033201931513949,0,0.002318877805842145,121532,8058.966565349544,39741,2729.483282674772
48121021727,4724,210.33434650455928,0.07197290431837426,0.02618483642426923,0.057208237986270026,0.4147727272727273,0,0.04467240238252813,0.010584250635055038,0.00938209641325428,0.03090601185436071,0.021446108665707522,0,0.0016728906778810393,0.0285774767146486,0.012934640304554141,126538,8435.258358662613,44953,3254.103343465046
