GEOID,pov_population,pov_population_se,pov_rate,pov_rate_se,pov_asian_rate1,pov_black_rate1,pov_latino_rate1,pov_white_rate1,pov_asian_rate2,pov_asian_rate2_se,pov_black_rate2,pov_black_rate2_se,pov_latino_rate2,pov_latino_rate2_se,pov_white_rate2,pov_white_rate2_se,median_income,median_income_se,per_capita_income,per_capita_income_se,nativity,nativity_se,pop,pop_se,api,api_se,asian,asian_se,black,black_se,latino,latino_se,white,white_se
48463950300,5788,430.3951367781155,0.12975120939875603,0.045623448601389956,0,1,0.1648721399730821,0.012205754141238012,0,0.0018905060884798859,3.455425017277125e-4,4.193259767251284e-4,0.12698686938493434,0.04545191495593074,0.0024187975120939877,0.0023036075872931955,47341.929371231694,9940.932379329211,19251.98105081826,1802.4839712123232,0.1139005897219882,0.023303078462376243,5935,434.04255319148933,0.02813816343723673,0.0162601824303937,0.02813816343723673,0.01615532022225228,0.0013479359730412806,0.0013278936707023638,0.7669755686604887,0.03936076415530072,0.2008424599831508,0.020724655520711507
48463950200,7876,383.5866261398176,0.2488572879634332,0.048047141507972436,NA,NA,0.3363829787234043,0.11757147446193382,0,0.0013893155459778542,0,0.0013893155459778542,0.20073641442356527,0.04637171438760013,0.04647028948704927,0.020095210106024875,46564.715762273896,6501.5590270414605,21289.599483204132,1533.0642015451517,0.1238036047234307,0.031042331460912804,8045,389.6656534954407,7.458048477315103e-4,9.185511137968155e-4,6.215040397762585e-4,9.062537863654426e-4,0.0016159105034182723,0.0012821809993682025,0.5920447482908638,0.05027824277324262,0.3977625854568055,0.02728187920791688
48483950100,3107,91.79331306990882,0.12166076601223044,0.028930293052446886,0,0,0.33226837060702874,0.029661016949152543,0,0.0025435260902188705,0,0.0025435260902188705,0.100418410041841,0.0264432906213691,0.02027679433537174,0.005839025665382983,68314.80620155038,2780.2805986873277,30726.42118863049,1660.545751094984,0.1464630726082892,0.016303273948557028,3209,87.53799392097264,0.004985976939856653,0.00405184267824092,0.004985976939856653,0.0032175523775411032,0.009971953879713306,0.007762144296883341,0.29978186350888125,0.02242444869420764,0.6846369585540667,0.009662133767152198
48483950300,2365,89.36170212765957,0.160676532769556,0.0315513610787014,0,0,0.29116465863453816,0.1366906474820144,0,0.0033415372356490614,0,0.0033415372356490614,0.0613107822410148,0.023792325382761933,0.09640591966173362,0.022324396167124453,48601.25322997416,6330.707465789108,29180.641688199827,1805.7695781594841,0.04415475189234651,0.013535501283821662,2378,87.53799392097264,0.020185029436501262,0.008198516052200941,0.015559293523969722,0.006621814816927039,0.027754415475189236,0.010944770690024764,0.2094196804037006,0.03127401721080244,0.7068965517241379,0.011315080640060572
48037010400,4188,325.83586626139817,0.4028175740210124,0.046619303605175244,0,0.4416903697683868,0.48427672955974843,0.23198198198198197,0,0.001886995119940313,0.2595510983763133,0.0421519770151893,0.018385864374403055,0.012839218307379125,0.07378223495702006,0.0210026653428672,23240.74074074074,1841.9112545782511,16818.729543496986,3181.1246462409254,0.009978617248752673,0.004188239870768372,4209,325.83586626139817,0.00831551437396056,0.005977930400575476,0.002613447374673319,0.002446947610078046,0.5846994535519126,0.053080477728899865,0.037776193870277974,0.021611856769898158,0.32145402708481824,0.0170853955168226
48085030516,5920,323.40425531914894,0.17483108108108109,0.0704141206296283,0,0,0.6166201117318436,0.010423246999368288,0,0.0018483529121826993,0,0.0018483529121826993,0.1491554054054054,0.06862581854140237,0.005574324324324325,0.0039931700727643335,91661.48148148147,7005.571132735902,31599.840654608095,2259.1833368676516,0.1491508323524466,0.04123928523803565,5947,327.0516717325228,0.07970405246342693,0.024932947063538668,0.07970405246342693,0.024864963142256797,0.12241466285522112,0.022846031751881043,0.24079367748444594,0.06019942497681766,0.5369093660669245,0.015225813762314763
48085030517,6012,224.92401215805472,0.02594810379241517,0.011689084829425234,0.09726027397260274,0,0,0.020442520442520443,0.011809713905522289,0.008279640753978478,0,0.0018200680705458383,0,0.0018200680705458383,0.014138389886892882,0.007869204088174786,115565.93453919035,10954.870683222984,38300.74074074074,3285.6069471606334,0.1229208250166334,0.04395246168868295,6012,224.92401215805472,0.12142381902860945,0.04480320704500288,0.12142381902860945,0.04476622291120813,0.06054557551563539,0.02466937250203537,0.10778443113772455,0.02197954185377575,0.6916167664670658,0.009616610754682502
48085030520,5399,172.64437689969606,0.056677162437488424,0.024140079452393964,0.0039946737683089215,0.07735321528424977,0.1829971181556196,0.03532092669958223,5.556584552694943e-4,0.0010132030969246346,0.01537321726245601,0.011474208211438549,0.023522874606408593,0.019351801102050203,0.017225412113354325,0.010569627800814448,99885.46080964686,12041.092339954288,39008.77260981912,2734.282101427079,0.1620874054951134,0.02190173096367722,5423,172.03647416413375,0.13848423381891942,0.024691174146949563,0.13848423381891942,0.024608591434642217,0.19786096256684493,0.02350129065056828,0.12797344643186429,0.013528208502659926,0.48995021205974554,0.023049126790113447
48085030521,3607,185.41033434650456,0.008594399778209038,0.004867483870040273,0.015950920245398775,0,0,0.011228945726762321,0.0036041031327973387,0.0031967854741427517,0,0.0021909441536761935,0,0.0021909441536761935,0.0049902966454117,0.004205538343230303,153361.8647717485,18074.780937720076,39914.6210163652,2706.0258816814976,0.2586968525676422,0.033073055091715896,3622,184.19452887537994,0.22501380452788514,0.0243915145328298,0.22501380452788514,0.024293732146172562,0.1454997239094423,0.029290369424665574,0.16979569298729982,0.030871869124429446,0.4425731639977913,0.028420016839893297
48085030522,5757,183.58662613981764,0.02431822129581379,0.015079967520131509,0,0,0.0779896013864818,0.016943409013893594,0,0.0013727176589039484,0,0.0013727176589039484,0.015633142261594582,0.013929445677231037,0.00868507903421921,0.006435256455369336,109988.15676141257,4177.32067262003,36067.4677002584,1753.1998670049138,0.22060100746916797,0.027910906456964795,5757,183.58662613981764,0.1486885530658329,0.025396019983774325,0.14695153725898905,0.02533510307176694,0.11968038909154073,0.033254905651481266,0.2004516241097794,0.03907826643609614,0.5125933645996179,0.0445045636376971
48085030523,9387,382.97872340425533,0.08873974645786727,0.03556374427898195,0.10186335403726708,0,0.36109117013639624,0.024751641690520288,0.008735485245552359,0.006855308900545798,0,0.0011656811803687631,0.053584744859912645,0.03671869283821197,0.015659955257270694,0.008004791164181145,112203.05340223944,10421.288115004098,36167.99741602067,2496.4041584526494,0.14722488547991905,0.026390403751746443,9387,382.97872340425533,0.08575689783743475,0.02660693912521835,0.08575689783743475,0.02658139193117639,0.06892510919356556,0.02555549517901374,0.14839671886651754,0.04191810705285023,0.6326834984553106,0.019117005769606784
48085030524,2432,113.06990881458967,0.008634868421052632,0.004983054693414549,0,0,0,0.015429831006612785,0,0.00324948008318669,0,0.00324948008318669,0,0.00324948008318669,0.008634868421052632,0.004983054693414549,107175.48664944014,7472.127319232712,35844.78897502153,2519.4034070827734,0.09457236842105263,0.020653693688145014,2432,113.06990881458967,0.03495065789473684,0.020936652685316845,0.03495065789473684,0.020682947199433598,0.22286184210526316,0.07880906690110118,0.17927631578947367,0.021968178030732612,0.5596217105263158,0.052105928869483974
48085030525,6291,210.33434650455928,0.0454617707836592,0.022850941942845326,0.41007194244604317,0,0,0.04431972130830269,0.009060562708631379,0.008788159694834166,0,0.0017393497440981688,0,0.0017393497440981688,0.036401208075027815,0.021514214547710762,132845.1550387597,9549.288031227665,47672.704565030144,3002.387628315387,0.07749766573295985,0.01565645270466928,6426,236.4741641337386,0.021630874572051043,0.01051436556273171,0.021630874572051043,0.010375563861063062,0.08543417366946779,0.03220024803703885,0.08107687519452225,0.02059713496334183,0.8040771864301276,0.01834100789417491
48085030526,8917,361.70212765957444,0.042951665358304365,0.01996712969141332,0,0.03364485981308411,0.05863192182410423,0.04530694294108551,0,0.00122712226534951,0.0040372322529998875,0.004155355299994193,0.006055848379499832,0.006198919614064993,0.03285858472580464,0.016580839792397592,106841.46856158483,13164.112794493794,44176.86477174849,3823.132243716113,0.06661433217449815,0.01986243340144174,8917,361.70212765957444,0.019961870584277223,0.008978195957190242,0.019961870584277223,0.00889394027366896,0.11999551418638556,0.02800854290035705,0.10328585847258047,0.02639354401443436,0.7252439161152854,0.03670559182556212
48085030527,4464,184.80243161094225,0.03046594982078853,0.013559361158845375,0.05194805194805195,0,0.0707070707070707,0.025142474019443514,0.002688172043010753,0.0028575913530769883,0,0.0017703260668257236,0.010976702508960573,0.010203305575630268,0.016801075268817203,0.00923400902116389,103979.07407407407,4967.180582717446,38591.520241171405,3078.6137094895134,0.1039426523297491,0.031016054665308105,4464,184.80243161094225,0.05174731182795699,0.02925360790471518,0.05174731182795699,0.02919999179897028,0.11805555555555555,0.03822748637302013,0.15524193548387097,0.04392668047245593,0.6682347670250897,0.05922339572757217
48027021303,6576,358.0547112462006,0.1873479318734793,0.047920901847621246,0.4657534246575342,0.3174748398902104,0.15226781857451405,0.10164543524416136,0.046532846715328466,0.03216283695378576,0.0527676399026764,0.026560977231665325,0.02144160583941606,0.0090770499229061,0.05824209245742092,0.019714178173876804,67693.25150732127,7572.009770426395,33726.09819121447,2941.275339098199,0.08054486230381996,0.016058787293484096,6754,355.6231003039514,0.09727568848090021,0.02747562753780841,0.09727568848090021,0.027427820539861026,0.1667160201362156,0.031003504764381514,0.1408054486230382,0.020576633014701154,0.5707728753331359,0.03128718416561975
48061013402,1829,177.50759878419453,0.45653362493165667,0.07765636197138312,NA,NA,0.458036204059243,0,0,0.004320795824117021,0,0.004320795824117021,0.45653362493165667,0.07765636197138312,0,0.004320795824117021,18188.311800172265,2638.999499959421,9547.080103359172,1085.5645353418731,0.3865500273373428,0.0560956041266264,1829,177.50759878419453,0,0.0061105280547113245,0,0.004320795824117021,0,0.004320795824117021,0.9967195188627666,0.1358549547281335,0.0032804811372334607,0.003975699404848706
48061013106,4520,313.06990881458967,0.5336283185840708,0.05649914390604206,NA,NA,0.54062570335359,0.12987012987012986,0,0.0017483928235199181,0,0.0017483928235199181,0.5314159292035399,0.05659909306987508,0.0022123893805309734,0.002011548063037618,16116.102497846683,3124.6122067497618,11087.454780361757,1139.4484892753076,0.27057522123893807,0.027837137185772166,4520,313.06990881458967,0,0.002472600843377658,0,0.0017483928235199181,0,0.0017483928235199181,0.9829646017699115,0.014768675223743838,0.017035398230088497,0.00743853758568391
