GEOID,Age,Race,estimate,moe
48003950300,55-64,LATINO,191,76.27581530209953
48003950300,55-64,WHITE,157,58.7962583843564
48003950300,65-74,API,0,13
48003950300,65-74,BLACK,7,17.69180601295413
48003950300,65-74,LATINO,81,52.009614495783374
48003950300,65-74,WHITE,150,52.32590180780452
48003950300,75-84,API,0,13
48003950300,75-84,BLACK,0,13
48003950300,75-84,LATINO,9,15
48003950300,75-84,WHITE,34,29
48003950400,55-64,API,0,13
48003950400,55-64,BLACK,0,13
48003950400,55-64,LATINO,86,53.03772242470448
48003950400,55-64,WHITE,161,65
48003950400,65-74,API,0,13
48003950400,65-74,BLACK,0,13
48003950400,65-74,LATINO,48,33.60059523282288
48003950400,65-74,WHITE,60,34.9857113690718
48003950400,75-84,API,0,13
48003950400,75-84,BLACK,0,13
48003950400,75-84,LATINO,0,13
48003950400,75-84,WHITE,24,32
48005000101,55-64,API,0,18
48005000101,55-64,BLACK,22,30.083217912982647
48005000101,55-64,LATINO,0,18
48005000101,55-64,WHITE,823,177.2004514666935
48005000101,65-74,API,0,18
48005000101,65-74,BLACK,0,18
48005000101,65-74,LATINO,34,55.02726596879042
48005000101,65-74,WHITE,305,108.70602559196064
48005000101,75-84,API,0,18
48005000101,75-84,BLACK,0,18
48005000101,75-84,LATINO,0,18
48005000101,75-84,WHITE,99,69
48005000102,55-64,API,0,13
48005000102,55-64,BLACK,0,13
48005000102,55-64,LATINO,52,55.90169943749474
48005000102,55-64,WHITE,322,130.41855696180662
48005000102,65-74,API,0,13
48005000102,65-74,BLACK,0,13
48005000102,65-74,LATINO,86,67.17886572427373
48005000102,65-74,WHITE,198,79.02531240052139
48005000102,75-84,API,0,13
48005000102,75-84,BLACK,0,13
48005000102,75-84,LATINO,0,13
48005000102,75-84,WHITE,82,58
48005000200,55-64,API,0,18
48005000200,55-64,BLACK,34,58.82176467941097
48005000200,55-64,LATINO,140,83.48652585896721
48005000200,55-64,WHITE,611,172.35138525698017
48005000200,65-74,API,0,18
48005000200,65-74,BLACK,116,86.55634003352961
48005000200,65-74,LATINO,35,35.38361202590826
48005000200,65-74,WHITE,502,125.2078272313676
48005000200,75-84,API,0,18
48005000200,75-84,BLACK,0,18
48005000200,75-84,LATINO,0,18
48005000200,75-84,WHITE,92,56
48005000301,55-64,API,0,18
48005000301,55-64,BLACK,46,49.64876634922564
48005000301,55-64,LATINO,0,18
48005000301,55-64,WHITE,607,147.6279106402309
48005000301,65-74,API,0,18
48005000301,65-74,BLACK,0,18
48005000301,65-74,LATINO,0,18
48005000301,65-74,WHITE,431,129.0155029444136
48005000301,75-84,API,0,18
48005000301,75-84,BLACK,0,18
48005000301,75-84,LATINO,4,8
48005000301,75-84,WHITE,80,46
48005000302,55-64,API,0,13
48005000302,55-64,BLACK,0,13
48005000302,55-64,LATINO,31,33.97057550292606
48005000302,55-64,WHITE,517,114.86513831445988
48005000302,65-74,API,0,13
48005000302,65-74,BLACK,0,13
48005000302,65-74,LATINO,0,13
48005000302,65-74,WHITE,288,87.65842800324451
48005000302,75-84,API,0,13
48005000302,75-84,BLACK,0,13
48005000302,75-84,LATINO,0,13
48005000302,75-84,WHITE,151,72
48005000400,55-64,API,0,18
48005000400,55-64,BLACK,157,72.56031973468694
48005000400,55-64,LATINO,1,18.110770276274835
48005000400,55-64,WHITE,413,111.8659912573969
48005000400,65-74,API,0,18
48005000400,65-74,BLACK,77,61.29437168288782
48005000400,65-74,LATINO,45,40.80441152620633
48005000400,65-74,WHITE,357,106.15083607772479
48005000400,75-84,API,0,18
48005000400,75-84,BLACK,5,11
48005000400,75-84,LATINO,6,7
48005000400,75-84,WHITE,142,61
48005000500,55-64,API,0,13
48005000500,55-64,BLACK,444,123.1665539016173
48005000500,55-64,LATINO,14,25.553864678361276
48005000500,55-64,WHITE,66,44.204072210600685
48005000500,65-74,API,0,13
48005000500,65-74,BLACK,324,86.97700845625813
48005000500,65-74,LATINO,6,15.811388300841896
48005000500,65-74,WHITE,63,38.07886552931954
48005000500,75-84,API,0,13
48005000500,75-84,BLACK,126,49
48005000500,75-84,LATINO,0,13
48005000500,75-84,WHITE,31,25
48005000600,55-64,API,7,33.406586176980134
48005000600,55-64,BLACK,208,89.8276126811795
48005000600,55-64,LATINO,316,103.85566907973777
48005000600,55-64,WHITE,186,73
48005000600,65-74,API,0,18
48005000600,65-74,BLACK,46,51.264022471905186
48005000600,65-74,LATINO,32,46.61544808322666
48005000600,65-74,WHITE,75,43.41658669218482
48005000600,75-84,API,0,18
48005000600,75-84,BLACK,36,41
48005000600,75-84,LATINO,36,33
48005000600,75-84,WHITE,97,59
48005000700,55-64,API,0,13
48005000700,55-64,BLACK,52,51.97114584074513
48005000700,55-64,LATINO,113,62.369864518050704
48005000700,55-64,WHITE,125,73.06161783043132
48005000700,65-74,API,0,13
48005000700,65-74,BLACK,65,54.378304497290095
48005000700,65-74,LATINO,0,13
48005000700,65-74,WHITE,81,43.139309220245984
48005000700,75-84,API,0,13
48005000700,75-84,BLACK,42,34
48005000700,75-84,LATINO,20,21
48005000700,75-84,WHITE,38,37
48005000800,55-64,API,0,18
48005000800,55-64,BLACK,99,93.5200513259055
48005000800,55-64,LATINO,26,40.80441152620633
48005000800,55-64,WHITE,374,119.5198728245642
48005000800,65-74,API,0,18
48005000800,65-74,BLACK,0,18
48005000800,65-74,LATINO,0,18
48005000800,65-74,WHITE,488,141.50971698084905
48005000800,75-84,API,0,18
48005000800,75-84,BLACK,0,18
48005000800,75-84,LATINO,0,18
48005000800,75-84,WHITE,181,92
48005000901,55-64,API,0,18
48005000901,55-64,BLACK,116,105.43718509140881
48005000901,55-64,LATINO,0,18
48005000901,55-64,WHITE,502,145.04137340772803
48005000901,65-74,API,41,54.699177324709375
48005000901,65-74,BLACK,0,18
48005000901,65-74,LATINO,47,38.2099463490856
48005000901,65-74,WHITE,454,119.6703806294607
48005000901,75-84,API,16,30.805843601498726
48005000901,75-84,BLACK,0,18
48005000901,75-84,LATINO,0,18
48005000901,75-84,WHITE,290,111
48005000902,55-64,API,86,70.68238818828917
48005000902,55-64,BLACK,4,17.029386365926403
48005000902,55-64,LATINO,55,57.3149195236284
48005000902,55-64,WHITE,270,97
48005000902,65-74,API,0,13
48005000902,65-74,BLACK,0,13
48005000902,65-74,LATINO,9,21.400934559032695
48005000902,65-74,WHITE,305,97.18538984847466
48005000902,75-84,API,24,38.27531841800928
48005000902,75-84,BLACK,0,13
48005000902,75-84,LATINO,0,13
48005000902,75-84,WHITE,63,48
48005001001,55-64,API,0,18
48005001001,55-64,BLACK,202,104.35516278555652
48005001001,55-64,LATINO,165,69.02897942168927
48005001001,55-64,WHITE,529,142.8355697996826
48005001001,65-74,API,0,18
48005001001,65-74,BLACK,17,32.449961479175904
48005001001,65-74,LATINO,49,40.496913462633174
48005001001,65-74,WHITE,172,75.16648189186454
48005001001,75-84,API,0,18
48005001001,75-84,BLACK,11,19
48005001001,75-84,LATINO,18,24
48005001001,75-84,WHITE,74,52
48005001002,55-64,API,0,13
48005001002,55-64,BLACK,4,20.615528128088304
48005001002,55-64,LATINO,74,49.09175083453431
48005001002,55-64,WHITE,305,97.83659846908007
48005001002,65-74,API,0,13
48005001002,65-74,BLACK,0,13
48005001002,65-74,LATINO,29,30.870698080866262
48005001002,65-74,WHITE,243,85.0411665018772
48005001002,75-84,API,0,13
48005001002,75-84,BLACK,0,13
48005001002,75-84,LATINO,6,11
48005001002,75-84,WHITE,119,85
48005001100,55-64,API,0,18
48005001100,55-64,BLACK,9,22.80350850198276
48005001100,55-64,LATINO,12,29.206163733020468
48005001100,55-64,WHITE,590,127.8632081562167
48005001100,65-74,API,0,18
48005001100,65-74,BLACK,14,14.7648230602334
48005001100,65-74,LATINO,13,16.55294535724685
48005001100,65-74,WHITE,560,131.52186130069785
48005001100,75-84,API,0,18
48005001100,75-84,BLACK,0,18
48005001100,75-84,LATINO,9,22
48005001100,75-84,WHITE,66,44
48005001200,55-64,API,0,13
48005001200,55-64,BLACK,0,13
48005001200,55-64,LATINO,7,17.029386365926403
48005001200,55-64,WHITE,470,124.02015965156633
48005001200,65-74,API,0,13
48005001200,65-74,BLACK,0,13
48005001200,65-74,LATINO,9,18.384776310850235
48005001200,65-74,WHITE,426,124.03628501370073
48005001200,75-84,API,0,13
48005001200,75-84,BLACK,0,13
48005001200,75-84,LATINO,0,13
48005001200,75-84,WHITE,113,53
48005001300,55-64,API,0,18
48005001300,55-64,BLACK,16,18.439088914585774
48005001300,55-64,LATINO,0,18
48005001300,55-64,WHITE,687,147.13938969562162
48005001300,65-74,API,0,18
48005001300,65-74,BLACK,0,18
48005001300,65-74,LATINO,0,18
48005001300,65-74,WHITE,439,90.68627239003708
48005001300,75-84,API,0,18
48005001300,75-84,BLACK,0,18
48005001300,75-84,LATINO,0,18
48005001300,75-84,WHITE,109,48
48007950100,55-64,API,40,44.19275958796871
48007950100,55-64,BLACK,0,18
48007950100,55-64,LATINO,138,87.04596486914255
48007950100,55-64,WHITE,799,175.06855799943062
48007950100,65-74,API,0,18
48007950100,65-74,BLACK,0,18
48007950100,65-74,LATINO,35,39.698866482558415
48007950100,65-74,WHITE,838,161.96913286178943
48007950100,75-84,API,0,18
48007950100,75-84,BLACK,0,18
48007950100,75-84,LATINO,4,6
48007950100,75-84,WHITE,242,98
48007950200,55-64,API,0,13
48007950200,55-64,BLACK,0,13
48007950200,55-64,LATINO,0,13
48007950200,55-64,WHITE,267,72.20110802473879
48007950200,65-74,API,0,13
48007950200,65-74,BLACK,0,13
48007950200,65-74,LATINO,4,14.7648230602334
48007950200,65-74,WHITE,397,80.43009387039157
48007950200,75-84,API,0,13
48007950200,75-84,BLACK,0,13
48007950200,75-84,LATINO,0,13
48007950200,75-84,WHITE,65,38
48007950300,55-64,API,0,18
48007950300,55-64,BLACK,0,18
48007950300,55-64,LATINO,73,53.009433122794285
48007950300,55-64,WHITE,891,167.6573887426379
48007950300,65-74,API,0,18
48007950300,65-74,BLACK,14,30
48007950300,65-74,LATINO,60,53.907327887774215
48007950300,65-74,WHITE,873,169.7586522095413
48007950300,75-84,API,0,18
48007950300,75-84,BLACK,2,5
48007950300,75-84,LATINO,14,19
48007950300,75-84,WHITE,299,105
48007950400,55-64,API,0,13
48007950400,55-64,BLACK,0,13
48007950400,55-64,LATINO,178,80.7093550959243
48007950400,55-64,WHITE,267,103.27632836231156
48007950400,65-74,API,0,13
48007950400,65-74,BLACK,0,13
48007950400,65-74,LATINO,137,64.66065264130884
48007950400,65-74,WHITE,222,74.2024258363566
48007950400,75-84,API,0,13
48007950400,75-84,BLACK,0,13
48007950400,75-84,LATINO,12,17
48007950400,75-84,WHITE,87,51
48007950500,55-64,API,0,18
48007950500,55-64,BLACK,0,18
48007950500,55-64,LATINO,177,99.48869282486326
48007950500,55-64,WHITE,847,179.62739212046696
48007950500,65-74,API,15,41.90465367951393
48007950500,65-74,BLACK,0,18
48007950500,65-74,LATINO,145,67.35725647619564
48007950500,65-74,WHITE,643,151.85519418182574
48007950500,75-84,API,0,18
48007950500,75-84,BLACK,0,18
48007950500,75-84,LATINO,67,75
48007950500,75-84,WHITE,153,102
48007990000,55-64,API,0,13
48007990000,55-64,BLACK,0,13
48007990000,55-64,LATINO,0,13
48007990000,55-64,WHITE,0,13
48007990000,65-74,API,0,13
48007990000,65-74,BLACK,0,13
48007990000,65-74,LATINO,0,13
48007990000,65-74,WHITE,0,13
48007990000,75-84,API,0,13
48007990000,75-84,BLACK,0,13
48007990000,75-84,LATINO,0,13
48007990000,75-84,WHITE,0,13
48009020100,55-64,API,12,23.302360395462088
48009020100,55-64,BLACK,0,13
48009020100,55-64,LATINO,18,12.806248474865697
48009020100,55-64,WHITE,459,71.7007670809734
48009020100,65-74,API,0,13
48009020100,65-74,BLACK,2,13.601470508735444
48009020100,65-74,LATINO,2,13.92838827718412
48009020100,65-74,WHITE,238,57.3149195236284
48009020100,75-84,API,0,13
48009020100,75-84,BLACK,0,13
48009020100,75-84,LATINO,1,2
48009020100,75-84,WHITE,59,31
48009020200,55-64,API,0,13
48009020200,55-64,BLACK,6,14.7648230602334
48009020200,55-64,LATINO,8,15.811388300841896
48009020200,55-64,WHITE,302,63.60031446463138
48009020200,65-74,API,0,13
48009020200,65-74,BLACK,0,13
48009020200,65-74,LATINO,0,13
48009020200,65-74,WHITE,265,60.81118318204309
48009020200,75-84,API,0,13
48009020200,75-84,BLACK,13,16
48009020200,75-84,LATINO,13,16
48009020200,75-84,WHITE,63,27
48009020300,55-64,API,0,13
48009020300,55-64,BLACK,0,13
48009020300,55-64,LATINO,6,10.44030650891055
48009020300,55-64,WHITE,371,58
48009020300,65-74,API,25,35.156791662493895
48009020300,65-74,BLACK,0,13
48009020300,65-74,LATINO,7,17.029386365926403
48009020300,65-74,WHITE,302,59.54829972383762
48009020300,75-84,API,0,13
48009020300,75-84,BLACK,0,13
48009020300,75-84,LATINO,0,13
48009020300,75-84,WHITE,129,35
48011950100,55-64,API,0,13
48011950100,55-64,BLACK,0,13
48011950100,55-64,LATINO,11,18.384776310850235
48011950100,55-64,WHITE,242,38.8329756778952
48011950100,65-74,API,1,22.60530911091463
48011950100,65-74,BLACK,1,13.341664064126334
48011950100,65-74,LATINO,13,28.178005607210743
48011950100,65-74,WHITE,207,22.80350850198276
48011950100,75-84,API,0,13
48011950100,75-84,BLACK,0,13
48011950100,75-84,LATINO,14,32
48011950100,75-84,WHITE,62,25
48013960100,55-64,API,18,41.24318125460256
48013960100,55-64,BLACK,0,18
48013960100,55-64,LATINO,446,127.20062892926276
48013960100,55-64,WHITE,412,140.60227594174995
48013960100,65-74,API,0,18
48013960100,65-74,BLACK,0,18
48013960100,65-74,LATINO,233,114.47707194019246
48013960100,65-74,WHITE,420,121.21056059601408
48013960100,75-84,API,0,18
48013960100,75-84,BLACK,0,18
48013960100,75-84,LATINO,57,50
48013960100,75-84,WHITE,97,98
48013960201,55-64,API,17,38.742741255621034
48013960201,55-64,BLACK,0,18
48013960201,55-64,LATINO,270,103.71113729971339
48013960201,55-64,WHITE,338,119.55333537798099
48013960201,65-74,API,14,38.742741255621034
48013960201,65-74,BLACK,0,18
48013960201,65-74,LATINO,231,89.27485648266257
48013960201,65-74,WHITE,161,80.8084154033477
48013960201,75-84,API,0,18
48013960201,75-84,BLACK,0,18
48013960201,75-84,LATINO,60,45
48013960201,75-84,WHITE,72,53
48013960202,55-64,API,0,20
48013960202,55-64,BLACK,23,41.182520563948
48013960202,55-64,LATINO,616,147.80054127099805
48013960202,55-64,WHITE,611,178.35358140502814
48013960202,65-74,API,0,20
48013960202,65-74,BLACK,0,20
48013960202,65-74,LATINO,355,133.05637902783917
48013960202,65-74,WHITE,367,120.37026210821342
48013960202,75-84,API,0,20
48013960202,75-84,BLACK,0,20
48013960202,75-84,LATINO,143,88
48013960202,75-84,WHITE,105,72
48013960300,55-64,API,0,13
48013960300,55-64,BLACK,0,13
48013960300,55-64,LATINO,454,109.65856099730654
48013960300,55-64,WHITE,67,44.598206241955516
48013960300,65-74,API,0,13
48013960300,65-74,BLACK,0,13
48013960300,65-74,LATINO,234,86.95401083331349
48013960300,65-74,WHITE,62,39.81205847478876
48013960300,75-84,API,0,13
48013960300,75-84,BLACK,0,13
48013960300,75-84,LATINO,57,47
48013960300,75-84,WHITE,19,24
48013960401,55-64,API,0,13
48013960401,55-64,BLACK,0,13
48013960401,55-64,LATINO,286,95.42536350467836
48013960401,55-64,WHITE,94,61.71709649683789
48013960401,65-74,API,0,13
48013960401,65-74,BLACK,0,13
48013960401,65-74,LATINO,155,83.24061508662703
48013960401,65-74,WHITE,43,27.85677655436824
48013960401,75-84,API,0,13
48013960401,75-84,BLACK,0,13
48013960401,75-84,LATINO,4,6
48013960401,75-84,WHITE,26,23
48013960402,55-64,API,0,18
48013960402,55-64,BLACK,0,18
48013960402,55-64,LATINO,265,111.40017953306898
48013960402,55-64,WHITE,423,121.75385004179539
48013960402,65-74,API,0,18
48013960402,65-74,BLACK,0,18
48013960402,65-74,LATINO,53,45.79301256742124
48013960402,65-74,WHITE,455,126.50691680694776
48013960402,75-84,API,18,33.28663395418648
48013960402,75-84,BLACK,2,4
48013960402,75-84,LATINO,66,50
48013960402,75-84,WHITE,145,79
48013960500,55-64,API,0,13
48013960500,55-64,BLACK,0,13
48013960500,55-64,LATINO,204,72.13875518748573
48013960500,55-64,WHITE,120,61.85466837676846
48013960500,65-74,API,0,13
48013960500,65-74,BLACK,0,13
48013960500,65-74,LATINO,125,53.150729063673246
48013960500,65-74,WHITE,45,24.698178070456937
48013960500,75-84,API,0,13
48013960500,75-84,BLACK,0,13
48013960500,75-84,LATINO,20,16
48013960500,75-84,WHITE,9,10
48013960600,55-64,API,0,18
48013960600,55-64,BLACK,0,18
48013960600,55-64,LATINO,227,100.12492197250393
48013960600,55-64,WHITE,470,145.91093173576817
48013960600,65-74,API,14,39.344631145812
48013960600,65-74,BLACK,0,18
48013960600,65-74,LATINO,172,96.25487000666512
48013960600,65-74,WHITE,165,84.1486779456457
48013960600,75-84,API,0,18
48013960600,75-84,BLACK,0,18
48013960600,75-84,LATINO,43,29
48013960600,75-84,WHITE,104,57
48015760100,55-64,API,0,13
48015760100,55-64,BLACK,28,21.18962010041709
48015760100,55-64,LATINO,36,30.083217912982647
48015760100,55-64,WHITE,212,59.464274989274024
48015760100,65-74,API,0,13
48015760100,65-74,BLACK,11,9.848857801796104
48015760100,65-74,LATINO,5,15.811388300841896
48015760100,65-74,WHITE,113,34.40930106817051
48015760100,75-84,API,0,13
48015760100,75-84,BLACK,0,13
48015760100,75-84,LATINO,28,34
48015760100,75-84,WHITE,88,41
48015760200,55-64,API,0,18
48015760200,55-64,BLACK,119,42.15447781671598
48015760200,55-64,LATINO,181,114.49017425089369
48015760200,55-64,WHITE,413,114.73883387938018
48015760200,65-74,API,0,18
48015760200,65-74,BLACK,31,32.28002478313795
48015760200,65-74,LATINO,65,55.08175741568164
48015760200,65-74,WHITE,366,91.2414379544733
48015760200,75-84,API,0,18
48015760200,75-84,BLACK,17,21
48015760200,75-84,LATINO,3,5
48015760200,75-84,WHITE,56,46
48015760300,55-64,API,0,18
48015760300,55-64,BLACK,36,39.84971769034255
48015760300,55-64,LATINO,119,55.60575509783138
48015760300,55-64,WHITE,842,192.00260414900626
48015760300,65-74,API,0,18
48015760300,65-74,BLACK,0,18
48015760300,65-74,LATINO,29,34.132096331752024
48015760300,65-74,WHITE,444,96.93812459502195
48015760300,75-84,API,0,18
48015760300,75-84,BLACK,0,18
48015760300,75-84,LATINO,0,18
48015760300,75-84,WHITE,219,93
48015760400,55-64,API,0,13
48015760400,55-64,BLACK,11,13.416407864998739
48015760400,55-64,LATINO,4,14.7648230602334
48015760400,55-64,WHITE,659,187.52333188166213
48015760400,65-74,API,13,30.789608636681304
48015760400,65-74,BLACK,19,20.615528128088304
48015760400,65-74,LATINO,14,29.068883707497267
48015760400,65-74,WHITE,430,96.26006440887103
48015760400,75-84,API,0,13
48015760400,75-84,BLACK,9,11
48015760400,75-84,LATINO,0,13
48015760400,75-84,WHITE,110,54
48015760501,55-64,API,0,13
48015760501,55-64,BLACK,0,13
48015760501,55-64,LATINO,133,66.40030120413611
48015760501,55-64,WHITE,604,154.67385040788247
48015760501,65-74,API,0,13
48015760501,65-74,BLACK,88,50.32891812864648
48015760501,65-74,LATINO,45,43.18564576337837
48015760501,65-74,WHITE,370,106.96261028976434
48015760501,75-84,API,0,13
48015760501,75-84,BLACK,0,13
48015760501,75-84,LATINO,9,21
48015760501,75-84,WHITE,121,74
48015760502,55-64,API,0,13
48015760502,55-64,BLACK,0,13
48015760502,55-64,LATINO,0,13
48015760502,55-64,WHITE,385,132.6536844569347
48015760502,65-74,API,0,13
48015760502,65-74,BLACK,115,66.21933252457322
48015760502,65-74,LATINO,4,10.816653826391969
48015760502,65-74,WHITE,413,106.5269918846862
48015760502,75-84,API,0,13
48015760502,75-84,BLACK,0,13
48015760502,75-84,LATINO,0,13
48015760502,75-84,WHITE,68,50
48017950100,55-64,API,0,18
48017950100,55-64,BLACK,0,18
48017950100,55-64,LATINO,217,72.40165743959182
48017950100,55-64,WHITE,560,73
48017950100,65-74,API,0,18
48017950100,65-74,BLACK,0,18
48017950100,65-74,LATINO,167,87.46427842267951
48017950100,65-74,WHITE,357,60.876925020897694
48017950100,75-84,API,12,34.132096331752024
48017950100,75-84,BLACK,0,18
48017950100,75-84,LATINO,22,37
48017950100,75-84,WHITE,102,54
48019000101,55-64,API,16,25.019992006393608
48019000101,55-64,BLACK,5,15.811388300841896
48019000101,55-64,LATINO,34,35.77708763999664
48019000101,55-64,WHITE,652,161.72198366332265
48019000101,65-74,API,0,13
48019000101,65-74,BLACK,1,13.341664064126334
48019000101,65-74,LATINO,92,60.81118318204309
48019000101,65-74,WHITE,333,97.3498844375277
48019000101,75-84,API,0,13
48019000101,75-84,BLACK,0,13
48019000101,75-84,LATINO,0,13
48019000101,75-84,WHITE,101,68
48019000102,55-64,API,0,13
48019000102,55-64,BLACK,0,13
48019000102,55-64,LATINO,81,57.688820407423826
48019000102,55-64,WHITE,871,204.50183373260984
48019000102,65-74,API,0,13
48019000102,65-74,BLACK,1,13.152946437965905
48019000102,65-74,LATINO,0,13
48019000102,65-74,WHITE,839,161.92899678562824
48019000102,75-84,API,0,13
48019000102,75-84,BLACK,0,13
48019000102,75-84,LATINO,0,13
48019000102,75-84,WHITE,178,100
