GEOID,Age,estimate,moe
48029130600,65-69,144,79.95623803056269
48029130600,70-74,41,35.4682957019364
48029130600,75-79,110,57.8013840664737
48029130600,80-84,81,46.69047011971501
48029130700,50-54,104,50.44799302251776
48029130700,55-59,204,82.07313811473277
48029130700,60-64,94,42.261093218230876
48029130700,65-69,66,38.28837943815329
48029130700,70-74,65,42.5440947723653
48029130700,75-79,42,29.068883707497267
48029130700,80-84,4,14.317821063276353
48029130800,50-54,365,113.6001760562016
48029130800,55-59,321,117.88553770501282
48029130800,60-64,248,101.14346246792226
48029130800,65-69,149,68.63672486358888
48029130800,70-74,90,43.139309220245984
48029130800,75-79,90,37.53664875824692
48029130800,80-84,80,37.21558813185679
48029130900,50-54,242,85.0411665018772
48029130900,55-59,285,97.94896630388705
48029130900,60-64,149,67.61656601750786
48029130900,65-69,162,90.82400563727631
48029130900,70-74,282,94.62557793746889
48029130900,75-79,75,40.311288741492746
48029130900,80-84,72,40.311288741492746
48029131000,50-54,400,135.94851966829208
48029131000,55-59,278,94.11163583744573
48029131000,60-64,353,121.89749792346026
48029131000,65-69,324,107.90736768172968
48029131000,70-74,109,51.66236541235796
48029131000,75-79,130,87.09190547921202
48029131000,80-84,126,58.69412236331676
48029131100,50-54,235,88.41379982785493
48029131100,55-59,213,64.35060217278468
48029131100,60-64,121,54.52522352086234
48029131100,65-69,83,40.4103947023535
48029131100,70-74,88,44.82186966202994
48029131100,75-79,79,37.48332962798263
48029131100,80-84,112,54.48853090330111
48029131200,50-54,311,112.53888216967503
48029131200,55-59,167,80.06247560499239
48029131200,60-64,165,76.76587783644501
48029131200,65-69,122,52.04805471869242
48029131200,70-74,128,68.42514157822401
48029131200,75-79,19,20.591260281974
48029131200,80-84,24,26
48029131300,50-54,368,144.31216164966833
48029131300,55-59,155,92.97311439335567
48029131300,60-64,345,152.2136656151477
48029131300,65-69,232,110.93691901256317
48029131300,70-74,292,125.92458060283545
48029131300,75-79,349,217.18655575334307
48029131300,80-84,228,116.01724009818541
48029131401,50-54,474,155.08062419270823
48029131401,55-59,432,159.45532289641508
48029131401,60-64,375,150.41608956491322
48029131401,65-69,160,76.90253571892151
48029131401,70-74,275,126.57013865837392
48029131401,75-79,82,68.06614430096654
48029131401,80-84,49,71.30918594402827
48029131402,50-54,205,70.9365914038728
48029131402,55-59,227,88.61715409558128
48029131402,60-64,186,60.78651166171653
48029131402,65-69,96,45.110974274559844
48029131402,70-74,33,21.400934559032695
48029131402,75-79,61,42.720018726587654
48029131402,80-84,42,42.720018726587654
48029131503,50-54,284,114.20157617125956
48029131503,55-59,349,111.73182178770737
48029131503,60-64,190,69.31089380465383
48029131503,65-69,243,99.9499874937461
48029131503,70-74,91,47.01063709417264
48029131503,75-79,53,36.89173349139343
48029131503,80-84,73,43.86342439892262
48029131504,50-54,294,125.49501982150527
48029131504,55-59,171,80.80222769206304
48029131504,60-64,261,99.45350672550465
48029131504,65-69,194,82.03048213926333
48029131504,70-74,144,59.64059020499378
48029131504,75-79,35,29.546573405388315
48029131504,80-84,85,57.56735185849702
48029131505,50-54,216,98.2344135219425
48029131505,55-59,282,108.24047302187847
48029131505,60-64,209,100.86624807139403
48029131505,65-69,144,92.03260291874831
48029131505,70-74,46,52.839379254491625
48029131505,75-79,8,18.384776310850235
48029131505,80-84,78,65.11528238439882
48029131506,50-54,314,109.60383204979651
48029131506,55-59,107,65.39113089708727
48029131506,60-64,41,44.30575583375144
48029131506,65-69,73,45.639894828976104
48029131506,70-74,45,48.76474136094644
48029131506,75-79,29,29.068883707497267
48029131506,80-84,7,18.384776310850235
48029131507,50-54,339,108.93117092916977
48029131507,55-59,272,95.13148795220224
48029131507,60-64,211,99.38812806366765
48029131507,65-69,93,55.263007518592396
48029131507,70-74,127,58.180752831155424
48029131507,75-79,91,56.586217403180434
48029131507,80-84,36,48.46648326421054
48029131601,50-54,293,85.58621384311844
48029131601,55-59,219,81.02468759581859
48029131601,60-64,221,85.8079250419214
48029131601,65-69,59,46.34652090502587
48029131601,70-74,73,48.75448697299562
48029131601,75-79,39,31.827660925679098
48029131601,80-84,22,22.135943621178654
48029131606,50-54,330,106
48029131606,55-59,461,116.10340218959993
48029131606,60-64,220,98.68637190615532
48029131606,65-69,118,67.54257916307313
48029131606,70-74,137,48.373546489791295
48029131606,75-79,75,40.80441152620633
48029131606,80-84,26,23.600847442411894
48029131608,50-54,220,94.51454914456292
48029131608,55-59,235,94.57801012920498
48029131608,60-64,282,128.41339493993607
48029131608,65-69,123,60.440052945046304
48029131608,70-74,91,45.803929962395145
48029131608,75-79,81,46.400431032480725
48029131608,80-84,45,27.586228448267445
48029131609,50-54,647,176.40011337864837
48029131609,55-59,509,146.8638825579659
48029131609,60-64,466,150.2997005985042
48029131609,65-69,287,108.06942213225719
48029131609,70-74,190,91.4166286842826
48029131609,75-79,66,61.29437168288782
48029131609,80-84,30,41.617304093369626
48029131610,50-54,429,137.41178988718545
48029131610,55-59,406,121.91800523302537
48029131610,60-64,278,112.72976536833562
48029131610,65-69,56,40.55859958134649
48029131610,70-74,74,59.033888572581766
48029131610,75-79,0,18
48029131610,80-84,41,36.235341863986875
48029131611,50-54,50,35.84689665786984
48029131611,55-59,98,40.80441152620633
48029131611,60-64,79,34.62657938636157
48029131611,65-69,91,48.65182422068057
48029131611,70-74,101,41.773197148410844
48029131611,75-79,17,15.231546211727817
48029131611,80-84,19,14.866068747318506
48029131612,50-54,124,42.5205832509386
48029131612,55-59,11,14.422205101855956
48029131612,60-64,57,44.384682042344295
48029131612,65-69,0,13
48029131612,70-74,8,17.69180601295413
48029131612,75-79,0,13
48029131612,80-84,11,17.69180601295413
48029131613,50-54,351,98.38699100999075
48029131613,55-59,361,115.8792474949678
48029131613,60-64,183,86.31917515824627
48029131613,65-69,227,96.76259607927021
48029131613,70-74,94,48.16637831516918
48029131613,75-79,62,35.38361202590826
48029131613,80-84,37,35.35533905932738
48029131614,50-54,216,73
48029131614,55-59,236,79.71198153351854
48029131614,60-64,66,48.062459362791664
48029131614,65-69,86,50
48029131614,70-74,141,95.524865872714
48029131614,75-79,33,29.068883707497267
48029131614,80-84,21,18.867962264113206
48029131615,50-54,473,200.1724256734678
48029131615,55-59,315,115.31261856362468
48029131615,60-64,526,262.42713274354844
48029131615,65-69,297,121.06609764917675
48029131615,70-74,129,58.60034129593445
48029131615,75-79,58,55.154328932550705
48029131615,80-84,24,41.14608122288197
48029131700,50-54,32,13.416407864998739
48029131700,55-59,20,10.816653826391969
48029131700,60-64,2,22.715633383201094
48029131700,65-69,0,13
48029131700,70-74,10,5.0990195135927845
48029131700,75-79,0,13
48029131700,80-84,0,13
48029131801,50-54,229,55.97320787662612
48029131801,55-59,243,61.29437168288782
48029131801,60-64,172,61.538605769061746
48029131801,65-69,175,46.411205543489174
48029131801,70-74,83,37.44329045369811
48029131801,75-79,53,29.206163733020468
48029131801,80-84,81,40.24922359499622
48029131802,50-54,514,123.03657992645927
48029131802,55-59,424,103.71113729971339
48029131802,60-64,428,124.39855304624729
48029131802,65-69,215,78.2368199762746
48029131802,70-74,157,63.245553203367585
48029131802,75-79,92,43.18564576337837
48029131802,80-84,68,42.5205832509386
48029140100,50-54,81,44.598206241955516
48029140100,55-59,90,52.69724850502159
48029140100,60-64,128,60.489668539346454
48029140100,65-69,65,35.510561809129406
48029140100,70-74,39,24.20743687382041
48029140100,75-79,25,26
48029140100,80-84,36,37.33630940518894
48029140200,50-54,206,74.88658090739622
48029140200,55-59,198,93.81364506296512
48029140200,60-64,190,84.1486779456457
48029140200,65-69,81,50.84289527554464
48029140200,70-74,146,85.90692637965812
48029140200,75-79,132,65.55150646628954
48029140200,80-84,55,35.510561809129406
48029140300,50-54,202,76.55063683601855
48029140300,55-59,207,93.38094023943002
48029140300,60-64,187,78.33900688673555
48029140300,65-69,57,45
48029140300,70-74,55,39.05124837953327
48029140300,75-79,40,31.827660925679098
48029140300,80-84,123,59.81638571495272
48029140400,50-54,211,82.66196223173026
48029140400,55-59,227,89.81091247727082
48029140400,60-64,120,53.34791467339656
48029140400,65-69,217,80.7031597894407
48029140400,70-74,58,36.71511950137164
48029140400,75-79,112,74.27651041883968
48029140400,80-84,54,35.84689665786984
48029140500,50-54,285,80.43009387039157
48029140500,55-59,225,73.60027173862879
48029140500,60-64,321,96.66954018717581
48029140500,65-69,177,82.67405880927826
48029140500,70-74,155,48.877397639399746
48029140500,75-79,121,51.31276644267
48029140500,80-84,89,60.876925020897694
48029140600,50-54,170,57.38466694161429
48029140600,55-59,148,69.02897942168927
48029140600,60-64,43,24.1039415863879
48029140600,65-69,92,35.749125863438955
48029140600,70-74,61,27.85677655436824
48029140600,75-79,71,34.48187929913333
48029140600,80-84,14,13.038404810405298
48029140700,50-54,235,91.2633551870629
48029140700,55-59,325,125.36347155371855
48029140700,60-64,485,153.1567824159283
48029140700,65-69,248,85.86035173466273
48029140700,70-74,129,63.694583757176716
48029140700,75-79,155,118.9663818059539
48029140700,80-84,29,25.80697580112788
48029140800,50-54,356,110.46266337545913
48029140800,55-59,504,137.97463535012514
48029140800,60-64,239,87.34414691323055
48029140800,65-69,181,99.6343314324937
48029140800,70-74,86,66.75327707311455
48029140800,75-79,85,46.61544808322666
48029140800,80-84,60,55.71355310873648
48029140900,50-54,153,53.81449618829484
48029140900,55-59,158,53
48029140900,60-64,102,44.51965857910413
48029140900,65-69,99,42.40283009422838
48029140900,70-74,18,13.892443989449804
48029140900,75-79,74,39.698866482558415
48029140900,80-84,77,34.655446902326915
48029141000,50-54,217,74.94664769020693
48029141000,55-59,241,95.77577981932593
48029141000,60-64,245,105.4466689848475
48029141000,65-69,72,44.609416046390926
48029141000,70-74,52,33.421549934136806
48029141000,75-79,39,27.202941017470888
48029141000,80-84,72,38.18376618407357
48029141101,50-54,258,98.35141076771599
48029141101,55-59,385,149.9333185119305
48029141101,60-64,306,121.58124855420756
48029141101,65-69,117,54.249423960075376
48029141101,70-74,90,52.630789467763066
48029141101,75-79,104,49.92995093127971
48029141101,80-84,109,83.21658488546619
48029141102,50-54,276,102.34256201600583
48029141102,55-59,167,91.21403400793103
48029141102,60-64,114,75.91442550661897
48029141102,65-69,160,77.54353615872827
48029141102,70-74,85,54.378304497290095
48029141102,75-79,94,42.5205832509386
48029141102,80-84,18,29.068883707497267
48029141200,50-54,438,146.16771189288008
48029141200,55-59,419,174.1866814656046
48029141200,60-64,186,92.39047569960877
48029141200,65-69,492,173.24549056180365
48029141200,70-74,59,46.84015371452148
48029141200,75-79,96,54.644304369257
48029141200,80-84,70,49.73932046178355
48029141300,50-54,347,94.11163583744573
48029141300,55-59,466,114.47707194019246
48029141300,60-64,422,126.01190419956362
48029141300,65-69,264,91.1756546453054
48029141300,70-74,100,48.75448697299562
48029141300,75-79,171,67.17886572427373
48029141300,80-84,105,81.41252974819048
48029141402,50-54,181,72.56031973468694
48029141402,55-59,134,77.41446893184762
48029141402,60-64,227,104.60401521930217
48029141402,65-69,64,41.1703777004778
48029141402,70-74,80,43.68065933568311
48029141402,75-79,50,33.28663395418648
48029141402,80-84,12,21.400934559032695
48029141403,50-54,238,121.43310915891102
48029141403,55-59,139,66.84309986827361
48029141403,60-64,164,79.84985911070852
48029141403,65-69,162,97.12363255150623
48029141403,70-74,141,84.69356528095862
48029141403,75-79,200,98.41239759298622
48029141403,80-84,71,41.14608122288197
48029141404,50-54,411,131.88252348207476
48029141404,55-59,207,106.02358228243375
48029141404,60-64,160,65.43699259593154
48029141404,65-69,113,47.486840282335066
48029141404,70-74,171,88.11923740024082
48029141404,75-79,97,48.83646178829912
48029141404,80-84,141,60.60528029800704
48029141600,50-54,276,81.30190649671138
48029141600,55-59,295,97.59098319004681
48029141600,60-64,105,49.09175083453431
48029141600,65-69,117,48.45616575834287
48029141600,70-74,0,13
48029141600,75-79,18,20.518284528683193
48029141600,80-84,39,34.713109915419565
48029141700,50-54,376,139.30183056945089
48029141700,55-59,254,90.60353193998566
48029141700,60-64,215,76.60287200882223
48029141700,65-69,180,93.84561790515315
48029141700,70-74,76,46.400431032480725
48029141700,75-79,73,42.44997055358225
48029141700,80-84,31,26.627053911388696
48029141800,50-54,413,146.32156368765337
48029141800,55-59,271,87.80091115700337
48029141800,60-64,161,51.79768334587948
48029141800,65-69,176,68.86218120274728
48029141800,70-74,111,47.853944456021594
48029141800,75-79,109,43.139309220245984
48029141800,80-84,94,60.63827174318213
48029141900,50-54,395,176.69465187152667
48029141900,55-59,363,156.70673246545599
48029141900,60-64,247,106.36728820459794
48029141900,65-69,170,83.6301381082203
48029141900,70-74,196,85.27602242131137
48029141900,75-79,153,64.63745044476924
48029141900,80-84,110,73.348483283569
48029150100,50-54,413,120.10412149464314
48029150100,55-59,196,75.92759709091287
48029150100,60-64,255,80.39278574598593
48029150100,65-69,255,76.56369897020389
48029150100,70-74,142,50.24937810560445
48029150100,75-79,47,32.01562118716424
48029150100,80-84,38,30.870698080866262
48029150300,50-54,292,132.9135057095403
48029150300,55-59,299,118.10588469674151
48029150300,60-64,209,91.92388155425118
48029150300,65-69,177,78.93668348746354
48029150300,70-74,158,77.98717843338096
48029150300,75-79,101,57.688820407423826
48029150300,80-84,53,43.18564576337837
48029150400,50-54,213,96.21330469326995
48029150400,55-59,204,79.19595949289332
48029150400,60-64,421,168.63570203251743
48029150400,65-69,99,53.823786563191554
48029150400,70-74,53,29.546573405388315
48029150400,75-79,118,61.84658438426491
48029150400,80-84,72,42.04759208325728
48029150501,50-54,323,129.1394595001853
48029150501,55-59,307,117.04699910719626
48029150501,60-64,301,119.15536076903967
48029150501,65-69,187,79.68688725254614
48029150501,70-74,127,58.180752831155424
48029150501,75-79,144,63.702433234531945
48029150501,80-84,62,41.43669871020132
48029150502,50-54,241,100.43903623591775
48029150502,55-59,161,85
48029150502,60-64,208,96.38983348880731
48029150502,65-69,174,70.59036761485238
48029150502,70-74,121,54.405882034941776
48029150502,75-79,156,84.43340571124678
48029150502,80-84,11,17.69180601295413
48029150600,50-54,295,98.41239759298622
48029150600,55-59,310,115.52056094046635
48029150600,60-64,226,96.70056876771719
48029150600,65-69,93,48.394214530251446
48029150600,70-74,157,109.59014554237986
48029150600,75-79,121,53.71219600798314
48029150600,80-84,71,45.60701700396552
48029150700,50-54,314,143.40502083260543
48029150700,55-59,414,154.20765220960988
48029150700,60-64,373,157.95885540228505
48029150700,65-69,327,153.02287410710858
48029150700,70-74,219,115.24755962709145
48029150700,75-79,78,49.73932046178355
48029150700,80-84,132,64.25729530566937
48029150800,50-54,86,61.587336360651285
48029150800,55-59,128,68.8839603971781
48029150800,60-64,132,60.01666435249463
48029150800,65-69,154,79.25906888173743
48029150800,70-74,36,29.154759474226502
48029150800,75-79,60,48.38388161361178
48029150800,80-84,30,42.95346318982906
48029150900,50-54,390,123.54756169184401
48029150900,55-59,410,125.25573839150046
48029150900,60-64,253,112.21853679316978
48029150900,65-69,202,78.06407624509497
48029150900,70-74,270,128.47178678604885
48029150900,75-79,140,60.41522986797286
48029150900,80-84,84,49.51767361255979
48029151000,50-54,231,92.00543462209176
48029151000,55-59,228,102.17631819555841
48029151000,60-64,50,33.98529093593286
48029151000,65-69,199,79.98749902328488
48029151000,70-74,68,39.35733730830886
48029151000,75-79,39,30.083217912982647
48029151000,80-84,51,35
48029151100,50-54,565,182.20043907740728
48029151100,55-59,558,178.36199146679206
48029151100,60-64,236,104.97618777608568
48029151100,65-69,302,140.69825869569246
48029151100,70-74,277,115.43396380615195
48029151100,75-79,259,124.91997438360288
48029151100,80-84,117,72.89718787443039
48029151200,50-54,383,146.4547711752676
48029151200,55-59,607,214.84878403193255
48029151200,60-64,632,235.83680798382596
48029151200,65-69,461,163.6276260293475
48029151200,70-74,174,82.76472678623425
48029151200,75-79,255,130.18832512940628
48029151200,80-84,118,78.74642849044012
48029151301,50-54,459,149.9333185119305
48029151301,55-59,357,102.61578825892242
48029151301,60-64,128,50.1098792654702
48029151301,65-69,285,97.78036612735708
48029151301,70-74,132,53.53503525729669
48029151301,75-79,115,61.85466837676846
48029151301,80-84,96,54.405882034941776
48029151302,50-54,118,58.180752831155424
48029151302,55-59,310,89.27485648266257
48029151302,60-64,204,70.87312607751969
48029151302,65-69,102,37.70941526992961
48029151302,70-74,149,46.09772228646444
48029151302,75-79,51,26.90724809414742
48029151302,80-84,69,36.89173349139343
48029151400,50-54,257,95.77577981932593
48029151400,55-59,228,76.66159403508382
48029151400,60-64,222,103.82196299434914
48029151400,65-69,113,57.62811813689564
48029151400,70-74,131,47.20169488482379
48029151400,75-79,123,73.57309290766564
48029151400,80-84,126,62.625873247404705
48029151500,50-54,198,71.8679344353238
48029151500,55-59,153,64.53681120105021
48029151500,60-64,204,85.871997764114
48029151500,65-69,116,47.042533945356304
48029151500,70-74,40,34.9857113690718
48029151500,75-79,48,26.40075756488817
48029151500,80-84,40,31.304951684997057
48029151600,50-54,472,164.20109622045769
48029151600,55-59,489,138.19189556555045
48029151600,60-64,520,164.91816152261703
48029151600,65-69,276,118.0889495253472
48029151600,70-74,202,112.48555462813881
48029151600,75-79,287,132.13629327327143
48029151600,80-84,123,63.28506932918696
48029151700,50-54,535,145.89036979869508
48029151700,55-59,320,88.3911760301898
48029151700,60-64,269,92.57429448826494
48029151700,65-69,322,96.81425514871248
48029151700,70-74,246,89.47066558375433
48029151700,75-79,142,65.94694837519019
48029151700,80-84,93,48.76474136094644
48029151900,50-54,353,114.97825881443848
48029151900,55-59,196,79.20227269466452
48029151900,60-64,138,57.21887800367987
48029151900,65-69,197,98.02040603874276
48029151900,70-74,188,114.86513831445988
48029151900,75-79,77,55.21775076911409
48029151900,80-84,84,49.92995093127971
48029152000,50-54,69,39
48029152000,55-59,74,46.75467891024384
48029152000,60-64,46,29.103264421710495
48029152000,65-69,41,32.90896534380867
48029152000,70-74,47,33.94112549695428
48029152000,75-79,9,17.029386365926403
48029152000,80-84,14,17.69180601295413
48029152100,50-54,346,114.28473213863697
48029152100,55-59,376,104.62313319720452
48029152100,60-64,219,77.32399368889322
48029152100,65-69,243,84.40971508067067
48029152100,70-74,146,54.20332093147061
48029152100,75-79,110,63.41135544995076
48029152100,80-84,58,36.61966684720111
48029152201,50-54,371,138.77319625922004
48029152201,55-59,595,180.42449944505873
48029152201,60-64,586,186.25251676151922
48029152201,65-69,267,183.20480343047777
48029152201,70-74,257,133.79461872586654
48029152201,75-79,106,77.07788269017254
48029152201,80-84,164,100.84641788382967
48029152202,50-54,203,100.65783625729296
48029152202,55-59,377,127.5617497528158
48029152202,60-64,321,119.17633993373013
48029152202,65-69,158,71.64495795239188
48029152202,70-74,100,60.03332407921454
48029152202,75-79,92,57.42821606144492
48029152202,80-84,46,44.94441010848846
48029160100,50-54,363,122.14745187681976
48029160100,55-59,448,160.5615146914104
48029160100,60-64,163,74.48489779814429
48029160100,65-69,241,107.14942836991712
48029160100,70-74,172,84.09518416651456
48029160100,75-79,138,69.42621983083913
48029160100,80-84,93,44.654227123532216
48029160200,50-54,167,70.00714249274856
48029160200,55-59,186,77.38862965578342
48029160200,60-64,148,56.02677931132576
48029160200,65-69,95,58.5064099052403
48029160200,70-74,80,33.28663395418648
48029160200,75-79,61,30
48029160200,80-84,72,39.05124837953327
48029160300,50-54,302,104.44615837837216
48029160300,55-59,266,97.94386147176351
48029160300,60-64,414,127.0551061547705
48029160300,65-69,303,90.5869747811461
48029160300,70-74,161,59.54829972383762
48029160300,75-79,137,60.53924347066124
48029160300,80-84,96,50
48029160400,50-54,299,122.38055401083949
48029160400,55-59,338,167.14065932620943
48029160400,60-64,163,64.21059102671458
48029160400,65-69,140,58.557663887829406
48029160400,70-74,151,68.47627326307996
48029160400,75-79,233,84.11896337925236
48029160400,80-84,83,51.86520991955976
48029160501,50-54,146,80
48029160501,55-59,110,54.037024344425184
48029160501,60-64,173,78.87331614684399
48029160501,65-69,79,46.010868281309364
48029160501,70-74,136,68.24221567329127
48029160501,75-79,87,48.27007354458868
48029160501,80-84,56,47.41307836451879
48029160502,50-54,282,131.76494222667878
48029160502,55-59,273,81.40024569987489
48029160502,60-64,88,51.234753829797995
48029160502,65-69,141,61.34329629226001
48029160502,70-74,127,69.35416353759881
48029160502,75-79,192,85.27602242131137
48029160502,80-84,121,69.31089380465383
48029160600,50-54,236,106.50821564555478
48029160600,55-59,415,123.90722335683259
48029160600,60-64,167,85.89528508596965
48029160600,65-69,139,71.45628033979938
48029160600,70-74,131,64.47480127925948
48029160600,75-79,88,52.80151512977634
48029160600,80-84,120,65.5133574166368
48029160701,50-54,375,115.43396380615195
48029160701,55-59,190,74.62573282722254
48029160701,60-64,148,68.98550572402873
48029160701,65-69,134,56.52433104425032
48029160701,70-74,96,49.92995093127971
48029160701,75-79,109,49.51767361255979
48029160701,80-84,55,35.73513677041127
48029160702,50-54,496,123.79418403139947
48029160702,55-59,321,121.82774724995944
48029160702,60-64,267,84.15461959987698
48029160702,65-69,122,58.09475019311125
48029160702,70-74,290,101.67103815738285
48029160702,75-79,165,53.600373133029585
48029160702,80-84,80,36.87817782917155
48029160901,50-54,198,72.80109889280519
48029160901,55-59,265,75.16648189186454
48029160901,60-64,147,61.34329629226001
48029160901,65-69,83,40.76763422127902
48029160901,70-74,66,31.304951684997057
48029160901,75-79,88,48.91829923454004
48029160901,80-84,59,45.27692569068709
48029160902,50-54,160,79.51100552753688
48029160902,55-59,365,112.89375536317321
48029160902,60-64,247,94.53570753953238
48029160902,65-69,160,64.66838485689897
48029160902,70-74,131,57.0087712549569
48029160902,75-79,68,50.53711507397311
48029160902,80-84,88,70.83078426785913
48029161000,50-54,134,60.53924347066124
48029161000,55-59,193,69.52697318307479
48029161000,60-64,143,71
48029161000,65-69,184,73.49829930005184
48029161000,70-74,123,58.60034129593445
48029161000,75-79,55,41.10960958218893
48029161000,80-84,78,49.64876634922564
48029161100,50-54,351,163.04907236779974
48029161100,55-59,569,204.35508312738395
48029161100,60-64,578,178.21616088334974
48029161100,65-69,348,136.06983501129116
48029161100,70-74,325,142.42541907960108
48029161100,75-79,337,128.22636234409833
48029161100,80-84,75,57.28001396647874
48029161200,50-54,147,54.644304369257
48029161200,55-59,98,32.55764119219941
48029161200,60-64,190,64.87680633323437
48029161200,65-69,58,32.96968304366907
48029161200,70-74,35,24.186773244895647
48029161200,75-79,82,26.870057685088806
48029161200,80-84,13,14.422205101855956
48029161302,50-54,310,126.73200069437868
48029161302,55-59,217,90.69729874698585
48029161302,60-64,272,98.94442884771229
48029161302,65-69,144,57.61076288333631
48029161302,70-74,87,48.27007354458868
48029161302,75-79,79,50.24937810560445
48029161302,80-84,40,44.721359549995796
48029161303,50-54,392,145.60219778561037
48029161303,55-59,182,101.35580891098448
48029161303,60-64,176,96.7574286553751
48029161303,65-69,145,61.54673021371647
48029161303,70-74,48,28.30194339616981
48029161303,75-79,10,24.08318915758459
48029161303,80-84,10,24.08318915758459
48029161304,50-54,174,76.60939890117922
48029161304,55-59,200,85.23496934944014
48029161304,60-64,186,97.2265395866787
48029161304,65-69,132,76.62245101796209
48029161304,70-74,94,55.60575509783138
48029161304,75-79,5,15.811388300841896
48029161304,80-84,22,18.788294228055936
48029161400,50-54,0,18
48029161400,55-59,38,31.11269837220809
48029161400,60-64,22,40.59556626036888
48029161400,65-69,0,18
48029161400,70-74,0,18
48029161400,75-79,0,18
48029161400,80-84,0,18
48029161501,50-54,441,162.3730273167314
48029161501,55-59,466,166.50825805346713
48029161501,60-64,254,116.59331027121581
48029161501,65-69,208,83.00602387778854
48029161501,70-74,161,78.54934754662193
48029161501,75-79,206,97.30878685915265
48029161501,80-84,132,75.15317691222374
48029161503,50-54,206,96.42613753542138
48029161503,55-59,356,101.01980003939822
48029161503,60-64,114,61.465437442517235
48029161503,65-69,101,52.478567053607705
48029161503,70-74,82,44.9221548904324
48029161503,75-79,106,48.27007354458868
48029161503,80-84,22,24.758836806279895
48029161504,50-54,265,109.9317970379817
48029161504,55-59,196,84.17244204607586
48029161504,60-64,100,52.79204485526205
48029161504,65-69,85,46.95742752749558
48029161504,70-74,58,29.698484809834994
48029161504,75-79,172,60.959002616512684
48029161504,80-84,46,41.43669871020132
48029161600,50-54,236,84.11896337925236
48029161600,55-59,192,60
48029161600,60-64,181,72.131823767322
48029161600,65-69,146,59.04235767650204
48029161600,70-74,95,50.24937810560445
48029161600,75-79,17,23.021728866442675
48029161600,80-84,83,43.139309220245984
48029161801,50-54,321,115.6027681329474
48029161801,55-59,170,80.95677859203639
48029161801,60-64,234,91.02746838180221
48029161801,65-69,146,80.17480901130978
48029161801,70-74,89,55.97320787662612
48029161801,75-79,52,38.897300677553446
48029161801,80-84,117,64.66065264130884
48029161802,50-54,284,155.79473675320358
48029161802,55-59,261,114.06138698087096
48029161802,60-64,255,119.48640089985136
48029161802,65-69,93,60.54750201288241
48029161802,70-74,59,34.66987164671943
48029161802,75-79,114,66.03786792439622
48029161802,80-84,59,37.8021163428716
48029161901,50-54,90,46.22769732530488
48029161901,55-59,31,24.041630560342615
48029161901,60-64,127,48.03123983409131
48029161901,65-69,67,41.773197148410844
48029161901,70-74,75,26.419689627245813
48029161901,75-79,39,25.96150997149434
48029161901,80-84,4,14.317821063276353
48029161902,50-54,611,186.19613314996636
48029161902,55-59,535,173.24260445975753
48029161902,60-64,242,125.1758762701504
48029161902,65-69,398,145.01724035437994
48029161902,70-74,269,93.34880824091971
48029161902,75-79,92,60.63827174318213
48029161902,80-84,0,18
48029162001,50-54,146,39.408120990476064
48029162001,55-59,74,36.76955262170047
48029162001,60-64,95,32.17141588429082
48029162001,65-69,134,42.50882261366456
48029162001,70-74,50,22.825424421026653
48029162001,75-79,84,41.036569057366385
48029162001,80-84,17,17.08800749063506
48029162003,50-54,386,99.00505037623081
48029162003,55-59,326,101.83319694480774
48029162003,60-64,274,99.2874614440313
48029162003,65-69,238,78.54934754662193
48029162003,70-74,206,65.85590330410783
48029162003,75-79,88,49.24428900898052
48029162003,80-84,46,29.410882339705484
48029162004,50-54,349,127.61269529321916
48029162004,55-59,221,86.81589716175259
48029162004,60-64,172,74.02026749478821
48029162004,65-69,82,53.319789947073126
48029162004,70-74,76,54.56189146281496
48029162004,75-79,47,40.311288741492746
48029162004,80-84,76,60.207972893961475
48029170101,50-54,169,61.71709649683789
48029170101,55-59,311,109.288608738514
48029170101,60-64,158,70.46275611981126
48029170101,65-69,193,88.63972021616495
48029170101,70-74,68,38.2099463490856
48029170101,75-79,156,83.43860018001261
48029170101,80-84,14,20.615528128088304
48029170102,50-54,286,116.67476162392619
48029170102,55-59,441,153.11760186209813
48029170102,60-64,133,72.97944916207575
48029170102,65-69,97,55.883808030591474
48029170102,70-74,100,51.884487084291386
48029170102,75-79,6,19.1049731745428
48029170102,80-84,28,33.61547262794322
48029170200,50-54,406,121.69634341261039
48029170200,55-59,404,118.20744477400736
48029170200,60-64,191,78.19207120929845
48029170200,65-69,258,88.41379982785493
48029170200,70-74,115,50.24937810560445
48029170200,75-79,246,79.51100552753688
48029170200,80-84,158,69.31089380465383
48029170300,50-54,386,109.48059188732951
48029170300,55-59,270,106.25441167311595
48029170300,60-64,422,107.78682665335315
48029170300,65-69,215,87.41853350405736
48029170300,70-74,190,73.55270219373317
48029170300,75-79,104,46.61544808322666
48029170300,80-84,79,47.53945729601885
48029170401,50-54,254,89.27485648266257
48029170401,55-59,205,79.63039620647382
48029170401,60-64,165,61.00819617067857
48029170401,65-69,225,85.03528679318957
48029170401,70-74,59,41.10960958218893
48029170401,75-79,85,55.226805085936306
48029170401,80-84,78,54.67174773134658
48029170402,50-54,261,104.80458005259122
48029170402,55-59,386,124.61942063739504
48029170402,60-64,199,89.05054744357274
48029170402,65-69,149,77.7303029712351
48029170402,70-74,118,63.41135544995076
48029170402,75-79,111,58.412327466040935
