GEOID,Age,Race,estimate,moe
48001950600,55-64,LATINO,20,40.70626487409524
48001950600,55-64,WHITE,325,140.75865870347016
48001950600,65-74,API,0,19
48001950600,65-74,BLACK,149,66.24198064671678
48001950600,65-74,LATINO,41,47.16990566028302
48001950600,65-74,WHITE,244,112.05802068571441
48001950600,75-84,API,0,19
48001950600,75-84,BLACK,22,35
48001950600,75-84,LATINO,0,19
48001950600,75-84,WHITE,95,81
48001950700,55-64,API,0,14
48001950700,55-64,BLACK,69,43.829214001622255
48001950700,55-64,LATINO,0,14
48001950700,55-64,WHITE,62,34.539832078341085
48001950700,65-74,API,0,14
48001950700,65-74,BLACK,57,44.64302857109943
48001950700,65-74,LATINO,26,38.62641583165593
48001950700,65-74,WHITE,84,36.05551275463989
48001950700,75-84,API,5,16.1245154965971
48001950700,75-84,BLACK,57,64
48001950700,75-84,LATINO,25,29
48001950700,75-84,WHITE,44,29
48001950800,55-64,API,0,19
48001950800,55-64,BLACK,131,84.05950273467003
48001950800,55-64,LATINO,8,27.586228448267445
48001950800,55-64,WHITE,246,108.2450922675019
48001950800,65-74,API,0,19
48001950800,65-74,BLACK,16,25.495097567963924
48001950800,65-74,LATINO,22,38.07886552931954
48001950800,65-74,WHITE,355,98.60020283954795
48001950800,75-84,API,0,19
48001950800,75-84,BLACK,0,19
48001950800,75-84,LATINO,0,19
48001950800,75-84,WHITE,100,62
48001950901,55-64,API,0,19
48001950901,55-64,BLACK,107,75.7099729229908
48001950901,55-64,LATINO,57,57.697486947006624
48001950901,55-64,WHITE,764,132.94359706281458
48001950901,65-74,API,0,19
48001950901,65-74,BLACK,101,61.61168720299745
48001950901,65-74,LATINO,63,40.80441152620633
48001950901,65-74,WHITE,541,125.73384588089239
48001950901,75-84,API,0,19
48001950901,75-84,BLACK,62,91
48001950901,75-84,LATINO,0,19
48001950901,75-84,WHITE,178,80
48001950902,55-64,API,0,14
48001950902,55-64,BLACK,0,14
48001950902,55-64,LATINO,0,14
48001950902,55-64,WHITE,807,167.6007159889241
48001950902,65-74,API,0,14
48001950902,65-74,BLACK,0,14
48001950902,65-74,LATINO,50,66.49060083951716
48001950902,65-74,WHITE,373,105.11898020814318
48001950902,75-84,API,0,14
48001950902,75-84,BLACK,0,14
48001950902,75-84,LATINO,0,14
48001950902,75-84,WHITE,210,105
48001951000,55-64,API,0,19
48001951000,55-64,BLACK,74,52.43090691567332
48001951000,55-64,LATINO,38,40.70626487409524
48001951000,55-64,WHITE,943,162.0524606416083
48001951000,65-74,API,0,19
48001951000,65-74,BLACK,30,32.57299494980466
48001951000,65-74,LATINO,0,19
48001951000,65-74,WHITE,862,167.88686666919483
48001951000,75-84,API,0,19
48001951000,75-84,BLACK,7,12
48001951000,75-84,LATINO,0,19
48001951000,75-84,WHITE,233,91
48001951100,55-64,API,0,14
48001951100,55-64,BLACK,33,29.732137494637012
48001951100,55-64,LATINO,71,62.609903369994115
48001951100,55-64,WHITE,487,141.4496376806954
48001951100,65-74,API,0,14
48001951100,65-74,BLACK,26,40.496913462633174
48001951100,65-74,LATINO,18,33.1058907144937
48001951100,65-74,WHITE,589,108.57716150277645
48001951100,75-84,API,0,14
48001951100,75-84,BLACK,10,15
48001951100,75-84,LATINO,0,14
48001951100,75-84,WHITE,101,58
48003950100,55-64,API,0,14
48003950100,55-64,BLACK,0,14
48003950100,55-64,LATINO,53,44.77722635447622
48003950100,55-64,WHITE,254,74.79304780526061
48003950100,65-74,API,0,14
48003950100,65-74,BLACK,0,14
48003950100,65-74,LATINO,15,28.653097563788805
48003950100,65-74,WHITE,119,52.839379254491625
48003950100,75-84,API,0,14
48003950100,75-84,BLACK,8,15
48003950100,75-84,LATINO,0,14
48003950100,75-84,WHITE,43,21
48003950200,55-64,API,0,19
48003950200,55-64,BLACK,0,19
48003950200,55-64,LATINO,439,107.29864864013899
48003950200,55-64,WHITE,529,104.9952379872535
48003950200,65-74,API,31,68.4324484437025
48003950200,65-74,BLACK,0,19
48003950200,65-74,LATINO,133,101.01980003939822
48003950200,65-74,WHITE,274,68.60029154456998
48003950200,75-84,API,28,59.135437767890075
48003950200,75-84,BLACK,0,19
48003950200,75-84,LATINO,5,12
48003950200,75-84,WHITE,124,55
48003950300,55-64,API,0,14
48003950300,55-64,BLACK,0,14
48003950300,55-64,LATINO,193,102.17631819555841
48003950300,55-64,WHITE,158,77.33692520394123
48003950300,65-74,API,0,14
48003950300,65-74,BLACK,0,14
48003950300,65-74,LATINO,217,84.86459803710851
48003950300,65-74,WHITE,60,40.45985664828782
48003950300,75-84,API,0,14
48003950300,75-84,BLACK,0,14
48003950300,75-84,LATINO,25,25
48003950300,75-84,WHITE,21,22
48003950400,55-64,API,0,14
48003950400,55-64,BLACK,0,14
48003950400,55-64,LATINO,72,60.440052945046304
48003950400,55-64,WHITE,87,46.32493928760188
48003950400,65-74,API,0,14
48003950400,65-74,BLACK,0,14
48003950400,65-74,LATINO,56,53.600373133029585
48003950400,65-74,WHITE,156,59.54829972383762
48003950400,75-84,API,0,14
48003950400,75-84,BLACK,0,14
48003950400,75-84,LATINO,5,8
48003950400,75-84,WHITE,64,49
48005000101,55-64,API,7,34.698703145794944
48005000101,55-64,BLACK,11,28.319604517012593
48005000101,55-64,LATINO,44,54.405882034941776
48005000101,55-64,WHITE,893,191.67159413955946
48005000101,65-74,API,0,19
48005000101,65-74,BLACK,125,87.96590248499699
48005000101,65-74,LATINO,11,38.07886552931954
48005000101,65-74,WHITE,563,133.843191832831
48005000101,75-84,API,0,19
48005000101,75-84,BLACK,10,21
48005000101,75-84,LATINO,0,19
48005000101,75-84,WHITE,72,54
48005000102,55-64,API,0,14
48005000102,55-64,BLACK,15,23.600847442411894
48005000102,55-64,LATINO,0,14
48005000102,55-64,WHITE,470,107.71258050942797
48005000102,65-74,API,20,31.937438845342623
48005000102,65-74,BLACK,9,19.79898987322333
48005000102,65-74,LATINO,27,33.301651610693426
48005000102,65-74,WHITE,239,73.00684899377592
48005000102,75-84,API,0,14
48005000102,75-84,BLACK,0,14
48005000102,75-84,LATINO,0,14
48005000102,75-84,WHITE,108,65
48005000200,55-64,API,0,19
48005000200,55-64,BLACK,150,78.56844150166147
48005000200,55-64,LATINO,129,72.53275122315436
48005000200,55-64,WHITE,618,151.34728276384746
48005000200,65-74,API,0,19
48005000200,65-74,BLACK,42,41.593268686170845
48005000200,65-74,LATINO,23,44.28317965096906
48005000200,65-74,WHITE,626,196.4001018329675
48005000200,75-84,API,0,19
48005000200,75-84,BLACK,0,19
48005000200,75-84,LATINO,0,19
48005000200,75-84,WHITE,139,82
48005000301,55-64,API,0,19
48005000301,55-64,BLACK,105,80.44874144447506
48005000301,55-64,LATINO,15,27.586228448267445
48005000301,55-64,WHITE,406,134.01492454200763
48005000301,65-74,API,0,19
48005000301,65-74,BLACK,20,38.948684188300895
48005000301,65-74,LATINO,21,51.66236541235796
48005000301,65-74,WHITE,453,135.10366390294527
48005000301,75-84,API,0,19
48005000301,75-84,BLACK,0,19
48005000301,75-84,LATINO,0,19
48005000301,75-84,WHITE,178,85
48005000302,55-64,API,5,33.645207682521445
48005000302,55-64,BLACK,67,48.76474136094644
48005000302,55-64,LATINO,29,31.11269837220809
48005000302,55-64,WHITE,432,85.70297544426332
48005000302,65-74,API,0,19
48005000302,65-74,BLACK,19,35.510561809129406
48005000302,65-74,LATINO,44,43.382023926967726
48005000302,65-74,WHITE,484,120.37026210821342
48005000302,75-84,API,0,19
48005000302,75-84,BLACK,31,45
48005000302,75-84,LATINO,22,25
48005000302,75-84,WHITE,118,61
48005000400,55-64,API,0,14
48005000400,55-64,BLACK,51,55.362442142665635
48005000400,55-64,LATINO,177,107.48023074035522
48005000400,55-64,WHITE,332,151.82226450688975
48005000400,65-74,API,0,14
48005000400,65-74,BLACK,70,51.264022471905186
48005000400,65-74,LATINO,145,128.3160161476345
48005000400,65-74,WHITE,334,96.79876032264049
48005000400,75-84,API,0,14
48005000400,75-84,BLACK,2,4
48005000400,75-84,LATINO,1,10
48005000400,75-84,WHITE,91,67
48005000500,55-64,API,0,14
48005000500,55-64,BLACK,365,96.89685237405806
48005000500,55-64,LATINO,83,63.324560795950255
48005000500,55-64,WHITE,88,49.76946855251722
48005000500,65-74,API,0,14
48005000500,65-74,BLACK,208,68.76772498781678
48005000500,65-74,LATINO,0,14
48005000500,65-74,WHITE,95,57.8013840664737
48005000500,75-84,API,0,14
48005000500,75-84,BLACK,131,58
48005000500,75-84,LATINO,24,37
48005000500,75-84,WHITE,0,14
48005000600,55-64,API,26,40.54626986542659
48005000600,55-64,BLACK,195,72.00694410957877
48005000600,55-64,LATINO,221,90.13878188659973
48005000600,55-64,WHITE,178,72.34638899074369
48005000600,65-74,API,7,34.39476704383968
48005000600,65-74,BLACK,138,54.48853090330111
48005000600,65-74,LATINO,16,22.20360331117452
48005000600,65-74,WHITE,333,99.00505037623081
48005000600,75-84,API,14,26.1725046566048
48005000600,75-84,BLACK,0,19
48005000600,75-84,LATINO,0,19
48005000600,75-84,WHITE,34,29
48005000700,55-64,API,0,14
48005000700,55-64,BLACK,27,27.51363298439521
48005000700,55-64,LATINO,68,48.877397639399746
48005000700,55-64,WHITE,88,56.61271941887264
48005000700,65-74,API,0,14
48005000700,65-74,BLACK,40,37.8021163428716
48005000700,65-74,LATINO,91,71.02112361825881
48005000700,65-74,WHITE,83,54.56189146281496
48005000700,75-84,API,0,14
48005000700,75-84,BLACK,34,44
48005000700,75-84,LATINO,0,14
48005000700,75-84,WHITE,6,11
48005000800,55-64,API,6,34.11744421846396
48005000800,55-64,BLACK,174,110.78808600206071
48005000800,55-64,LATINO,115,91.28526715741155
48005000800,55-64,WHITE,454,127.98828071350908
48005000800,65-74,API,0,19
48005000800,65-74,BLACK,15,31.400636936215164
48005000800,65-74,LATINO,0,19
48005000800,65-74,WHITE,392,123.45849504995596
48005000800,75-84,API,0,19
48005000800,75-84,BLACK,0,19
48005000800,75-84,LATINO,0,19
48005000800,75-84,WHITE,263,138
48005000901,55-64,API,7,35.02855977627399
48005000901,55-64,BLACK,78,61.40032573203501
48005000901,55-64,LATINO,0,19
48005000901,55-64,WHITE,546,153.7172729396407
48005000901,65-74,API,13,40.149719799769464
48005000901,65-74,BLACK,80,68.6804193347711
48005000901,65-74,LATINO,64,57.3149195236284
48005000901,65-74,WHITE,333,111.03603018840326
48005000901,75-84,API,0,19
48005000901,75-84,BLACK,0,19
48005000901,75-84,LATINO,0,19
48005000901,75-84,WHITE,373,132
48005000902,55-64,API,6,25.534290669607408
48005000902,55-64,BLACK,52,42.5440947723653
48005000902,55-64,LATINO,15,27.784887978899608
48005000902,55-64,WHITE,318,75.8023746329889
48005000902,65-74,API,45,36.61966684720111
48005000902,65-74,BLACK,0,14
48005000902,65-74,LATINO,28,25.553864678361276
48005000902,65-74,WHITE,383,94.64142856064674
48005000902,75-84,API,13,23.600847442411894
48005000902,75-84,BLACK,0,14
48005000902,75-84,LATINO,0,14
48005000902,75-84,WHITE,47,30
48005001001,55-64,API,0,14
48005001001,55-64,BLACK,110,53.2634959423431
48005001001,55-64,LATINO,404,108.2081327812286
48005001001,55-64,WHITE,308,79.1580697086532
48005001001,65-74,API,0,14
48005001001,65-74,BLACK,66,35
48005001001,65-74,LATINO,147,75.16648189186454
48005001001,65-74,WHITE,198,66.88796603276258
48005001001,75-84,API,0,14
48005001001,75-84,BLACK,0,14
48005001001,75-84,LATINO,70,72
48005001001,75-84,WHITE,31,24
48005001002,55-64,API,2,24.43358344574123
48005001002,55-64,BLACK,104,81.8413098624405
48005001002,55-64,LATINO,37,36.76955262170047
48005001002,55-64,WHITE,334,91.54780172128658
48005001002,65-74,API,0,14
48005001002,65-74,BLACK,0,14
48005001002,65-74,LATINO,85,66.12866246946176
48005001002,65-74,WHITE,457,103.47946656221224
48005001002,75-84,API,0,14
48005001002,75-84,BLACK,0,14
48005001002,75-84,LATINO,0,14
48005001002,75-84,WHITE,52,34
48005001100,55-64,API,0,19
48005001100,55-64,BLACK,42,29.68164415931166
48005001100,55-64,LATINO,87,71.84010022264724
48005001100,55-64,WHITE,919,163.3799253274404
48005001100,65-74,API,8,35.76310948449533
48005001100,65-74,BLACK,39,30.4138126514911
48005001100,65-74,LATINO,0,19
48005001100,65-74,WHITE,603,144.04513181638595
48005001100,75-84,API,0,19
48005001100,75-84,BLACK,0,19
48005001100,75-84,LATINO,0,19
48005001100,75-84,WHITE,199,103
48005001200,55-64,API,5,25.534290669607408
48005001200,55-64,BLACK,4,15.231546211727817
48005001200,55-64,LATINO,4,15.652475842498529
48005001200,55-64,WHITE,359,93.72299611087985
48005001200,65-74,API,0,14
48005001200,65-74,BLACK,4,16.1245154965971
48005001200,65-74,LATINO,0,14
48005001200,65-74,WHITE,233,76.94153624668537
48005001200,75-84,API,0,14
48005001200,75-84,BLACK,0,14
48005001200,75-84,LATINO,0,14
48005001200,75-84,WHITE,83,39
48005001300,55-64,API,0,19
48005001300,55-64,BLACK,91,76.38062581571324
48005001300,55-64,LATINO,0,19
48005001300,55-64,WHITE,712,157.74663229368798
48005001300,65-74,API,0,19
48005001300,65-74,BLACK,0,19
48005001300,65-74,LATINO,0,19
48005001300,65-74,WHITE,367,119.47384651043926
48005001300,75-84,API,0,19
48005001300,75-84,BLACK,0,19
48005001300,75-84,LATINO,0,19
48005001300,75-84,WHITE,168,91
48007950100,55-64,API,31,57.37595315112421
48007950100,55-64,BLACK,0,19
48007950100,55-64,LATINO,101,88.3911760301898
48007950100,55-64,WHITE,562,149.4824404403407
48007950100,65-74,API,0,19
48007950100,65-74,BLACK,0,19
48007950100,65-74,LATINO,123,83.43260753446461
48007950100,65-74,WHITE,759,145.08618128546908
48007950100,75-84,API,61,87.0976463516667
48007950100,75-84,BLACK,0,19
48007950100,75-84,LATINO,26,43
48007950100,75-84,WHITE,427,156
48007950200,55-64,API,0,14
48007950200,55-64,BLACK,0,14
48007950200,55-64,LATINO,0,14
48007950200,55-64,WHITE,178,53.41348144429457
48007950200,65-74,API,0,14
48007950200,65-74,BLACK,0,14
48007950200,65-74,LATINO,5,15.652475842498529
48007950200,65-74,WHITE,230,60.440052945046304
48007950200,75-84,API,0,14
48007950200,75-84,BLACK,0,14
48007950200,75-84,LATINO,6,10
48007950200,75-84,WHITE,70,33
48007950300,55-64,API,0,19
48007950300,55-64,BLACK,11,14.866068747318506
48007950300,55-64,LATINO,216,106.10372283760829
48007950300,55-64,WHITE,880,176.08236708995025
48007950300,65-74,API,0,19
48007950300,65-74,BLACK,11,35.510561809129406
48007950300,65-74,LATINO,241,101.23734488813898
48007950300,65-74,WHITE,1152,213.40337391897066
48007950300,75-84,API,0,19
48007950300,75-84,BLACK,0,19
48007950300,75-84,LATINO,52,53
48007950300,75-84,WHITE,111,82
48007950400,55-64,API,39,45.077710678338576
48007950400,55-64,BLACK,8,22.80350850198276
48007950400,55-64,LATINO,231,107.64757312638311
48007950400,55-64,WHITE,506,104.6900186264192
48007950400,65-74,API,40,45.92385001282014
48007950400,65-74,BLACK,21,22.02271554554524
48007950400,65-74,LATINO,33,38.62641583165593
48007950400,65-74,WHITE,312,107.44766167767449
48007950400,75-84,API,0,14
48007950400,75-84,BLACK,8,18
48007950400,75-84,LATINO,30,31
48007950400,75-84,WHITE,38,37
48007950500,55-64,API,0,19
48007950500,55-64,BLACK,0,19
48007950500,55-64,LATINO,174,102.53292154230269
48007950500,55-64,WHITE,875,199.90497742677644
48007950500,65-74,API,0,19
48007950500,65-74,BLACK,0,19
48007950500,65-74,LATINO,26,47.92702786528704
48007950500,65-74,WHITE,746,186.81809334215998
48007950500,75-84,API,0,19
48007950500,75-84,BLACK,0,19
48007950500,75-84,LATINO,26,41
48007950500,75-84,WHITE,234,141
48007990000,55-64,API,0,14
48007990000,55-64,BLACK,0,14
48007990000,55-64,LATINO,0,14
48007990000,55-64,WHITE,0,14
48007990000,65-74,API,0,14
48007990000,65-74,BLACK,0,14
48007990000,65-74,LATINO,0,14
48007990000,65-74,WHITE,0,14
48007990000,75-84,API,0,14
48007990000,75-84,BLACK,0,14
48007990000,75-84,LATINO,0,14
48007990000,75-84,WHITE,0,14
48009020100,55-64,API,0,14
48009020100,55-64,BLACK,0,14
48009020100,55-64,LATINO,14,16.278820596099706
48009020100,55-64,WHITE,517,73.24616030891995
48009020100,65-74,API,0,14
48009020100,65-74,BLACK,2,14.560219778561036
48009020100,65-74,LATINO,6,15.231546211727817
48009020100,65-74,WHITE,428,57.48912940721924
48009020100,75-84,API,0,14
48009020100,75-84,BLACK,0,14
48009020100,75-84,LATINO,0,14
48009020100,75-84,WHITE,41,21
48009020200,55-64,API,0,14
48009020200,55-64,BLACK,0,14
48009020200,55-64,LATINO,16,24.413111231467404
48009020200,55-64,WHITE,419,72.24956747275377
48009020200,65-74,API,0,14
48009020200,65-74,BLACK,0,14
48009020200,65-74,LATINO,0,14
48009020200,65-74,WHITE,151,53.75872022286245
48009020200,75-84,API,0,14
48009020200,75-84,BLACK,0,14
48009020200,75-84,LATINO,22,18
48009020200,75-84,WHITE,137,42
48009020300,55-64,API,0,14
48009020300,55-64,BLACK,0,14
48009020300,55-64,LATINO,24,15.264337522473747
48009020300,55-64,WHITE,323,69.8927750200262
48009020300,65-74,API,0,14
48009020300,65-74,BLACK,2,14.866068747318506
48009020300,65-74,LATINO,2,14.560219778561036
48009020300,65-74,WHITE,308,55.80322571321482
48009020300,75-84,API,0,14
48009020300,75-84,BLACK,14,18
48009020300,75-84,LATINO,21,19
48009020300,75-84,WHITE,111,36
48011950100,55-64,API,0,14
48011950100,55-64,BLACK,0,14
48011950100,55-64,LATINO,7,17.804493814764857
48011950100,55-64,WHITE,292,26.1725046566048
48011950100,65-74,API,0,14
48011950100,65-74,BLACK,0,14
48011950100,65-74,LATINO,27,19.849433241279208
48011950100,65-74,WHITE,233,23.345235059857504
48011950100,75-84,API,0,14
48011950100,75-84,BLACK,0,14
48011950100,75-84,LATINO,25,22
48011950100,75-84,WHITE,63,23
48013960100,55-64,API,37,68.4324484437025
48013960100,55-64,BLACK,25,47.01063709417264
48013960100,55-64,LATINO,482,171.8254928699464
48013960100,55-64,WHITE,412,136.69308687713507
48013960100,65-74,API,0,19
48013960100,65-74,BLACK,0,19
48013960100,65-74,LATINO,311,130.41855696180662
48013960100,65-74,WHITE,433,115.43396380615195
48013960100,75-84,API,0,19
48013960100,75-84,BLACK,0,19
48013960100,75-84,LATINO,169,127
48013960100,75-84,WHITE,96,64
48013960201,55-64,API,0,19
48013960201,55-64,BLACK,0,19
48013960201,55-64,LATINO,548,198.82907232092595
48013960201,55-64,WHITE,327,104.1393297462587
48013960201,65-74,API,0,19
48013960201,65-74,BLACK,0,19
48013960201,65-74,LATINO,301,125.2078272313676
48013960201,65-74,WHITE,201,101.01980003939822
48013960201,75-84,API,0,19
48013960201,75-84,BLACK,0,19
48013960201,75-84,LATINO,23,37
48013960201,75-84,WHITE,59,44
48013960202,55-64,API,0,21
48013960202,55-64,BLACK,0,21
48013960202,55-64,LATINO,730,194.74342094150447
48013960202,55-64,WHITE,462,140.86873322352267
48013960202,65-74,API,0,21
48013960202,65-74,BLACK,20,36.61966684720111
48013960202,65-74,LATINO,559,173.27723451163456
48013960202,65-74,WHITE,257,82.97590011563598
48013960202,75-84,API,0,21
48013960202,75-84,BLACK,0,21
48013960202,75-84,LATINO,0,21
48013960202,75-84,WHITE,146,73
48013960300,55-64,API,0,14
48013960300,55-64,BLACK,0,14
48013960300,55-64,LATINO,385,114.6298390472568
48013960300,55-64,WHITE,75,50.60632371551998
48013960300,65-74,API,0,14
48013960300,65-74,BLACK,0,14
48013960300,65-74,LATINO,138,65.73431371817918
48013960300,65-74,WHITE,79,35.34119409414458
48013960300,75-84,API,0,14
48013960300,75-84,BLACK,0,14
48013960300,75-84,LATINO,85,70
48013960300,75-84,WHITE,21,34
48013960401,55-64,API,0,14
48013960401,55-64,BLACK,0,14
48013960401,55-64,LATINO,209,79.19595949289332
48013960401,55-64,WHITE,58,24.758836806279895
48013960401,65-74,API,0,14
48013960401,65-74,BLACK,0,14
48013960401,65-74,LATINO,169,61.220911460055866
48013960401,65-74,WHITE,25,20.615528128088304
48013960401,75-84,API,0,14
48013960401,75-84,BLACK,0,14
48013960401,75-84,LATINO,19,29
48013960401,75-84,WHITE,20,24
48013960402,55-64,API,0,19
48013960402,55-64,BLACK,6,23.021728866442675
48013960402,55-64,LATINO,328,147.18695594379278
48013960402,55-64,WHITE,676,130.8166656049603
48013960402,65-74,API,0,19
48013960402,65-74,BLACK,0,19
48013960402,65-74,LATINO,289,127.7810627597063
48013960402,65-74,WHITE,450,114.0175425099138
48013960402,75-84,API,0,19
48013960402,75-84,BLACK,4,9
48013960402,75-84,LATINO,75,71
48013960402,75-84,WHITE,231,91
48013960500,55-64,API,0,14
48013960500,55-64,BLACK,0,14
48013960500,55-64,LATINO,363,91.8313671900838
48013960500,55-64,WHITE,49,33.421549934136806
48013960500,65-74,API,0,14
48013960500,65-74,BLACK,0,14
48013960500,65-74,LATINO,161,87.32124598286491
48013960500,65-74,WHITE,157,70
48013960500,75-84,API,0,14
48013960500,75-84,BLACK,0,14
48013960500,75-84,LATINO,79,65
48013960500,75-84,WHITE,8,10
48013960600,55-64,API,0,19
48013960600,55-64,BLACK,12,34.66987164671943
48013960600,55-64,LATINO,215,123.00406497347964
48013960600,55-64,WHITE,325,153.22206107476822
48013960600,65-74,API,0,19
48013960600,65-74,BLACK,0,19
48013960600,65-74,LATINO,206,111.64676439557037
48013960600,65-74,WHITE,381,151.85519418182574
48013960600,75-84,API,0,19
48013960600,75-84,BLACK,0,19
48013960600,75-84,LATINO,67,77
48013960600,75-84,WHITE,80,72
48015760100,55-64,API,0,14
48015760100,55-64,BLACK,39,34.88552708502482
48015760100,55-64,LATINO,143,56.72741841473134
48015760100,55-64,WHITE,204,58.69412236331676
48015760100,65-74,API,0,14
48015760100,65-74,BLACK,29,25.495097567963924
48015760100,65-74,LATINO,74,47.50789408087881
48015760100,65-74,WHITE,159,49.73932046178355
48015760100,75-84,API,0,14
48015760100,75-84,BLACK,0,14
48015760100,75-84,LATINO,15,16
48015760100,75-84,WHITE,40,31
48015760200,55-64,API,6,35.02855977627399
48015760200,55-64,BLACK,153,79.19595949289332
48015760200,55-64,LATINO,80,52.630789467763066
48015760200,55-64,WHITE,394,101.83319694480774
48015760200,65-74,API,0,19
48015760200,65-74,BLACK,106,65.25335240430181
48015760200,65-74,LATINO,64,48.41487374764082
48015760200,65-74,WHITE,338,77.46612162745726
48015760200,75-84,API,0,19
48015760200,75-84,BLACK,6,10
48015760200,75-84,LATINO,0,19
48015760200,75-84,WHITE,97,63
48015760300,55-64,API,0,19
48015760300,55-64,BLACK,85,82.22530024268686
48015760300,55-64,LATINO,152,70.7248188403477
48015760300,55-64,WHITE,778,161.24515496597098
48015760300,65-74,API,0,19
48015760300,65-74,BLACK,10,24.839484696748443
48015760300,65-74,LATINO,75,49.193495504995376
48015760300,65-74,WHITE,547,126.50691680694776
48015760300,75-84,API,0,19
48015760300,75-84,BLACK,0,19
48015760300,75-84,LATINO,8,14
48015760300,75-84,WHITE,215,99
48015760400,55-64,API,42,33
48015760400,55-64,BLACK,14,18.601075237738275
48015760400,55-64,LATINO,68,50.99019513592785
48015760400,55-64,WHITE,541,110.9414259868693
48015760400,65-74,API,0,14
48015760400,65-74,BLACK,0,14
48015760400,65-74,LATINO,37,47.12748667179272
48015760400,65-74,WHITE,557,101.53324578678651
48015760400,75-84,API,0,14
48015760400,75-84,BLACK,13,15
48015760400,75-84,LATINO,0,14
48015760400,75-84,WHITE,140,78
48015760501,55-64,API,0,14
48015760501,55-64,BLACK,0,14
48015760501,55-64,LATINO,39,37.69615364994153
48015760501,55-64,WHITE,778,137.88763541376724
48015760501,65-74,API,0,14
48015760501,65-74,BLACK,18,30.4138126514911
48015760501,65-74,LATINO,22,26.419689627245813
48015760501,65-74,WHITE,618,113.86395390991831
48015760501,75-84,API,0,14
48015760501,75-84,BLACK,0,14
48015760501,75-84,LATINO,12,28
48015760501,75-84,WHITE,97,60
48015760502,55-64,API,0,19
48015760502,55-64,BLACK,76,81.83520025025906
48015760502,55-64,LATINO,182,75.16648189186454
48015760502,55-64,WHITE,541,178.61690849412886
48015760502,65-74,API,0,19
48015760502,65-74,BLACK,51,53
48015760502,65-74,LATINO,35,43.382023926967726
48015760502,65-74,WHITE,514,125.86500705120545
48015760502,75-84,API,0,19
48015760502,75-84,BLACK,4,14
48015760502,75-84,LATINO,0,19
48015760502,75-84,WHITE,205,98
48017950100,55-64,API,0,19
48017950100,55-64,BLACK,0,19
48017950100,55-64,LATINO,479,33.52610922848042
48017950100,55-64,WHITE,376,100.26464980241042
48017950100,65-74,API,11,37.5099986670221
48017950100,65-74,BLACK,0,19
48017950100,65-74,LATINO,266,76.21679604916491
48017950100,65-74,WHITE,225,73.66138744281159
48017950100,75-84,API,0,19
48017950100,75-84,BLACK,0,19
48017950100,75-84,LATINO,24,27
48017950100,75-84,WHITE,194,67
48019000101,55-64,API,0,14
48019000101,55-64,BLACK,0,14
48019000101,55-64,LATINO,190,113.27841806805037
48019000101,55-64,WHITE,648,128.00390619039717
48019000101,65-74,API,0,14
48019000101,65-74,BLACK,0,14
48019000101,65-74,LATINO,71,54.037024344425184
48019000101,65-74,WHITE,758,133.4541119636259
48019000101,75-84,API,0,14
48019000101,75-84,BLACK,0,14
48019000101,75-84,LATINO,11,14
48019000101,75-84,WHITE,139,58
48019000102,55-64,API,0,19
48019000102,55-64,BLACK,5,20.615528128088304
48019000102,55-64,LATINO,72,54.817880294662984
48019000102,55-64,WHITE,880,192.25503894566717
48019000102,65-74,API,5,34.698703145794944
