GEOID,NAME,Age,estimate,approx_moe
48005000902,"Census Tract 9.02, Angelina County, Texas",65-74,61,154.50889942006577
48005001001,"Census Tract 10.01, Angelina County, Texas",55-64,55,48.507731342539614
48005001001,"Census Tract 10.01, Angelina County, Texas",65-74,0,127
48005001002,"Census Tract 10.02, Angelina County, Texas",55-64,5,128.00390619039717
48005001002,"Census Tract 10.02, Angelina County, Texas",65-74,0,127
48005001100,"Census Tract 11, Angelina County, Texas",55-64,23,132.00378782444085
48005001100,"Census Tract 11, Angelina County, Texas",65-74,21,132.00378782444085
48005001200,"Census Tract 12, Angelina County, Texas",55-64,0,127
48005001200,"Census Tract 12, Angelina County, Texas",65-74,0,127
48005001300,"Census Tract 13, Angelina County, Texas",55-64,27,21.95449840010015
48005001300,"Census Tract 13, Angelina County, Texas",65-74,0,127
48007950100,"Census Tract 9501, Aransas County, Texas",55-64,0,127
48007950100,"Census Tract 9501, Aransas County, Texas",65-74,0,127
48007950200,"Census Tract 9502, Aransas County, Texas",55-64,0,127
48007950200,"Census Tract 9502, Aransas County, Texas",65-74,0,127
48007950300,"Census Tract 9503, Aransas County, Texas",55-64,0,127
48007950300,"Census Tract 9503, Aransas County, Texas",65-74,25,134.40610105199838
48007950400,"Census Tract 9504, Aransas County, Texas",55-64,0,127
48007950400,"Census Tract 9504, Aransas County, Texas",65-74,0,127
48007950500,"Census Tract 9505, Aransas County, Texas",55-64,0,127
48007950500,"Census Tract 9505, Aransas County, Texas",65-74,0,127
48007990000,"Census Tract 9900, Aransas County, Texas",55-64,0,127
48007990000,"Census Tract 9900, Aransas County, Texas",65-74,0,127
48009020100,"Census Tract 201, Archer County, Texas",55-64,0,127
48009020100,"Census Tract 201, Archer County, Texas",65-74,0,127
48009020200,"Census Tract 202, Archer County, Texas",55-64,0,127
48009020200,"Census Tract 202, Archer County, Texas",65-74,5,127.251719045363
48009020300,"Census Tract 203, Archer County, Texas",55-64,0,127
48009020300,"Census Tract 203, Archer County, Texas",65-74,4,127.1927670899568
48011950100,"Census Tract 9501, Armstrong County, Texas",55-64,10,128.00390619039717
48011950100,"Census Tract 9501, Armstrong County, Texas",65-74,0,127
48013960100,"Census Tract 9601, Atascosa County, Texas",55-64,0,127
48013960100,"Census Tract 9601, Atascosa County, Texas",65-74,22,132.00378782444085
48013960201,"Census Tract 9602.01, Atascosa County, Texas",55-64,17,22.47220505424423
48013960201,"Census Tract 9602.01, Atascosa County, Texas",65-74,0,127
48013960202,"Census Tract 9602.02, Atascosa County, Texas",55-64,0,127
48013960202,"Census Tract 9602.02, Atascosa County, Texas",65-74,0,127
48013960300,"Census Tract 9603, Atascosa County, Texas",55-64,0,127
48013960300,"Census Tract 9603, Atascosa County, Texas",65-74,0,127
48013960401,"Census Tract 9604.01, Atascosa County, Texas",55-64,0,127
48013960401,"Census Tract 9604.01, Atascosa County, Texas",65-74,0,127
48013960402,"Census Tract 9604.02, Atascosa County, Texas",55-64,0,127
48013960402,"Census Tract 9604.02, Atascosa County, Texas",65-74,0,127
48013960500,"Census Tract 9605, Atascosa County, Texas",55-64,0,127
48013960500,"Census Tract 9605, Atascosa County, Texas",65-74,0,127
48013960600,"Census Tract 9606, Atascosa County, Texas",55-64,0,127
48013960600,"Census Tract 9606, Atascosa County, Texas",65-74,0,127
48015760100,"Census Tract 7601, Austin County, Texas",55-64,9,8.602325267042627
48015760100,"Census Tract 7601, Austin County, Texas",65-74,2,127.06297651164952
48015760200,"Census Tract 7602, Austin County, Texas",55-64,64,49.24428900898052
48015760200,"Census Tract 7602, Austin County, Texas",65-74,22,25.079872407968907
48015760300,"Census Tract 7603, Austin County, Texas",55-64,11,18.601075237738275
48015760300,"Census Tract 7603, Austin County, Texas",65-74,0,127
48015760400,"Census Tract 7604, Austin County, Texas",55-64,8,11.40175425099138
48015760400,"Census Tract 7604, Austin County, Texas",65-74,36,42.579337712087536
48015760501,"Census Tract 7605.01, Austin County, Texas",55-64,0,127
48015760501,"Census Tract 7605.01, Austin County, Texas",65-74,114,86.40023148117139
48015760502,"Census Tract 7605.02, Austin County, Texas",55-64,19,130.49521064008442
48015760502,"Census Tract 7605.02, Austin County, Texas",65-74,73,84.43340571124678
48017950100,"Census Tract 9501, Bailey County, Texas",55-64,0,127
48017950100,"Census Tract 9501, Bailey County, Texas",65-74,0,127
48019000101,"Census Tract 1.01, Bandera County, Texas",55-64,0,127
48019000101,"Census Tract 1.01, Bandera County, Texas",65-74,0,127
48019000102,"Census Tract 1.02, Bandera County, Texas",55-64,0,127
48019000102,"Census Tract 1.02, Bandera County, Texas",65-74,0,127
48019000200,"Census Tract 2, Bandera County, Texas",55-64,0,127
48019000200,"Census Tract 2, Bandera County, Texas",65-74,0,127
48019000300,"Census Tract 3, Bandera County, Texas",55-64,0,127
48019000300,"Census Tract 3, Bandera County, Texas",65-74,21,131.47243057006287
48019000400,"Census Tract 4, Bandera County, Texas",55-64,0,127
48019000400,"Census Tract 4, Bandera County, Texas",65-74,0,127
48021950100,"Census Tract 9501, Bastrop County, Texas",55-64,64,51.73973328110612
48021950100,"Census Tract 9501, Bastrop County, Texas",65-74,0,127
48021950200,"Census Tract 9502, Bastrop County, Texas",55-64,75,43.86342439892262
48021950200,"Census Tract 9502, Bastrop County, Texas",65-74,83,65.7875368135941
48021950300,"Census Tract 9503, Bastrop County, Texas",55-64,170,73.23933369440222
48021950300,"Census Tract 9503, Bastrop County, Texas",65-74,113,87.98295289429652
48021950400,"Census Tract 9504, Bastrop County, Texas",55-64,122,61.71709649683789
48021950400,"Census Tract 9504, Bastrop County, Texas",65-74,0,127
48021950501,"Census Tract 9505.01, Bastrop County, Texas",55-64,74,50.32891812864648
48021950501,"Census Tract 9505.01, Bastrop County, Texas",65-74,0,127
48021950502,"Census Tract 9505.02, Bastrop County, Texas",55-64,5,127.251719045363
48021950502,"Census Tract 9505.02, Bastrop County, Texas",65-74,0,127
48021950600,"Census Tract 9506, Bastrop County, Texas",55-64,49,48.82622246293481
48021950600,"Census Tract 9506, Bastrop County, Texas",65-74,26,30
48021950700,"Census Tract 9507, Bastrop County, Texas",55-64,10,128.00390619039717
48021950700,"Census Tract 9507, Bastrop County, Texas",65-74,33,136.48809471891678
48021950801,"Census Tract 9508.01, Bastrop County, Texas",55-64,44,38.2099463490856
48021950801,"Census Tract 9508.01, Bastrop County, Texas",65-74,0,127
48021950802,"Census Tract 9508.02, Bastrop County, Texas",55-64,37,133.15029102484155
48021950802,"Census Tract 9508.02, Bastrop County, Texas",65-74,12,129.43724348115578
48023950300,"Census Tract 9503, Baylor County, Texas",55-64,15,128.41339493993607
48023950300,"Census Tract 9503, Baylor County, Texas",65-74,11,127.88275880665071
48025950100,"Census Tract 9501, Bee County, Texas",55-64,0,127
48025950100,"Census Tract 9501, Bee County, Texas",65-74,0,127
48025950201,"Census Tract 9502.01, Bee County, Texas",55-64,24,129.43724348115578
48025950201,"Census Tract 9502.01, Bee County, Texas",65-74,0,127
48025950202,"Census Tract 9502.02, Bee County, Texas",55-64,8,130.26895255585654
48025950202,"Census Tract 9502.02, Bee County, Texas",65-74,0,127
48025950300,"Census Tract 9503, Bee County, Texas",55-64,0,127
48025950300,"Census Tract 9503, Bee County, Texas",65-74,0,127
48025950400,"Census Tract 9504, Bee County, Texas",55-64,9,21.93171219946131
48025950400,"Census Tract 9504, Bee County, Texas",65-74,0,127
48025950500,"Census Tract 9505, Bee County, Texas",55-64,37,31.76476034853718
48025950500,"Census Tract 9505, Bee County, Texas",65-74,0,127
48025950600,"Census Tract 9506, Bee County, Texas",55-64,0,127
48025950600,"Census Tract 9506, Bee County, Texas",65-74,0,127
48027020100,"Census Tract 201, Bell County, Texas",55-64,0,127
48027020100,"Census Tract 201, Bell County, Texas",65-74,31,135.41787178950938
48027020201,"Census Tract 202.01, Bell County, Texas",55-64,0,127
48027020201,"Census Tract 202.01, Bell County, Texas",65-74,0,127
48027020202,"Census Tract 202.02, Bell County, Texas",55-64,27,28.42534080710379
48027020202,"Census Tract 202.02, Bell County, Texas",65-74,0,127
48027020300,"Census Tract 203, Bell County, Texas",55-64,49,46.66904755831214
48027020300,"Census Tract 203, Bell County, Texas",65-74,0,127
48027020401,"Census Tract 204.01, Bell County, Texas",55-64,9,127.88275880665071
48027020401,"Census Tract 204.01, Bell County, Texas",65-74,44,136.12494260788506
48027020402,"Census Tract 204.02, Bell County, Texas",55-64,34,31.827660925679098
48027020402,"Census Tract 204.02, Bell County, Texas",65-74,32,29.732137494637012
48027020500,"Census Tract 205, Bell County, Texas",55-64,27,130.728726758888
48027020500,"Census Tract 205, Bell County, Texas",65-74,46,52.40229002629561
48027020600,"Census Tract 206, Bell County, Texas",55-64,0,127
48027020600,"Census Tract 206, Bell County, Texas",65-74,9,127.66362050325849
48027020701,"Census Tract 207.01, Bell County, Texas",55-64,62,40.311288741492746
48027020701,"Census Tract 207.01, Bell County, Texas",65-74,17,128.1327436684316
48027020702,"Census Tract 207.02, Bell County, Texas",55-64,164,113.718951806636
48027020702,"Census Tract 207.02, Bell County, Texas",65-74,63,148.00337833982033
48027020800,"Census Tract 208, Bell County, Texas",55-64,181,72.13875518748573
48027020800,"Census Tract 208, Bell County, Texas",65-74,144,76.02631123499285
48027020900,"Census Tract 209, Bell County, Texas",55-64,83,54.91812087098393
48027020900,"Census Tract 209, Bell County, Texas",65-74,58,49.678969393496885
48027021000,"Census Tract 210, Bell County, Texas",55-64,23,27.459060435491963
48027021000,"Census Tract 210, Bell County, Texas",65-74,18,130.49521064008442
48027021100,"Census Tract 211, Bell County, Texas",55-64,47,138.3979768638256
48027021100,"Census Tract 211, Bell County, Texas",65-74,28,135.41787178950938
48027021201,"Census Tract 212.01, Bell County, Texas",55-64,27,131.47243057006287
48027021201,"Census Tract 212.01, Bell County, Texas",65-74,0,127
48027021202,"Census Tract 212.02, Bell County, Texas",55-64,29,39.56008088970496
48027021202,"Census Tract 212.02, Bell County, Texas",65-74,0,127
48027021203,"Census Tract 212.03, Bell County, Texas",55-64,29,131.73458164050928
48027021203,"Census Tract 212.03, Bell County, Texas",65-74,16,129.43724348115578
48027021301,"Census Tract 213.01, Bell County, Texas",55-64,46,43.139309220245984
48027021301,"Census Tract 213.01, Bell County, Texas",65-74,36,130.96946208945045
48027021302,"Census Tract 213.02, Bell County, Texas",55-64,11,128.1327436684316
48027021302,"Census Tract 213.02, Bell County, Texas",65-74,32,34.48187929913333
48027021303,"Census Tract 213.03, Bell County, Texas",55-64,78,59.53990258641679
48027021303,"Census Tract 213.03, Bell County, Texas",65-74,11,128.2692480682724
48027021400,"Census Tract 214, Bell County, Texas",55-64,12,128.89142717807107
48027021400,"Census Tract 214, Bell County, Texas",65-74,0,127
48027021500,"Census Tract 215, Bell County, Texas",55-64,7,127.76932339180638
48027021500,"Census Tract 215, Bell County, Texas",65-74,0,127
48027021601,"Census Tract 216.01, Bell County, Texas",55-64,62,47.4236228055175
48027021601,"Census Tract 216.01, Bell County, Texas",65-74,25,130.04999038831184
48027021602,"Census Tract 216.02, Bell County, Texas",55-64,36,27.730849247724095
48027021602,"Census Tract 216.02, Bell County, Texas",65-74,5,127.251719045363
48027021700,"Census Tract 217, Bell County, Texas",55-64,0,127
48027021700,"Census Tract 217, Bell County, Texas",65-74,0,127
48027021800,"Census Tract 218, Bell County, Texas",55-64,49,131.47243057006287
48027021800,"Census Tract 218, Bell County, Texas",65-74,17,21.633307652783937
48027021901,"Census Tract 219.01, Bell County, Texas",55-64,43,145.01379244747721
48027021901,"Census Tract 219.01, Bell County, Texas",65-74,18,22.47220505424423
48027021903,"Census Tract 219.03, Bell County, Texas",55-64,149,86.45229898620394
48027021903,"Census Tract 219.03, Bell County, Texas",65-74,24,131.21737689803132
48027021904,"Census Tract 219.04, Bell County, Texas",55-64,98,67.00746227100382
48027021904,"Census Tract 219.04, Bell County, Texas",65-74,101,67.89698078707183
48027022000,"Census Tract 220, Bell County, Texas",55-64,50,45.27692569068709
48027022000,"Census Tract 220, Bell County, Texas",65-74,12,128.00390619039717
48027022101,"Census Tract 221.01, Bell County, Texas",55-64,99,57.3149195236284
48027022101,"Census Tract 221.01, Bell County, Texas",65-74,59,40.311288741492746
48027022103,"Census Tract 221.03, Bell County, Texas",55-64,150,78.7210264160726
48027022103,"Census Tract 221.03, Bell County, Texas",65-74,29,34.132096331752024
48027022104,"Census Tract 221.04, Bell County, Texas",55-64,59,51
48027022104,"Census Tract 221.04, Bell County, Texas",65-74,131,96.56603957913983
48027022105,"Census Tract 221.05, Bell County, Texas",55-64,28,130.49521064008442
48027022105,"Census Tract 221.05, Bell County, Texas",65-74,2,127.66362050325849
48027022200,"Census Tract 222, Bell County, Texas",55-64,75,140.45995870709916
48027022200,"Census Tract 222, Bell County, Texas",65-74,30,130.26895255585654
48027022300,"Census Tract 223, Bell County, Texas",55-64,127,64.35060217278468
48027022300,"Census Tract 223, Bell County, Texas",65-74,63,46.61544808322666
48027022401,"Census Tract 224.01, Bell County, Texas",55-64,119,49.64876634922564
48027022401,"Census Tract 224.01, Bell County, Texas",65-74,136,72.00694410957877
48027022402,"Census Tract 224.02, Bell County, Texas",55-64,27,35
48027022402,"Census Tract 224.02, Bell County, Texas",65-74,0,127
48027022403,"Census Tract 224.03, Bell County, Texas",55-64,130,74.41102068914255
48027022403,"Census Tract 224.03, Bell County, Texas",65-74,0,127
48027022404,"Census Tract 224.04, Bell County, Texas",55-64,144,89
48027022404,"Census Tract 224.04, Bell County, Texas",65-74,17,129.83836104942176
48027022405,"Census Tract 224.05, Bell County, Texas",55-64,0,127
48027022405,"Census Tract 224.05, Bell County, Texas",65-74,0,127
48027022501,"Census Tract 225.01, Bell County, Texas",55-64,84,59.80802621722272
48027022501,"Census Tract 225.01, Bell County, Texas",65-74,33,131.73458164050928
48027022502,"Census Tract 225.02, Bell County, Texas",55-64,131,97.30878685915265
48027022502,"Census Tract 225.02, Bell County, Texas",65-74,28,131.47243057006287
48027022600,"Census Tract 226, Bell County, Texas",55-64,77,62.03224967708329
48027022600,"Census Tract 226, Bell County, Texas",65-74,19,23.021728866442675
48027022801,"Census Tract 228.01, Bell County, Texas",55-64,34,34.828149534535996
48027022801,"Census Tract 228.01, Bell County, Texas",65-74,48,40.36087214122113
48027022900,"Census Tract 229, Bell County, Texas",55-64,56,46.52956049652737
48027022900,"Census Tract 229, Bell County, Texas",65-74,22,128.89142717807107
48027023000,"Census Tract 230, Bell County, Texas",55-64,56,41.23105625617661
48027023000,"Census Tract 230, Bell County, Texas",65-74,8,127.76932339180638
48027023103,"Census Tract 231.03, Bell County, Texas",55-64,70,48.60041152089147
48027023103,"Census Tract 231.03, Bell County, Texas",65-74,36,29.068883707497267
48027023104,"Census Tract 231.04, Bell County, Texas",55-64,98,51.10772935672255
48027023104,"Census Tract 231.04, Bell County, Texas",65-74,51,38.8329756778952
48027023105,"Census Tract 231.05, Bell County, Texas",55-64,12,128.56515857727553
48027023105,"Census Tract 231.05, Bell County, Texas",65-74,34,134.40610105199838
48027023106,"Census Tract 231.06, Bell County, Texas",55-64,146,131.47243057006287
48027023106,"Census Tract 231.06, Bell County, Texas",65-74,12,128.2692480682724
48027023107,"Census Tract 231.07, Bell County, Texas",55-64,111,78.29431652425353
48027023107,"Census Tract 231.07, Bell County, Texas",65-74,7,127.47548783981962
48027023108,"Census Tract 231.08, Bell County, Texas",55-64,200,88.3911760301898
48027023108,"Census Tract 231.08, Bell County, Texas",65-74,86,69.46221994724903
48027023201,"Census Tract 232.01, Bell County, Texas",55-64,0,127
48027023201,"Census Tract 232.01, Bell County, Texas",65-74,0,127
48027023202,"Census Tract 232.02, Bell County, Texas",55-64,58,135.76818478568535
48027023202,"Census Tract 232.02, Bell County, Texas",65-74,0,127
48027023203,"Census Tract 232.03, Bell County, Texas",55-64,0,127
48027023203,"Census Tract 232.03, Bell County, Texas",65-74,0,127
48027023204,"Census Tract 232.04, Bell County, Texas",55-64,0,127
48027023204,"Census Tract 232.04, Bell County, Texas",65-74,0,127
48027023300,"Census Tract 233, Bell County, Texas",55-64,54,58.82176467941097
48027023300,"Census Tract 233, Bell County, Texas",65-74,0,127
48027023402,"Census Tract 234.02, Bell County, Texas",55-64,23,23.08679276123039
48027023402,"Census Tract 234.02, Bell County, Texas",65-74,14,128.1327436684316
48027023403,"Census Tract 234.03, Bell County, Texas",55-64,0,127
48027023403,"Census Tract 234.03, Bell County, Texas",65-74,0,127
48027023404,"Census Tract 234.04, Bell County, Texas",55-64,19,128.41339493993607
48027023404,"Census Tract 234.04, Bell County, Texas",65-74,0,127
48027023500,"Census Tract 235, Bell County, Texas",55-64,38,29.68164415931166
48027023500,"Census Tract 235, Bell County, Texas",65-74,0,127
48027980001,"Census Tract 9800.01, Bell County, Texas",55-64,0,127
48027980001,"Census Tract 9800.01, Bell County, Texas",65-74,0,127
48027980002,"Census Tract 9800.02, Bell County, Texas",55-64,0,127
48027980002,"Census Tract 9800.02, Bell County, Texas",65-74,0,127
48027980003,"Census Tract 9800.03, Bell County, Texas",55-64,0,127
48027980003,"Census Tract 9800.03, Bell County, Texas",65-74,0,127
48029110100,"Census Tract 1101, Bexar County, Texas",55-64,8,127.66362050325849
48029110100,"Census Tract 1101, Bexar County, Texas",65-74,0,127
48029110300,"Census Tract 1103, Bexar County, Texas",55-64,8,127.76932339180638
48029110300,"Census Tract 1103, Bexar County, Texas",65-74,39,138.7984149765407
48029110500,"Census Tract 1105, Bexar County, Texas",55-64,0,127
48029110500,"Census Tract 1105, Bexar County, Texas",65-74,0,127
48029110600,"Census Tract 1106, Bexar County, Texas",55-64,60,138.3979768638256
48029110600,"Census Tract 1106, Bexar County, Texas",65-74,0,127
48029110700,"Census Tract 1107, Bexar County, Texas",55-64,11,128.2692480682724
48029110700,"Census Tract 1107, Bexar County, Texas",65-74,10,128.00390619039717
48029110800,"Census Tract 1108, Bexar County, Texas",55-64,0,127
48029110800,"Census Tract 1108, Bexar County, Texas",65-74,36,42.485291572496
48029110900,"Census Tract 1109, Bexar County, Texas",55-64,0,127
48029110900,"Census Tract 1109, Bexar County, Texas",65-74,0,127
48029111000,"Census Tract 1110, Bexar County, Texas",55-64,6,127.47548783981962
48029111000,"Census Tract 1110, Bexar County, Texas",65-74,9,128.00390619039717
48029120100,"Census Tract 1201, Bexar County, Texas",55-64,0,127
48029120100,"Census Tract 1201, Bexar County, Texas",65-74,0,127
48029120300,"Census Tract 1203, Bexar County, Texas",55-64,0,127
48029120300,"Census Tract 1203, Bexar County, Texas",65-74,0,127
48029120400,"Census Tract 1204, Bexar County, Texas",55-64,6,127.66362050325849
48029120400,"Census Tract 1204, Bexar County, Texas",65-74,0,127
48029120501,"Census Tract 1205.01, Bexar County, Texas",55-64,118,90.24965373894794
48029120501,"Census Tract 1205.01, Bexar County, Texas",65-74,68,49.57822102496216
48029120502,"Census Tract 1205.02, Bexar County, Texas",55-64,46,48.60041152089147
48029120502,"Census Tract 1205.02, Bexar County, Texas",65-74,0,127
48029120600,"Census Tract 1206, Bexar County, Texas",55-64,0,127
48029120600,"Census Tract 1206, Bexar County, Texas",65-74,0,127
48029120701,"Census Tract 1207.01, Bexar County, Texas",55-64,11,128.1327436684316
48029120701,"Census Tract 1207.01, Bexar County, Texas",65-74,0,127
48029120702,"Census Tract 1207.02, Bexar County, Texas",55-64,0,127
48029120702,"Census Tract 1207.02, Bexar County, Texas",65-74,0,127
48029120800,"Census Tract 1208, Bexar County, Texas",55-64,0,127
48029120800,"Census Tract 1208, Bexar County, Texas",65-74,0,127
48029120901,"Census Tract 1209.01, Bexar County, Texas",55-64,9,127.76932339180638
48029120901,"Census Tract 1209.01, Bexar County, Texas",65-74,0,127
48029120902,"Census Tract 1209.02, Bexar County, Texas",55-64,0,127
48029120902,"Census Tract 1209.02, Bexar County, Texas",65-74,31,35
48029121000,"Census Tract 1210, Bexar County, Texas",55-64,18,130.04999038831184
48029121000,"Census Tract 1210, Bexar County, Texas",65-74,0,127
48029121108,"Census Tract 1211.08, Bexar County, Texas",55-64,10,128.2692480682724
48029121108,"Census Tract 1211.08, Bexar County, Texas",65-74,0,127
48029121110,"Census Tract 1211.10, Bexar County, Texas",55-64,13,128.7245120402482
48029121110,"Census Tract 1211.10, Bexar County, Texas",65-74,0,127
48029121111,"Census Tract 1211.11, Bexar County, Texas",55-64,81,69.46221994724903
48029121111,"Census Tract 1211.11, Bexar County, Texas",65-74,21,131.21737689803132
48029121112,"Census Tract 1211.12, Bexar County, Texas",55-64,0,127
48029121112,"Census Tract 1211.12, Bexar County, Texas",65-74,10,128.00390619039717
48029121115,"Census Tract 1211.15, Bexar County, Texas",55-64,0,127
48029121115,"Census Tract 1211.15, Bexar County, Texas",65-74,0,127
48029121116,"Census Tract 1211.16, Bexar County, Texas",55-64,0,127
48029121116,"Census Tract 1211.16, Bexar County, Texas",65-74,0,127
48029121117,"Census Tract 1211.17, Bexar County, Texas",55-64,30,130.96946208945045
48029121117,"Census Tract 1211.17, Bexar County, Texas",65-74,0,127
48029121118,"Census Tract 1211.18, Bexar County, Texas",55-64,39,141.76741515595182
48029121118,"Census Tract 1211.18, Bexar County, Texas",65-74,0,127
48029121119,"Census Tract 1211.19, Bexar County, Texas",55-64,0,127
48029121119,"Census Tract 1211.19, Bexar County, Texas",65-74,0,127
48029121120,"Census Tract 1211.20, Bexar County, Texas",55-64,0,127
48029121120,"Census Tract 1211.20, Bexar County, Texas",65-74,0,127
48029121121,"Census Tract 1211.21, Bexar County, Texas",55-64,34,37.48332962798263
48029121121,"Census Tract 1211.21, Bexar County, Texas",65-74,0,127
48029121122,"Census Tract 1211.22, Bexar County, Texas",55-64,15,129.0658746532173
48029121122,"Census Tract 1211.22, Bexar County, Texas",65-74,33,34.828149534535996
48029121203,"Census Tract 1212.03, Bexar County, Texas",55-64,14,128.1327436684316
48029121203,"Census Tract 1212.03, Bexar County, Texas",65-74,0,127
48029121204,"Census Tract 1212.04, Bexar County, Texas",55-64,90,66.73080248281148
48029121204,"Census Tract 1212.04, Bexar County, Texas",65-74,0,127
48029121205,"Census Tract 1212.05, Bexar County, Texas",55-64,0,127
48029121205,"Census Tract 1212.05, Bexar County, Texas",65-74,19,20.615528128088304
48029121206,"Census Tract 1212.06, Bexar County, Texas",55-64,44,41.340053217188775
48029121206,"Census Tract 1212.06, Bexar County, Texas",65-74,70,55
48029121300,"Census Tract 1213, Bexar County, Texas",55-64,45,38.27531841800928
48029121300,"Census Tract 1213, Bexar County, Texas",65-74,0,127
48029121402,"Census Tract 1214.02, Bexar County, Texas",55-64,10,127.88275880665071
48029121402,"Census Tract 1214.02, Bexar County, Texas",65-74,7,127.47548783981962
48029121403,"Census Tract 1214.03, Bexar County, Texas",55-64,144,69.63476143421474
48029121403,"Census Tract 1214.03, Bexar County, Texas",65-74,77,63.56099432828282
48029121404,"Census Tract 1214.04, Bexar County, Texas",55-64,45,31.827660925679098
48029121404,"Census Tract 1214.04, Bexar County, Texas",65-74,140,75.64390259630977
48029121501,"Census Tract 1215.01, Bexar County, Texas",55-64,215,112.50777750893491
48029121501,"Census Tract 1215.01, Bexar County, Texas",65-74,28,36.76955262170047
48029121504,"Census Tract 1215.04, Bexar County, Texas",55-64,48,62.03224967708329
48029121504,"Census Tract 1215.04, Bexar County, Texas",65-74,56,47.4236228055175
48029121505,"Census Tract 1215.05, Bexar County, Texas",55-64,102,65.11528238439882
48029121505,"Census Tract 1215.05, Bexar County, Texas",65-74,0,127
48029121506,"Census Tract 1215.06, Bexar County, Texas",55-64,68,62.369864518050704
48029121506,"Census Tract 1215.06, Bexar County, Texas",65-74,87,69.83552104767315
48029121507,"Census Tract 1215.07, Bexar County, Texas",55-64,170,73.40980860893181
