GEOID,Age,Race,estimate,moe
48001950400,65-74,WHITE,162,206.63494380186523
48001950400,75-84,ASIAN,0,127
48001950400,75-84,BLACK,0,127
48001950400,75-84,LATINO,0,127
48001950400,75-84,PACIFIC,0,127
48001950400,75-84,WHITE,0,127
48001950500,55-64,ASIAN,5,127.251719045363
48001950500,55-64,BLACK,14,16.401219466856727
48001950500,55-64,LATINO,62,29.5296461204668
48001950500,55-64,PACIFIC,0,127
48001950500,55-64,WHITE,326,91.54780172128658
48001950500,65-74,ASIAN,0,127
48001950500,65-74,BLACK,23,21.840329667841555
48001950500,65-74,LATINO,64,54.70831746635972
48001950500,65-74,PACIFIC,0,127
48001950500,65-74,WHITE,218,116.81181447096864
48001950500,75-84,ASIAN,0,127
48001950500,75-84,BLACK,0,127
48001950500,75-84,LATINO,0,127
48001950500,75-84,PACIFIC,5,9
48001950500,75-84,WHITE,102,43
48001950600,55-64,ASIAN,0,127
48001950600,55-64,BLACK,117,67.1863081289633
48001950600,55-64,LATINO,47,34.655446902326915
48001950600,55-64,PACIFIC,0,127
48001950600,55-64,WHITE,198,72.62231062146122
48001950600,65-74,ASIAN,12,127.3184982632139
48001950600,65-74,BLACK,96,60.92618484691127
48001950600,65-74,LATINO,11,15.231546211727817
48001950600,65-74,PACIFIC,0,127
48001950600,65-74,WHITE,208,78.10249675906654
48001950600,75-84,ASIAN,0,127
48001950600,75-84,BLACK,78,45
48001950600,75-84,LATINO,0,127
48001950600,75-84,PACIFIC,0,127
48001950600,75-84,WHITE,154,91
48001950700,55-64,ASIAN,0,127
48001950700,55-64,BLACK,70,70.3420215802759
48001950700,55-64,LATINO,2,127.1416532848303
48001950700,55-64,PACIFIC,0,127
48001950700,55-64,WHITE,39,39.96248240537617
48001950700,65-74,ASIAN,0,127
48001950700,65-74,BLACK,67,38.3275357934736
48001950700,65-74,LATINO,4,7.211102550927978
48001950700,65-74,PACIFIC,0,127
48001950700,65-74,WHITE,38,33.54101966249684
48001950700,75-84,ASIAN,0,127
48001950700,75-84,BLACK,39,32
48001950700,75-84,LATINO,4,9
48001950700,75-84,PACIFIC,0,127
48001950700,75-84,WHITE,0,127
48001950800,55-64,ASIAN,0,127
48001950800,55-64,BLACK,61,54.78138369920935
48001950800,55-64,LATINO,20,22.360679774997898
48001950800,55-64,PACIFIC,0,127
48001950800,55-64,WHITE,338,89.27485648266257
48001950800,65-74,ASIAN,0,127
48001950800,65-74,BLACK,9,127.88275880665071
48001950800,65-74,LATINO,13,15.652475842498529
48001950800,65-74,PACIFIC,0,127
48001950800,65-74,WHITE,290,76.55063683601855
48001950800,75-84,ASIAN,0,127
48001950800,75-84,BLACK,29,42
48001950800,75-84,LATINO,0,127
48001950800,75-84,PACIFIC,0,127
48001950800,75-84,WHITE,84,38
48001950900,55-64,ASIAN,0,127
48001950900,55-64,BLACK,56,45.34313619501854
48001950900,55-64,LATINO,20,129.43724348115578
48001950900,55-64,PACIFIC,0,127
48001950900,55-64,WHITE,1293,199.40912717325654
48001950900,65-74,ASIAN,0,127
48001950900,65-74,BLACK,17,16.1245154965971
48001950900,65-74,LATINO,44,42.20189569201838
48001950900,65-74,PACIFIC,8,127.66362050325849
48001950900,65-74,WHITE,695,129.63024338479042
48001950900,75-84,ASIAN,0,127
48001950900,75-84,BLACK,0,127
48001950900,75-84,LATINO,0,127
48001950900,75-84,PACIFIC,0,127
48001950900,75-84,WHITE,307,125
48001951000,55-64,ASIAN,0,127
48001951000,55-64,BLACK,26,129.634100452003
48001951000,55-64,LATINO,11,127.88275880665071
48001951000,55-64,PACIFIC,0,127
48001951000,55-64,WHITE,562,132.6386067478093
48001951000,65-74,ASIAN,0,127
48001951000,65-74,BLACK,45,37.013511046643494
48001951000,65-74,LATINO,19,129.24782396620841
48001951000,65-74,PACIFIC,0,127
48001951000,65-74,WHITE,398,114.20157617125956
48001951000,75-84,ASIAN,0,127
48001951000,75-84,BLACK,11,14
48001951000,75-84,LATINO,1,2
48001951000,75-84,PACIFIC,0,127
48001951000,75-84,WHITE,212,122
48003950100,55-64,ASIAN,0,127
48003950100,55-64,BLACK,0,127
48003950100,55-64,LATINO,52,146.98639392814562
48003950100,55-64,PACIFIC,0,127
48003950100,55-64,WHITE,107,64.07807737440318
48003950100,65-74,ASIAN,0,127
48003950100,65-74,BLACK,0,127
48003950100,65-74,LATINO,0,127
48003950100,65-74,PACIFIC,0,127
48003950100,65-74,WHITE,116,47.70744176750625
48003950100,75-84,ASIAN,0,127
48003950100,75-84,BLACK,0,127
48003950100,75-84,LATINO,0,127
48003950100,75-84,PACIFIC,0,127
48003950100,75-84,WHITE,33,38
48003950200,55-64,ASIAN,0,127
48003950200,55-64,BLACK,29,24.041630560342615
48003950200,55-64,LATINO,143,89.9388681271896
48003950200,55-64,PACIFIC,0,127
48003950200,55-64,WHITE,331,96.89685237405806
48003950200,65-74,ASIAN,0,127
48003950200,65-74,BLACK,0,127
48003950200,65-74,LATINO,25,133.15029102484155
48003950200,65-74,PACIFIC,0,127
48003950200,65-74,WHITE,294,60.60528029800704
48003950200,75-84,ASIAN,0,127
48003950200,75-84,BLACK,12,18
48003950200,75-84,LATINO,62,50
48003950200,75-84,PACIFIC,0,127
48003950200,75-84,WHITE,207,67
48003950300,55-64,ASIAN,0,127
48003950300,55-64,BLACK,3,127.09838708654017
48003950300,55-64,LATINO,170,88.32326986700618
48003950300,55-64,PACIFIC,0,127
48003950300,55-64,WHITE,129,53.823786563191554
48003950300,65-74,ASIAN,0,127
48003950300,65-74,BLACK,3,127.1416532848303
48003950300,65-74,LATINO,17,130.26895255585654
48003950300,65-74,PACIFIC,0,127
48003950300,65-74,WHITE,110,44.82186966202994
48003950300,75-84,ASIAN,0,127
48003950300,75-84,BLACK,0,127
48003950300,75-84,LATINO,75,79
48003950300,75-84,PACIFIC,0,127
48003950300,75-84,WHITE,21,26
48003950400,55-64,ASIAN,0,127
48003950400,55-64,BLACK,0,127
48003950400,55-64,LATINO,102,69.29646455628166
48003950400,55-64,PACIFIC,0,127
48003950400,55-64,WHITE,221,87.86353054595519
48003950400,65-74,ASIAN,0,127
48003950400,65-74,BLACK,0,127
48003950400,65-74,LATINO,0,127
48003950400,65-74,PACIFIC,0,127
48003950400,65-74,WHITE,87,39.824615503479755
48003950400,75-84,ASIAN,0,127
48003950400,75-84,BLACK,0,127
48003950400,75-84,LATINO,0,127
48003950400,75-84,PACIFIC,0,127
48003950400,75-84,WHITE,81,53
48005000100,55-64,ASIAN,0,127
48005000100,55-64,BLACK,12,128.56515857727553
48005000100,55-64,LATINO,75,63.41135544995076
48005000100,55-64,PACIFIC,0,127
48005000100,55-64,WHITE,1001,172.2614292289484
48005000100,65-74,ASIAN,0,127
48005000100,65-74,BLACK,14,129.43724348115578
48005000100,65-74,LATINO,0,127
48005000100,65-74,PACIFIC,0,127
48005000100,65-74,WHITE,677,159.81239000778382
48005000100,75-84,ASIAN,0,127
48005000100,75-84,BLACK,0,127
48005000100,75-84,LATINO,0,127
48005000100,75-84,PACIFIC,0,127
48005000100,75-84,WHITE,142,78
48005000200,55-64,ASIAN,0,127
48005000200,55-64,BLACK,57,47.16990566028302
48005000200,55-64,LATINO,34,38.897300677553446
48005000200,55-64,PACIFIC,0,127
48005000200,55-64,WHITE,548,166.29191201017565
48005000200,65-74,ASIAN,0,127
48005000200,65-74,BLACK,0,127
48005000200,65-74,LATINO,6,9.848857801796104
48005000200,65-74,PACIFIC,0,127
48005000200,65-74,WHITE,561,145.83552379307312
48005000200,75-84,ASIAN,0,127
48005000200,75-84,BLACK,0,127
48005000200,75-84,LATINO,0,127
48005000200,75-84,PACIFIC,0,127
48005000200,75-84,WHITE,45,29
48005000300,55-64,ASIAN,0,127
48005000300,55-64,BLACK,27,29.410882339705484
48005000300,55-64,LATINO,44,144.05901568454507
48005000300,55-64,PACIFIC,0,127
48005000300,55-64,WHITE,1086,180.8120571200936
48005000300,65-74,ASIAN,0,127
48005000300,65-74,BLACK,0,127
48005000300,65-74,LATINO,8,128.00390619039717
48005000300,65-74,PACIFIC,0,127
48005000300,65-74,WHITE,577,143.22011031974526
48005000300,75-84,ASIAN,0,127
48005000300,75-84,BLACK,0,127
48005000300,75-84,LATINO,0,127
48005000300,75-84,PACIFIC,0,127
48005000300,75-84,WHITE,193,84
48005000400,55-64,ASIAN,0,127
48005000400,55-64,BLACK,171,80.45495634204272
48005000400,55-64,LATINO,0,127
48005000400,55-64,PACIFIC,0,127
48005000400,55-64,WHITE,373,127.01574705523721
48005000400,65-74,ASIAN,0,127
48005000400,65-74,BLACK,8,127.76932339180638
48005000400,65-74,LATINO,63,39.698866482558415
48005000400,65-74,PACIFIC,0,127
48005000400,65-74,WHITE,296,86.2670273047588
48005000400,75-84,ASIAN,0,127
48005000400,75-84,BLACK,11,18
48005000400,75-84,LATINO,0,127
48005000400,75-84,PACIFIC,0,127
48005000400,75-84,WHITE,202,85
48005000500,55-64,ASIAN,0,127
48005000500,55-64,BLACK,393,101.67103815738285
48005000500,55-64,LATINO,12,129.634100452003
48005000500,55-64,PACIFIC,0,127
48005000500,55-64,WHITE,54,53.665631459994955
48005000500,65-74,ASIAN,0,127
48005000500,65-74,BLACK,294,125.2078272313676
48005000500,65-74,LATINO,0,127
48005000500,65-74,PACIFIC,0,127
48005000500,65-74,WHITE,66,58.309518948453004
48005000500,75-84,ASIAN,13,20
48005000500,75-84,BLACK,63,46
48005000500,75-84,LATINO,0,127
48005000500,75-84,PACIFIC,0,127
48005000500,75-84,WHITE,46,43
48005000600,55-64,ASIAN,0,127
48005000600,55-64,BLACK,117,55.569775957799216
48005000600,55-64,LATINO,53,46.51881339845203
48005000600,55-64,PACIFIC,0,127
48005000600,55-64,WHITE,250,83.40863264674707
48005000600,65-74,ASIAN,0,127
48005000600,65-74,BLACK,90,66.48308055437865
48005000600,65-74,LATINO,33,131.47243057006287
48005000600,65-74,PACIFIC,0,127
48005000600,65-74,WHITE,144,66.46803743153546
48005000600,75-84,ASIAN,0,127
48005000600,75-84,BLACK,25,37
48005000600,75-84,LATINO,15,22
48005000600,75-84,PACIFIC,0,127
48005000600,75-84,WHITE,131,52
48005000700,55-64,ASIAN,0,127
48005000700,55-64,BLACK,45,40.45985664828782
48005000700,55-64,LATINO,23,129.83836104942176
48005000700,55-64,PACIFIC,0,127
48005000700,55-64,WHITE,222,90.60905032059435
48005000700,65-74,ASIAN,0,127
48005000700,65-74,BLACK,35,39.824615503479755
48005000700,65-74,LATINO,117,73.53910524340094
48005000700,65-74,PACIFIC,0,127
48005000700,65-74,WHITE,86,71.16881339463234
48005000700,75-84,ASIAN,0,127
48005000700,75-84,BLACK,40,39
48005000700,75-84,LATINO,0,127
48005000700,75-84,PACIFIC,0,127
48005000700,75-84,WHITE,78,75
48005000800,55-64,ASIAN,0,127
48005000800,55-64,BLACK,37,34.40930106817051
48005000800,55-64,LATINO,33,38.948684188300895
48005000800,55-64,PACIFIC,0,127
48005000800,55-64,WHITE,303,90.78546139112804
48005000800,65-74,ASIAN,0,127
48005000800,65-74,BLACK,14,129.24782396620841
48005000800,65-74,LATINO,0,127
48005000800,65-74,PACIFIC,0,127
48005000800,65-74,WHITE,460,108.37435120913067
48005000800,75-84,ASIAN,0,127
48005000800,75-84,BLACK,0,127
48005000800,75-84,LATINO,0,127
48005000800,75-84,PACIFIC,0,127
48005000800,75-84,WHITE,203,88
48005000900,55-64,ASIAN,28,30.4138126514911
48005000900,55-64,BLACK,98,71.42128534267638
48005000900,55-64,LATINO,0,127
48005000900,55-64,PACIFIC,0,127
48005000900,55-64,WHITE,889,179.61069010501575
48005000900,65-74,ASIAN,30,131.73458164050928
48005000900,65-74,BLACK,79,153.37861650177967
48005000900,65-74,LATINO,91,43.139309220245984
48005000900,65-74,PACIFIC,0,127
48005000900,65-74,WHITE,647,125.25573839150046
48005000900,75-84,ASIAN,16,25
48005000900,75-84,BLACK,0,127
48005000900,75-84,LATINO,0,127
48005000900,75-84,PACIFIC,0,127
48005000900,75-84,WHITE,353,116
48005001000,55-64,ASIAN,0,127
48005001000,55-64,BLACK,30,132.85330255586422
48005001000,55-64,LATINO,386,101.86265262597475
48005001000,55-64,PACIFIC,0,127
48005001000,55-64,WHITE,531,117.45637488020819
48005001000,65-74,ASIAN,0,127
48005001000,65-74,BLACK,14,129.43724348115578
48005001000,65-74,LATINO,73,48.41487374764082
48005001000,65-74,PACIFIC,0,127
48005001000,65-74,WHITE,375,107.62899237658968
48005001000,75-84,ASIAN,0,127
48005001000,75-84,BLACK,11,15
48005001000,75-84,LATINO,11,18
48005001000,75-84,PACIFIC,0,127
48005001000,75-84,WHITE,101,44
48005001100,55-64,ASIAN,0,127
48005001100,55-64,BLACK,23,130.04999038831184
48005001100,55-64,LATINO,30,131.47243057006287
48005001100,55-64,PACIFIC,0,127
48005001100,55-64,WHITE,519,131.59027319676784
48005001100,65-74,ASIAN,0,127
48005001100,65-74,BLACK,21,131.73458164050928
48005001100,65-74,LATINO,6,127.3184982632139
48005001100,65-74,PACIFIC,0,127
48005001100,65-74,WHITE,412,125.99206324209474
48005001100,75-84,ASIAN,0,127
48005001100,75-84,BLACK,0,127
48005001100,75-84,LATINO,0,127
48005001100,75-84,PACIFIC,0,127
48005001100,75-84,WHITE,141,64
48005001200,55-64,ASIAN,0,127
48005001200,55-64,BLACK,0,127
48005001200,55-64,LATINO,8,9.219544457292887
48005001200,55-64,PACIFIC,0,127
48005001200,55-64,WHITE,349,92.9569792968769
48005001200,65-74,ASIAN,0,127
48005001200,65-74,BLACK,0,127
48005001200,65-74,LATINO,0,127
48005001200,65-74,PACIFIC,0,127
48005001200,65-74,WHITE,347,79.20858539325141
48005001200,75-84,ASIAN,0,127
48005001200,75-84,BLACK,0,127
48005001200,75-84,LATINO,0,127
48005001200,75-84,PACIFIC,0,127
48005001200,75-84,WHITE,102,41
48005001300,55-64,ASIAN,0,127
48005001300,55-64,BLACK,19,16.401219466856727
48005001300,55-64,LATINO,0,127
48005001300,55-64,PACIFIC,0,127
48005001300,55-64,WHITE,533,109.60383204979651
48005001300,65-74,ASIAN,0,127
48005001300,65-74,BLACK,0,127
48005001300,65-74,LATINO,0,127
48005001300,65-74,PACIFIC,0,127
48005001300,65-74,WHITE,330,74.65252842335616
48005001300,75-84,ASIAN,0,127
48005001300,75-84,BLACK,0,127
48005001300,75-84,LATINO,0,127
48005001300,75-84,PACIFIC,0,127
48005001300,75-84,WHITE,153,76
48007950100,55-64,ASIAN,36,31.38470965295043
48007950100,55-64,BLACK,0,127
48007950100,55-64,LATINO,68,46.010868281309364
48007950100,55-64,PACIFIC,0,127
48007950100,55-64,WHITE,1018,195.8494319624134
48007950100,65-74,ASIAN,0,127
48007950100,65-74,BLACK,0,127
48007950100,65-74,LATINO,61,57.271284253105414
48007950100,65-74,PACIFIC,0,127
48007950100,65-74,WHITE,723,136.48809471891678
48007950100,75-84,ASIAN,0,127
48007950100,75-84,BLACK,0,127
48007950100,75-84,LATINO,16,26
48007950100,75-84,PACIFIC,0,127
48007950100,75-84,WHITE,325,130
48007950200,55-64,ASIAN,0,127
48007950200,55-64,BLACK,0,127
48007950200,55-64,LATINO,0,127
48007950200,55-64,PACIFIC,0,127
48007950200,55-64,WHITE,208,79.39773296511683
48007950200,65-74,ASIAN,14,129.24782396620841
48007950200,65-74,BLACK,0,127
48007950200,65-74,LATINO,0,127
48007950200,65-74,PACIFIC,0,127
48007950200,65-74,WHITE,300,86.37129152675674
48007950200,75-84,ASIAN,0,127
48007950200,75-84,BLACK,0,127
48007950200,75-84,LATINO,0,127
48007950200,75-84,PACIFIC,0,127
48007950200,75-84,WHITE,147,81
48007950300,55-64,ASIAN,19,131.47243057006287
48007950300,55-64,BLACK,0,127
48007950300,55-64,LATINO,109,70.9365914038728
48007950300,55-64,PACIFIC,0,127
48007950300,55-64,WHITE,1021,178.86866690396056
48007950300,65-74,ASIAN,0,127
48007950300,65-74,BLACK,12,129.24782396620841
48007950300,65-74,LATINO,0,127
48007950300,65-74,PACIFIC,0,127
48007950300,65-74,WHITE,894,165.3027525481654
48007950300,75-84,ASIAN,0,127
48007950300,75-84,BLACK,0,127
48007950300,75-84,LATINO,21,33
48007950300,75-84,PACIFIC,0,127
48007950300,75-84,WHITE,230,89
48007950400,55-64,ASIAN,0,127
48007950400,55-64,BLACK,0,127
48007950400,55-64,LATINO,306,109.80892495603443
48007950400,55-64,PACIFIC,0,127
48007950400,55-64,WHITE,126,68.62215385719105
48007950400,65-74,ASIAN,41,135.76818478568535
48007950400,65-74,BLACK,7,127.66362050325849
48007950400,65-74,LATINO,68,55.97320787662612
48007950400,65-74,PACIFIC,0,127
48007950400,65-74,WHITE,207,97.082439194738
48007950400,75-84,ASIAN,0,127
48007950400,75-84,BLACK,0,127
48007950400,75-84,LATINO,35,38
48007950400,75-84,PACIFIC,0,127
48007950400,75-84,WHITE,118,117
48007950500,55-64,ASIAN,0,127
48007950500,55-64,BLACK,0,127
48007950500,55-64,LATINO,101,76.36753236814714
48007950500,55-64,PACIFIC,0,127
48007950500,55-64,WHITE,712,226.27416997969522
48007950500,65-74,ASIAN,0,127
48007950500,65-74,BLACK,0,127
48007950500,65-74,LATINO,146,84.50443775329198
48007950500,65-74,PACIFIC,0,127
48007950500,65-74,WHITE,542,165.46298679765212
48007950500,75-84,ASIAN,0,127
48007950500,75-84,BLACK,0,127
48007950500,75-84,LATINO,0,127
48007950500,75-84,PACIFIC,0,127
48007950500,75-84,WHITE,94,55
48009020100,55-64,ASIAN,2,127.06297651164952
48009020100,55-64,BLACK,0,127
48009020100,55-64,LATINO,6,127.251719045363
48009020100,55-64,PACIFIC,0,127
48009020100,55-64,WHITE,381,57.38466694161429
48009020100,65-74,ASIAN,0,127
48009020100,65-74,BLACK,0,127
48009020100,65-74,LATINO,4,127.1416532848303
48009020100,65-74,PACIFIC,0,127
48009020100,65-74,WHITE,169,43.56604182158393
48009020100,75-84,ASIAN,0,127
48009020100,75-84,BLACK,0,127
48009020100,75-84,LATINO,0,127
48009020100,75-84,PACIFIC,0,127
48009020100,75-84,WHITE,60,20
48009020200,55-64,ASIAN,0,127
48009020200,55-64,BLACK,0,127
48009020200,55-64,LATINO,4,127.1927670899568
48009020200,55-64,PACIFIC,0,127
48009020200,55-64,WHITE,335,64.4437739428721
48009020200,65-74,ASIAN,0,127
48009020200,65-74,BLACK,4,127.1416532848303
48009020200,65-74,LATINO,0,127
48009020200,65-74,PACIFIC,0,127
48009020200,65-74,WHITE,255,51.66236541235796
48009020200,75-84,ASIAN,0,127
48009020200,75-84,BLACK,0,127
48009020200,75-84,LATINO,0,127
48009020200,75-84,PACIFIC,0,127
48009020200,75-84,WHITE,29,22
48009020300,55-64,ASIAN,0,127
48009020300,55-64,BLACK,0,127
48009020300,55-64,LATINO,23,129.43724348115578
48009020300,55-64,PACIFIC,0,127
48009020300,55-64,WHITE,365,61.84658438426491
48009020300,65-74,ASIAN,7,7.0710678118654755
48009020300,65-74,BLACK,3,127.06297651164952
48009020300,65-74,LATINO,0,127
48009020300,65-74,PACIFIC,0,127
48009020300,65-74,WHITE,263,52.009614495783374
48009020300,75-84,ASIAN,0,127
48009020300,75-84,BLACK,3,5
48009020300,75-84,LATINO,0,127
48009020300,75-84,PACIFIC,0,127
48009020300,75-84,WHITE,138,31
48011950100,55-64,ASIAN,0,127
48011950100,55-64,BLACK,11,128.2692480682724
48011950100,55-64,LATINO,36,40.52159917870962
48011950100,55-64,PACIFIC,0,127
48011950100,55-64,WHITE,257,31.144823004794873
48011950100,65-74,ASIAN,0,127
48011950100,65-74,BLACK,0,127
48011950100,65-74,LATINO,0,127
48011950100,65-74,PACIFIC,0,127
48011950100,65-74,WHITE,160,26.1725046566048
48011950100,75-84,ASIAN,0,127
48011950100,75-84,BLACK,0,127
48011950100,75-84,LATINO,0,127
48011950100,75-84,PACIFIC,0,127
48011950100,75-84,WHITE,70,25
48013960100,55-64,ASIAN,16,129.634100452003
48013960100,55-64,BLACK,0,127
48013960100,55-64,LATINO,471,140.71602609511115
48013960100,55-64,PACIFIC,0,127
48013960100,55-64,WHITE,589,171.05846953600397
48013960100,65-74,ASIAN,0,127
48013960100,65-74,BLACK,38,138.00362314084367
48013960100,65-74,LATINO,225,125.89678312014172
48013960100,65-74,PACIFIC,0,127
48013960100,65-74,WHITE,284,89.27485648266257
48013960100,75-84,ASIAN,0,127
48013960100,75-84,BLACK,0,127
48013960100,75-84,LATINO,21,35
48013960100,75-84,PACIFIC,0,127
48013960100,75-84,WHITE,44,38
48013960201,55-64,ASIAN,0,127
48013960201,55-64,BLACK,20,26.419689627245813
48013960201,55-64,LATINO,217,75.07329751649384
48013960201,55-64,PACIFIC,0,127
48013960201,55-64,WHITE,233,65.19202405202648
48013960201,65-74,ASIAN,0,127
48013960201,65-74,BLACK,0,127
48013960201,65-74,LATINO,172,84.0535543567314
48013960201,65-74,PACIFIC,0,127
48013960201,65-74,WHITE,195,70.83784299369935
48013960201,75-84,ASIAN,0,127
48013960201,75-84,BLACK,0,127
48013960201,75-84,LATINO,34,30
48013960201,75-84,PACIFIC,0,127
48013960201,75-84,WHITE,52,40
48013960202,55-64,ASIAN,0,127
48013960202,55-64,BLACK,0,127
48013960202,55-64,LATINO,466,145.6605643267937
48013960202,55-64,PACIFIC,0,127
48013960202,55-64,WHITE,454,125.8729518204765
48013960202,65-74,ASIAN,0,127
48013960202,65-74,BLACK,0,127
48013960202,65-74,LATINO,241,123.71337841963576
48013960202,65-74,PACIFIC,0,127
48013960202,65-74,WHITE,305,117.2006825918689
48013960202,75-84,ASIAN,0,127
48013960202,75-84,BLACK,0,127
48013960202,75-84,LATINO,192,98
48013960202,75-84,PACIFIC,0,127
48013960202,75-84,WHITE,32,27
48013960300,55-64,ASIAN,13,128.56515857727553
48013960300,55-64,BLACK,0,127
48013960300,55-64,LATINO,364,113.13708498984761
48013960300,55-64,PACIFIC,0,127
48013960300,55-64,WHITE,59,45
48013960300,65-74,ASIAN,14,128.41339493993607
48013960300,65-74,BLACK,0,127
48013960300,65-74,LATINO,130,73
48013960300,65-74,PACIFIC,0,127
48013960300,65-74,WHITE,99,72.86288492778748
48013960300,75-84,ASIAN,0,127
48013960300,75-84,BLACK,0,127
48013960300,75-84,LATINO,42,40
48013960300,75-84,PACIFIC,0,127
48013960300,75-84,WHITE,10,12
48013960401,55-64,ASIAN,0,127
48013960401,55-64,BLACK,0,127
48013960401,55-64,LATINO,174,79.90619500389191
48013960401,55-64,PACIFIC,0,127
48013960401,55-64,WHITE,18,130.26895255585654
48013960401,65-74,ASIAN,0,127
48013960401,65-74,BLACK,0,127
48013960401,65-74,LATINO,201,86.2670273047588
48013960401,65-74,PACIFIC,0,127
48013960401,65-74,WHITE,7,127.47548783981962
48013960401,75-84,ASIAN,0,127
48013960401,75-84,BLACK,0,127
48013960401,75-84,LATINO,0,127
48013960401,75-84,PACIFIC,0,127
48013960401,75-84,WHITE,0,127
48013960402,55-64,ASIAN,0,127
48013960402,55-64,BLACK,0,127
48013960402,55-64,LATINO,356,134.41726079637243
48013960402,55-64,PACIFIC,13,128.89142717807107
48013960402,55-64,WHITE,568,130.17680284904833
48013960402,65-74,ASIAN,0,127
48013960402,65-74,BLACK,0,127
48013960402,65-74,LATINO,156,69.8927750200262
48013960402,65-74,PACIFIC,0,127
48013960402,65-74,WHITE,306,95.4148835350125
48013960402,75-84,ASIAN,0,127
48013960402,75-84,BLACK,0,127
48013960402,75-84,LATINO,41,67
48013960402,75-84,PACIFIC,0,127
48013960402,75-84,WHITE,175,70
48013960500,55-64,ASIAN,0,127
48013960500,55-64,BLACK,0,127
48013960500,55-64,LATINO,98,45.27692569068709
48013960500,55-64,PACIFIC,0,127
48013960500,55-64,WHITE,107,37.73592452822641
48013960500,65-74,ASIAN,0,127
48013960500,65-74,BLACK,0,127
48013960500,65-74,LATINO,70,38.41874542459709
48013960500,65-74,PACIFIC,0,127
48013960500,65-74,WHITE,32,20.248456731316587
48013960500,75-84,ASIAN,0,127
48013960500,75-84,BLACK,0,127
48013960500,75-84,LATINO,39,37
48013960500,75-84,PACIFIC,0,127
48013960500,75-84,WHITE,16,16
48013960600,55-64,ASIAN,0,127
48013960600,55-64,BLACK,0,127
48013960600,55-64,LATINO,197,89.20201791439474
48013960600,55-64,PACIFIC,0,127
48013960600,55-64,WHITE,313,104.7377677822093
48013960600,65-74,ASIAN,21,131.21737689803132
48013960600,65-74,BLACK,0,127
48013960600,65-74,LATINO,92,52.81098370604357
48013960600,65-74,PACIFIC,0,127
48013960600,65-74,WHITE,171,89.40357934669059
48013960600,75-84,ASIAN,0,127
48013960600,75-84,BLACK,0,127
48013960600,75-84,LATINO,16,21
48013960600,75-84,PACIFIC,0,127
48013960600,75-84,WHITE,97,55
48015760100,55-64,ASIAN,0,127
48015760100,55-64,BLACK,7,7.810249675906654
48015760100,55-64,LATINO,75,57.271284253105414
48015760100,55-64,PACIFIC,0,127
48015760100,55-64,WHITE,189,59.405386961116584
48015760100,65-74,ASIAN,0,127
48015760100,65-74,BLACK,0,127
48015760100,65-74,LATINO,4,5.656854249492381
48015760100,65-74,PACIFIC,0,127
48015760100,65-74,WHITE,108,47.50789408087881
48015760100,75-84,ASIAN,0,127
48015760100,75-84,BLACK,4,6
48015760100,75-84,LATINO,18,22
48015760100,75-84,PACIFIC,0,127
48015760100,75-84,WHITE,59,40
48015760200,55-64,ASIAN,0,127
48015760200,55-64,BLACK,71,49.193495504995376
