GEOID,Age,Race,estimate,moe
48001950901,75-84,WHITE,90,47
48001950902,55-64,ASIAN,0,13
48001950902,55-64,BLACK,35,42.15447781671598
48001950902,55-64,LATINO,16,23.853720883753127
48001950902,55-64,PACIFIC,0,13
48001950902,55-64,WHITE,581,129.0348790056394
48001950902,65-74,ASIAN,0,13
48001950902,65-74,BLACK,8,16.401219466856727
48001950902,65-74,LATINO,9,20.615528128088304
48001950902,65-74,PACIFIC,0,13
48001950902,65-74,WHITE,517,123.7457069962429
48001950902,75-84,ASIAN,0,13
48001950902,75-84,BLACK,0,13
48001950902,75-84,LATINO,0,13
48001950902,75-84,PACIFIC,0,13
48001950902,75-84,WHITE,203,73
48001951000,55-64,ASIAN,0,18
48001951000,55-64,BLACK,89,45.803929962395145
48001951000,55-64,LATINO,66,57.271284253105414
48001951000,55-64,PACIFIC,0,18
48001951000,55-64,WHITE,746,160.11246047700348
48001951000,65-74,ASIAN,0,18
48001951000,65-74,BLACK,44,30.870698080866262
48001951000,65-74,LATINO,19,20.248456731316587
48001951000,65-74,PACIFIC,0,18
48001951000,65-74,WHITE,675,116.67476162392619
48001951000,75-84,ASIAN,0,18
48001951000,75-84,BLACK,23,22
48001951000,75-84,LATINO,0,18
48001951000,75-84,PACIFIC,0,18
48001951000,75-84,WHITE,171,78
48001951100,55-64,ASIAN,20,24.041630560342615
48001951100,55-64,BLACK,116,66.70832032063167
48001951100,55-64,LATINO,105,63.50590523722971
48001951100,55-64,PACIFIC,0,13
48001951100,55-64,WHITE,580,131.71180660821565
48001951100,65-74,ASIAN,0,13
48001951100,65-74,BLACK,33,26.627053911388696
48001951100,65-74,LATINO,9,18.384776310850235
48001951100,65-74,PACIFIC,0,13
48001951100,65-74,WHITE,586,102.00490184299969
48001951100,75-84,ASIAN,0,13
48001951100,75-84,BLACK,22,28
48001951100,75-84,LATINO,0,13
48001951100,75-84,PACIFIC,0,13
48001951100,75-84,WHITE,77,34
48003950100,55-64,ASIAN,0,13
48003950100,55-64,BLACK,13,22.20360331117452
48003950100,55-64,LATINO,35,31.016124838541646
48003950100,55-64,PACIFIC,0,13
48003950100,55-64,WHITE,196,53.823786563191554
48003950100,65-74,ASIAN,12,22.20360331117452
48003950100,65-74,BLACK,0,13
48003950100,65-74,LATINO,0,13
48003950100,65-74,PACIFIC,0,13
48003950100,65-74,WHITE,76,29.068883707497267
48003950100,75-84,ASIAN,0,13
48003950100,75-84,BLACK,0,13
48003950100,75-84,LATINO,0,13
48003950100,75-84,PACIFIC,0,13
48003950100,75-84,WHITE,62,27
48003950200,55-64,ASIAN,0,18
48003950200,55-64,BLACK,8,24.08318915758459
48003950200,55-64,LATINO,286,92.19544457292888
48003950200,55-64,PACIFIC,0,18
48003950200,55-64,WHITE,504,91.0494371207203
48003950200,65-74,ASIAN,0,18
48003950200,65-74,BLACK,10,24.08318915758459
48003950200,65-74,LATINO,33,50.32891812864648
48003950200,65-74,PACIFIC,0,18
48003950200,65-74,WHITE,331,53.03772242470448
48003950200,75-84,ASIAN,0,18
48003950200,75-84,BLACK,0,18
48003950200,75-84,LATINO,57,57
48003950200,75-84,PACIFIC,0,18
48003950200,75-84,WHITE,146,49
48003950300,55-64,ASIAN,0,13
48003950300,55-64,BLACK,0,13
48003950300,55-64,LATINO,149,72.71863585079137
48003950300,55-64,PACIFIC,0,13
48003950300,55-64,WHITE,157,59.405386961116584
48003950300,65-74,ASIAN,0,13
48003950300,65-74,BLACK,13,15.556349186104045
48003950300,65-74,LATINO,102,64.4980619863884
48003950300,65-74,PACIFIC,0,13
48003950300,65-74,WHITE,91,39.6232255123179
48003950300,75-84,ASIAN,0,13
48003950300,75-84,BLACK,0,13
48003950300,75-84,LATINO,28,32
48003950300,75-84,PACIFIC,0,13
48003950300,75-84,WHITE,41,27
48003950400,55-64,ASIAN,0,13
48003950400,55-64,BLACK,0,13
48003950400,55-64,LATINO,147,68.01470429252781
48003950400,55-64,PACIFIC,0,13
48003950400,55-64,WHITE,164,62.625873247404705
48003950400,65-74,ASIAN,0,13
48003950400,65-74,BLACK,0,13
48003950400,65-74,LATINO,101,60.60528029800704
48003950400,65-74,PACIFIC,0,13
48003950400,65-74,WHITE,95,41.677331968349414
48003950400,75-84,ASIAN,0,13
48003950400,75-84,BLACK,0,13
48003950400,75-84,LATINO,17,28
48003950400,75-84,PACIFIC,0,13
48003950400,75-84,WHITE,23,20
48005000101,55-64,ASIAN,0,18
48005000101,55-64,BLACK,11,28.42534080710379
48005000101,55-64,LATINO,16,30.805843601498726
48005000101,55-64,PACIFIC,0,18
48005000101,55-64,WHITE,944,173.0028901492689
48005000101,65-74,ASIAN,0,18
48005000101,65-74,BLACK,47,62.36184731067546
48005000101,65-74,LATINO,60,64.81512169239521
48005000101,65-74,PACIFIC,0,18
48005000101,65-74,WHITE,512,122.28654872879518
48005000101,75-84,ASIAN,0,18
48005000101,75-84,BLACK,0,18
48005000101,75-84,LATINO,0,18
48005000101,75-84,PACIFIC,0,18
48005000101,75-84,WHITE,71,54
48005000102,55-64,ASIAN,0,13
48005000102,55-64,BLACK,0,13
48005000102,55-64,LATINO,39,28.844410203711913
48005000102,55-64,PACIFIC,0,13
48005000102,55-64,WHITE,323,77.00649323271382
48005000102,65-74,ASIAN,0,13
48005000102,65-74,BLACK,0,13
48005000102,65-74,LATINO,12,19.849433241279208
48005000102,65-74,PACIFIC,0,13
48005000102,65-74,WHITE,294,76.21679604916491
48005000102,75-84,ASIAN,0,13
48005000102,75-84,BLACK,0,13
48005000102,75-84,LATINO,0,13
48005000102,75-84,PACIFIC,0,13
48005000102,75-84,WHITE,92,52
48005000200,55-64,ASIAN,0,18
48005000200,55-64,BLACK,265,65.79513659838392
48005000200,55-64,LATINO,85,62.6418390534633
48005000200,55-64,PACIFIC,0,18
48005000200,55-64,WHITE,598,155.66630977832037
48005000200,65-74,ASIAN,28,42.04759208325728
48005000200,65-74,BLACK,50,53.907327887774215
48005000200,65-74,LATINO,47,35.38361202590826
48005000200,65-74,PACIFIC,0,18
48005000200,65-74,WHITE,309,107.29864864013899
48005000200,75-84,ASIAN,0,18
48005000200,75-84,BLACK,0,18
48005000200,75-84,LATINO,28,38
48005000200,75-84,PACIFIC,0,18
48005000200,75-84,WHITE,106,55
48005000301,55-64,ASIAN,0,13
48005000301,55-64,BLACK,68,42.80186911806539
48005000301,55-64,LATINO,58,50.60632371551998
48005000301,55-64,PACIFIC,0,13
48005000301,55-64,WHITE,410,109.78615577567146
48005000301,65-74,ASIAN,0,13
48005000301,65-74,BLACK,9,19.1049731745428
48005000301,65-74,LATINO,0,13
48005000301,65-74,PACIFIC,0,13
48005000301,65-74,WHITE,503,124.67958934805648
48005000301,75-84,ASIAN,0,13
48005000301,75-84,BLACK,0,13
48005000301,75-84,LATINO,7,10
48005000301,75-84,PACIFIC,0,13
48005000301,75-84,WHITE,163,82
48005000302,55-64,ASIAN,0,13
48005000302,55-64,BLACK,17,23.853720883753127
48005000302,55-64,LATINO,34,24.839484696748443
48005000302,55-64,PACIFIC,0,13
48005000302,55-64,WHITE,273,77.07788269017254
48005000302,65-74,ASIAN,0,13
48005000302,65-74,BLACK,0,13
48005000302,65-74,LATINO,0,13
48005000302,65-74,PACIFIC,0,13
48005000302,65-74,WHITE,301,80.60397012554654
48005000302,75-84,ASIAN,0,13
48005000302,75-84,BLACK,22,36
48005000302,75-84,LATINO,0,13
48005000302,75-84,PACIFIC,0,13
48005000302,75-84,WHITE,88,43
48005000400,55-64,ASIAN,0,18
48005000400,55-64,BLACK,41,61.1310068623117
48005000400,55-64,LATINO,14,26.1725046566048
48005000400,55-64,PACIFIC,0,18
48005000400,55-64,WHITE,238,111.75866856758807
48005000400,65-74,ASIAN,0,18
48005000400,65-74,BLACK,41,44.204072210600685
48005000400,65-74,LATINO,183,111.01801655587259
48005000400,65-74,PACIFIC,0,18
48005000400,65-74,WHITE,356,146.57762448614045
48005000400,75-84,ASIAN,0,18
48005000400,75-84,BLACK,7,17
48005000400,75-84,LATINO,6,13
48005000400,75-84,PACIFIC,0,18
48005000400,75-84,WHITE,145,117
48005000500,55-64,ASIAN,0,13
48005000500,55-64,BLACK,383,101.91172650877817
48005000500,55-64,LATINO,37,27.586228448267445
48005000500,55-64,PACIFIC,0,13
48005000500,55-64,WHITE,96,46.66904755831214
48005000500,65-74,ASIAN,0,13
48005000500,65-74,BLACK,225,75.6042326857432
48005000500,65-74,LATINO,11,12.727922061357855
48005000500,65-74,PACIFIC,0,13
48005000500,65-74,WHITE,70,43.56604182158393
48005000500,75-84,ASIAN,0,13
48005000500,75-84,BLACK,174,62
48005000500,75-84,LATINO,9,14
48005000500,75-84,PACIFIC,0,13
48005000500,75-84,WHITE,0,13
48005000600,55-64,ASIAN,3,19.313207915827967
48005000600,55-64,BLACK,165,74.65252842335616
48005000600,55-64,LATINO,290,114.63420083029322
48005000600,55-64,PACIFIC,0,18
48005000600,55-64,WHITE,245,84.17244204607586
48005000600,65-74,ASIAN,4,19.313207915827967
48005000600,65-74,BLACK,129,56.586217403180434
48005000600,65-74,LATINO,34,39.35733730830886
48005000600,65-74,PACIFIC,0,18
48005000600,65-74,WHITE,170,56.22277118748239
48005000600,75-84,ASIAN,0,18
48005000600,75-84,BLACK,8,16
48005000600,75-84,LATINO,6,11
48005000600,75-84,PACIFIC,0,18
48005000600,75-84,WHITE,94,56
48005000700,55-64,ASIAN,0,13
48005000700,55-64,BLACK,74,63.60031446463138
48005000700,55-64,LATINO,112,50.99019513592785
48005000700,55-64,PACIFIC,0,13
48005000700,55-64,WHITE,108,47.4236228055175
48005000700,65-74,ASIAN,0,13
48005000700,65-74,BLACK,91,44.721359549995796
48005000700,65-74,LATINO,7,17.69180601295413
48005000700,65-74,PACIFIC,0,13
48005000700,65-74,WHITE,82,45.79301256742124
48005000700,75-84,ASIAN,0,13
48005000700,75-84,BLACK,0,13
48005000700,75-84,LATINO,0,13
48005000700,75-84,PACIFIC,0,13
48005000700,75-84,WHITE,30,29
48005000800,55-64,ASIAN,0,18
48005000800,55-64,BLACK,161,114.23659658795863
48005000800,55-64,LATINO,25,43.86342439892262
48005000800,55-64,PACIFIC,0,18
48005000800,55-64,WHITE,491,143.93401265857906
48005000800,65-74,ASIAN,0,18
48005000800,65-74,BLACK,21,39.35733730830886
48005000800,65-74,LATINO,0,18
48005000800,65-74,PACIFIC,0,18
48005000800,65-74,WHITE,418,146.4137971640651
48005000800,75-84,ASIAN,0,18
48005000800,75-84,BLACK,0,18
48005000800,75-84,LATINO,0,18
48005000800,75-84,PACIFIC,0,18
48005000800,75-84,WHITE,228,99
48005000901,55-64,ASIAN,0,18
48005000901,55-64,BLACK,117,90.4267659490264
48005000901,55-64,LATINO,0,18
48005000901,55-64,PACIFIC,0,18
48005000901,55-64,WHITE,769,162.68988905276197
48005000901,65-74,ASIAN,16,18.384776310850235
48005000901,65-74,BLACK,30,28.0178514522438
48005000901,65-74,LATINO,22,24.758836806279895
48005000901,65-74,PACIFIC,0,18
48005000901,65-74,WHITE,350,128.80993750483694
48005000901,75-84,ASIAN,0,18
48005000901,75-84,BLACK,0,18
48005000901,75-84,LATINO,0,18
48005000901,75-84,PACIFIC,0,18
48005000901,75-84,WHITE,338,117
48005000902,55-64,ASIAN,39,31.11269837220809
48005000902,55-64,BLACK,34,33.015148038438355
48005000902,55-64,LATINO,66,68.11754546370561
48005000902,55-64,PACIFIC,0,13
48005000902,55-64,WHITE,365,92.19544457292888
48005000902,65-74,ASIAN,43,45.89117562233506
48005000902,65-74,BLACK,11,22.20360331117452
48005000902,65-74,LATINO,37,32.64965543462902
48005000902,65-74,PACIFIC,0,13
48005000902,65-74,WHITE,352,113.22543883774529
48005000902,75-84,ASIAN,0,13
48005000902,75-84,BLACK,0,13
48005000902,75-84,LATINO,0,13
48005000902,75-84,PACIFIC,0,13
48005000902,75-84,WHITE,63,51
48005001001,55-64,ASIAN,0,18
48005001001,55-64,BLACK,184,74.81310045707235
48005001001,55-64,LATINO,254,106.06601717798213
48005001001,55-64,PACIFIC,0,18
48005001001,55-64,WHITE,469,108.2266141020775
48005001001,65-74,ASIAN,0,18
48005001001,65-74,BLACK,39,28.30194339616981
48005001001,65-74,LATINO,43,31.827660925679098
48005001001,65-74,PACIFIC,0,18
48005001001,65-74,WHITE,203,84.52810183601665
48005001001,75-84,ASIAN,0,18
48005001001,75-84,BLACK,25,24
48005001001,75-84,LATINO,31,30
48005001001,75-84,PACIFIC,0,18
48005001001,75-84,WHITE,32,43
48005001002,55-64,ASIAN,0,13
48005001002,55-64,BLACK,33,28.635642126552707
48005001002,55-64,LATINO,94,59.0592922409336
48005001002,55-64,PACIFIC,0,13
48005001002,55-64,WHITE,445,131.40015220691336
48005001002,65-74,ASIAN,0,13
48005001002,65-74,BLACK,0,13
48005001002,65-74,LATINO,20,20.8806130178211
48005001002,65-74,PACIFIC,0,13
48005001002,65-74,WHITE,304,74.63243262818116
48005001002,75-84,ASIAN,0,13
48005001002,75-84,BLACK,0,13
48005001002,75-84,LATINO,10,16
48005001002,75-84,PACIFIC,0,13
48005001002,75-84,WHITE,76,64
48005001100,55-64,ASIAN,0,18
48005001100,55-64,BLACK,22,21.02379604162864
48005001100,55-64,LATINO,58,54.405882034941776
48005001100,55-64,PACIFIC,0,18
48005001100,55-64,WHITE,728,191.66898549321954
48005001100,65-74,ASIAN,17,31.622776601683793
48005001100,65-74,BLACK,39,34.655446902326915
48005001100,65-74,LATINO,6,7.0710678118654755
48005001100,65-74,PACIFIC,0,18
48005001100,65-74,WHITE,625,165.23922052587878
48005001100,75-84,ASIAN,0,18
48005001100,75-84,BLACK,0,18
48005001100,75-84,LATINO,10,24
48005001100,75-84,PACIFIC,0,18
48005001100,75-84,WHITE,57,31
48005001200,55-64,ASIAN,0,13
48005001200,55-64,BLACK,6,17.029386365926403
48005001200,55-64,LATINO,7,16.401219466856727
48005001200,55-64,PACIFIC,0,13
48005001200,55-64,WHITE,425,98.812954616285
48005001200,65-74,ASIAN,0,13
48005001200,65-74,BLACK,6,15.811388300841896
48005001200,65-74,LATINO,6,17.029386365926403
48005001200,65-74,PACIFIC,0,13
48005001200,65-74,WHITE,430,100.72239075796404
48005001200,75-84,ASIAN,0,13
48005001200,75-84,BLACK,0,13
48005001200,75-84,LATINO,0,13
48005001200,75-84,PACIFIC,0,13
48005001200,75-84,WHITE,120,58
48005001300,55-64,ASIAN,0,18
48005001300,55-64,BLACK,0,18
48005001300,55-64,LATINO,17,34.132096331752024
48005001300,55-64,PACIFIC,0,18
48005001300,55-64,WHITE,575,145.72576985557495
48005001300,65-74,ASIAN,0,18
48005001300,65-74,BLACK,0,18
48005001300,65-74,LATINO,2,18.439088914585774
48005001300,65-74,PACIFIC,0,18
48005001300,65-74,WHITE,466,102.44998779892558
48005001300,75-84,ASIAN,0,18
48005001300,75-84,BLACK,0,18
48005001300,75-84,LATINO,0,18
48005001300,75-84,PACIFIC,0,18
48005001300,75-84,WHITE,128,62
48007950100,55-64,ASIAN,12,24.08318915758459
48007950100,55-64,BLACK,0,18
48007950100,55-64,LATINO,113,72.13875518748573
48007950100,55-64,PACIFIC,0,18
48007950100,55-64,WHITE,754,158.04113388608675
48007950100,65-74,ASIAN,0,18
48007950100,65-74,BLACK,0,18
48007950100,65-74,LATINO,82,58.008620049092706
48007950100,65-74,PACIFIC,0,18
48007950100,65-74,WHITE,1072,200.52929960482084
48007950100,75-84,ASIAN,0,18
48007950100,75-84,BLACK,0,18
48007950100,75-84,LATINO,0,18
48007950100,75-84,PACIFIC,0,18
48007950100,75-84,WHITE,314,104
48007950200,55-64,ASIAN,0,13
48007950200,55-64,BLACK,0,13
48007950200,55-64,LATINO,0,13
48007950200,55-64,PACIFIC,0,13
48007950200,55-64,WHITE,212,58.82176467941097
48007950200,65-74,ASIAN,0,13
48007950200,65-74,BLACK,0,13
48007950200,65-74,LATINO,5,14.7648230602334
48007950200,65-74,PACIFIC,0,13
48007950200,65-74,WHITE,267,65.94694837519019
48007950200,75-84,ASIAN,0,13
48007950200,75-84,BLACK,0,13
48007950200,75-84,LATINO,0,13
48007950200,75-84,PACIFIC,0,13
48007950200,75-84,WHITE,106,43
48007950300,55-64,ASIAN,47,47.53945729601885
48007950300,55-64,BLACK,30,30.805843601498726
48007950300,55-64,LATINO,93,66.61080993352356
48007950300,55-64,PACIFIC,0,18
48007950300,55-64,WHITE,791,168.8342382338369
48007950300,65-74,ASIAN,0,18
48007950300,65-74,BLACK,13,26.90724809414742
48007950300,65-74,LATINO,153,84.17244204607586
48007950300,65-74,PACIFIC,0,18
48007950300,65-74,WHITE,798,173.35801106380978
48007950300,75-84,ASIAN,0,18
48007950300,75-84,BLACK,0,18
48007950300,75-84,LATINO,0,18
48007950300,75-84,PACIFIC,0,18
48007950300,75-84,WHITE,173,80
48007950400,55-64,ASIAN,0,13
48007950400,55-64,BLACK,4,16.401219466856727
48007950400,55-64,LATINO,225,90.52071586106685
48007950400,55-64,PACIFIC,0,13
48007950400,55-64,WHITE,322,83.24061508662703
48007950400,65-74,ASIAN,0,13
48007950400,65-74,BLACK,12,21.400934559032695
48007950400,65-74,LATINO,76,52.43090691567332
48007950400,65-74,PACIFIC,0,13
48007950400,65-74,WHITE,273,84.21995013059554
48007950400,75-84,ASIAN,0,13
48007950400,75-84,BLACK,0,13
48007950400,75-84,LATINO,14,21
48007950400,75-84,PACIFIC,0,13
48007950400,75-84,WHITE,101,61
48007950500,55-64,ASIAN,0,18
48007950500,55-64,BLACK,0,18
48007950500,55-64,LATINO,175,107.61505470890214
48007950500,55-64,PACIFIC,0,18
48007950500,55-64,WHITE,897,195.20758181996928
48007950500,65-74,ASIAN,16,38.47076812334269
48007950500,65-74,BLACK,0,18
48007950500,65-74,LATINO,36,39.35733730830886
48007950500,65-74,PACIFIC,0,18
48007950500,65-74,WHITE,870,186.17196351760379
48007950500,75-84,ASIAN,0,18
48007950500,75-84,BLACK,0,18
48007950500,75-84,LATINO,141,108
48007950500,75-84,PACIFIC,0,18
48007950500,75-84,WHITE,216,106
48007990000,55-64,ASIAN,0,13
48007990000,55-64,BLACK,0,13
48007990000,55-64,LATINO,0,13
48007990000,55-64,PACIFIC,0,13
48007990000,55-64,WHITE,0,13
48007990000,65-74,ASIAN,0,13
48007990000,65-74,BLACK,0,13
48007990000,65-74,LATINO,0,13
48007990000,65-74,PACIFIC,0,13
48007990000,65-74,WHITE,0,13
48007990000,75-84,ASIAN,0,13
48007990000,75-84,BLACK,0,13
48007990000,75-84,LATINO,0,13
48007990000,75-84,PACIFIC,0,13
48007990000,75-84,WHITE,0,13
48009020100,55-64,ASIAN,15,22.20360331117452
48009020100,55-64,BLACK,0,13
48009020100,55-64,LATINO,6,6.4031242374328485
48009020100,55-64,PACIFIC,0,13
48009020100,55-64,WHITE,510,63.12685640834652
48009020100,65-74,ASIAN,0,13
48009020100,65-74,BLACK,2,14.7648230602334
48009020100,65-74,LATINO,3,14.7648230602334
48009020100,65-74,PACIFIC,0,13
48009020100,65-74,WHITE,302,64.35060217278468
48009020100,75-84,ASIAN,0,13
48009020100,75-84,BLACK,0,13
48009020100,75-84,LATINO,1,2
48009020100,75-84,PACIFIC,0,13
48009020100,75-84,WHITE,67,33
48009020200,55-64,ASIAN,19,28.178005607210743
48009020200,55-64,BLACK,8,16.401219466856727
48009020200,55-64,LATINO,21,23.853720883753127
48009020200,55-64,PACIFIC,0,13
48009020200,55-64,WHITE,368,68.6804193347711
48009020200,65-74,ASIAN,0,13
48009020200,65-74,BLACK,0,13
48009020200,65-74,LATINO,0,13
48009020200,65-74,PACIFIC,0,13
48009020200,65-74,WHITE,232,54.56189146281496
48009020200,75-84,ASIAN,0,13
48009020200,75-84,BLACK,10,14
48009020200,75-84,LATINO,22,20
48009020200,75-84,PACIFIC,0,13
48009020200,75-84,WHITE,67,31
48009020300,55-64,ASIAN,0,13
48009020300,55-64,BLACK,0,13
48009020300,55-64,LATINO,29,25.079872407968907
48009020300,55-64,PACIFIC,0,13
48009020300,55-64,WHITE,330,58.05170109479997
48009020300,65-74,ASIAN,0,13
48009020300,65-74,BLACK,0,13
48009020300,65-74,LATINO,3,14.317821063276353
48009020300,65-74,PACIFIC,0,13
48009020300,65-74,WHITE,299,53.75872022286245
48009020300,75-84,ASIAN,3,6
48009020300,75-84,BLACK,0,13
48009020300,75-84,LATINO,0,13
48009020300,75-84,PACIFIC,0,13
48009020300,75-84,WHITE,97,27
48011950100,55-64,ASIAN,0,13
48011950100,55-64,BLACK,0,13
48011950100,55-64,LATINO,19,16.401219466856727
48011950100,55-64,PACIFIC,0,13
48011950100,55-64,WHITE,263,26.1725046566048
48011950100,65-74,ASIAN,0,13
48011950100,65-74,BLACK,1,13.341664064126334
48011950100,65-74,LATINO,3,13.601470508735444
48011950100,65-74,PACIFIC,3,13.92838827718412
48011950100,65-74,WHITE,214,22.67156809750927
48011950100,75-84,ASIAN,0,13
48011950100,75-84,BLACK,0,13
48011950100,75-84,LATINO,8,14
48011950100,75-84,PACIFIC,0,13
48011950100,75-84,WHITE,70,24
48013960100,55-64,ASIAN,0,18
48013960100,55-64,BLACK,21,39.35733730830886
48013960100,55-64,LATINO,371,155.08062419270823
48013960100,55-64,PACIFIC,0,18
48013960100,55-64,WHITE,486,154.6156525064652
48013960100,65-74,ASIAN,0,18
48013960100,65-74,BLACK,0,18
48013960100,65-74,LATINO,229,96.56603957913983
48013960100,65-74,PACIFIC,0,18
48013960100,65-74,WHITE,423,130.8166656049603
48013960100,75-84,ASIAN,0,18
48013960100,75-84,BLACK,0,18
48013960100,75-84,LATINO,60,57
48013960100,75-84,PACIFIC,0,18
48013960100,75-84,WHITE,82,76
48013960201,55-64,ASIAN,0,18
48013960201,55-64,BLACK,0,18
48013960201,55-64,LATINO,503,167.0029939851379
48013960201,55-64,PACIFIC,0,18
48013960201,55-64,WHITE,328,135.77186748365804
48013960201,65-74,ASIAN,6,20.12461179749811
48013960201,65-74,BLACK,0,18
48013960201,65-74,LATINO,281,131.40015220691336
48013960201,65-74,PACIFIC,0,18
48013960201,65-74,WHITE,175,71.02816342831905
48013960201,75-84,ASIAN,0,18
48013960201,75-84,BLACK,0,18
48013960201,75-84,LATINO,78,58
48013960201,75-84,PACIFIC,0,18
48013960201,75-84,WHITE,116,58
48013960202,55-64,ASIAN,12,25.45584412271571
48013960202,55-64,BLACK,19,35.84689665786984
48013960202,55-64,LATINO,592,162.3730273167314
48013960202,55-64,PACIFIC,0,18
48013960202,55-64,WHITE,416,152.89865924853626
48013960202,65-74,ASIAN,0,18
48013960202,65-74,BLACK,15,30.805843601498726
48013960202,65-74,LATINO,317,120.41594578792295
48013960202,65-74,PACIFIC,0,18
